run_id,benchmark,sf,query,n_reps,min_s,avg_s,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,gpu_energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf2_q01,tpch,2,q01,1112,0.0010,0.0493,60.83,758,753,301.0,318.7,15841,98.9,100,0.30,127.6,1.8,0.13,OK
tpch_sf2_q02,tpch,2,q02,0,0.0000,0.0000,0.00,766,766,313.9,324.7,15841,94.3,99,0.00,135.7,2.0,0.00,TIMEOUT
tpch_sf2_q03,tpch,2,q03,435,0.0020,0.0589,31.73,388,388,303.3,323.4,15841,97.8,100,0.61,125.2,1.8,0.25,OK
tpch_sf2_q04,tpch,2,q04,214,0.0020,0.0540,23.56,279,279,308.4,323.9,15841,96.0,100,0.62,125.1,1.9,0.25,OK
tpch_sf2_q05,tpch,2,q05,0,,,,0,0,,,,,,,,,,FALLBACK
tpch_sf2_q06,tpch,2,q06,0,0.0000,0.0000,0.00,1518,1508,302.4,319.7,15841,98.7,100,0.00,123.2,1.8,0.00,TIMEOUT
tpch_sf2_q07,tpch,2,q07,0,,,,0,0,,,,,,,,,,FALLBACK
tpch_sf2_q08,tpch,2,q08,0,,,,0,0,,,,,,,,,,FALLBACK
tpch_sf2_q09,tpch,2,q09,0,,,,0,0,,,,,,,,,,FALLBACK
tpch_sf2_q10,tpch,2,q10,0,0.0000,0.0000,0.00,376,376,305.8,323.6,15841,96.7,100,0.00,128.2,1.9,0.00,FALLBACK
tpch_sf2_q11,tpch,2,q11,0,0.0000,0.0000,0.00,1062,1062,303.9,327.4,15841,94.9,100,0.00,126.9,1.8,0.00,FALLBACK
tpch_sf2_q12,tpch,2,q12,0,0.0000,0.0000,0.00,1518,1367,300.9,324.8,15841,96.3,100,0.00,125.1,1.8,0.00,TIMEOUT
tpch_sf2_q13,tpch,2,q13,5000,0.0070,0.0119,22.92,258,209,69.3,206.3,15841,13.7,97,0.48,120.8,1.9,0.85,OK
tpch_sf2_q14,tpch,2,q14,6667,0.0010,0.0026,21.99,277,202,86.0,88.7,15841,23.2,26,0.09,116.1,1.8,0.12,OK
tpch_sf2_q15,tpch,2,q15,2964,0.0020,0.0032,26.57,319,186,65.3,83.5,15841,9.9,23,0.13,112.5,1.9,0.22,OK
tpch_sf2_q16,tpch,2,q16,380,0.0020,0.0093,24.66,281,238,59.5,83.9,15841,10.0,81,0.12,112.8,1.9,0.23,OK
tpch_sf2_q17,tpch,2,q17,1581,0.0010,0.0046,20.26,236,216,74.5,119.2,15841,25.9,57,0.07,114.6,1.9,0.11,OK
tpch_sf2_q18,tpch,2,q18,1113,0.0070,0.0094,23.13,268,215,102.0,153.5,15841,34.5,71,0.71,113.6,1.8,0.80,OK
tpch_sf2_q19,tpch,2,q19,275,0.0020,0.0057,24.33,284,239,55.4,70.3,15841,6.7,38,0.11,115.1,1.9,0.23,OK
tpch_sf2_q20,tpch,2,q20,5000,0.0030,0.0055,31.84,403,350,78.2,80.3,15841,30.5,34,0.23,111.9,1.8,0.34,OK
tpch_sf2_q21,tpch,2,q21,0,,,,0,0,,,,,,,,,,FALLBACK
tpch_sf2_q22,tpch,2,q22,6667,0.0020,0.0040,30.89,390,343,70.6,74.1,15841,15.2,19,0.14,112.9,1.8,0.23,OK
