run_id,benchmark,sf,query,n_reps,min_s,avg_s,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,gpu_energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf1_q01,tpch,1,q01,0,,,,0,0,,,,,,,,,,FALLBACK
tpch_sf1_q02,tpch,1,q02,0,0.0000,0.0000,0.00,353,342,58.5,65.1,15841,7.8,17,0.00,126.6,1.9,0.00,FALLBACK
tpch_sf1_q03,tpch,1,q03,8000,0.0020,0.0036,36.78,451,400,72.5,79.6,15841,21.4,27,0.14,122.0,1.8,0.24,OK
tpch_sf1_q04,tpch,1,q04,10000,0.0010,0.0030,38.38,476,438,78.1,86.5,15841,21.5,29,0.08,121.2,1.8,0.12,OK
tpch_sf1_q05,tpch,1,q05,0,,,,0,0,,,,,,,,,,FALLBACK
tpch_sf1_q06,tpch,1,q06,10000,0.0010,0.0023,27.51,344,295,101.2,106.8,15841,31.2,36,0.10,120.5,1.8,0.12,OK
tpch_sf1_q07,tpch,1,q07,5000,0.0030,0.0060,34.34,430,383,66.8,71.0,15841,14.3,20,0.20,121.5,1.8,0.36,OK
tpch_sf1_q08,tpch,1,q08,5000,0.0030,0.0061,34.70,437,347,63.6,68.4,15841,10.5,17,0.19,121.4,1.8,0.36,OK
tpch_sf1_q09,tpch,1,q09,5716,0.0030,0.0062,22.97,279,181,82.8,87.3,15841,22.1,28,0.25,121.5,1.8,0.36,OK
tpch_sf1_q10,tpch,1,q10,1053,0.0020,0.0044,8.82,740,682,53.6,76.7,15841,2.4,23,0.11,144.4,2.2,0.29,FALLBACK
tpch_sf1_q11,tpch,1,q11,10000,0.0010,0.0021,46.43,584,584,56.8,58.9,15841,5.4,9,0.06,121.0,1.8,0.12,OK
tpch_sf1_q12,tpch,1,q12,2730,0.0020,0.0032,21.49,256,248,63.7,81.1,15841,8.7,23,0.13,121.8,1.9,0.24,OK
tpch_sf1_q13,tpch,1,q13,5716,0.0050,0.0222,20.05,220,163,215.9,224.7,15837,92.2,98,1.08,123.3,1.9,0.62,OK
tpch_sf1_q14,tpch,1,q14,2858,0.0010,0.0139,44.83,548,299,214.3,222.5,15841,92.2,98,0.21,122.7,1.8,0.12,OK
tpch_sf1_q15,tpch,1,q15,3531,0.0010,0.0034,24.70,304,55,110.5,172.0,15841,56.1,87,0.11,119.6,1.8,0.12,OK
tpch_sf1_q16,tpch,1,q16,2000,0.0020,0.0068,22.17,269,222,67.9,78.0,15841,45.8,77,0.14,124.0,1.9,0.25,OK
tpch_sf1_q17,tpch,1,q17,1906,0.0010,0.0080,25.14,299,99,217.8,226.8,15841,96.1,99,0.22,127.2,1.9,0.13,OK
tpch_sf1_q18,tpch,1,q18,2500,0.0040,0.0092,27.20,341,272,98.1,125.9,15841,31.9,52,0.39,122.1,1.8,0.49,OK
tpch_sf1_q19,tpch,1,q19,1177,0.0020,0.0040,8.98,533,198,282.9,303.9,4007,94.4,99,0.57,151.0,2.0,0.30,FALLBACK
tpch_sf1_q20,tpch,1,q20,0,0.0000,0.0000,0.00,1510,1465,290.9,308.6,15841,97.6,100,0.00,-1333.0,1.8,0.00,TIMEOUT
tpch_sf1_q21,tpch,1,q21,2001,0.0030,0.0153,31.74,381,184,258.0,307.2,15841,88.9,100,0.77,122.1,1.9,0.37,OK
tpch_sf1_q22,tpch,1,q22,2224,0.0020,0.0052,20.95,254,243,77.3,295.6,15841,6.8,35,0.15,121.2,1.9,0.24,OK
