run_id,benchmark,sf,query,n_reps,min_s,avg_s,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,gpu_energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf2_q01,tpch,2,q01,6669,0.0010,0.0088,71.10,883,833,85.0,97.3,15841,69.8,91,0.08,113.8,1.8,0.11,OK
tpch_sf2_q02,tpch,2,q02,10000,0.0060,0.0082,90.04,1173,1126,40.5,41.3,15841,31.3,36,0.24,109.9,1.8,0.66,OK
tpch_sf2_q03,tpch,2,q03,13334,0.0020,0.0055,81.13,1031,980,55.7,57.4,15841,51.1,63,0.11,112.2,1.8,0.22,OK
tpch_sf2_q04,tpch,2,q04,15000,0.0020,0.0050,83.09,1052,1002,63.9,66.6,15841,51.9,61,0.13,-3187.9,1.8,-6.38,OK
tpch_sf2_q05,tpch,2,q05,12000,0.0030,0.0056,75.51,961,862,50.4,53.5,15841,34.6,46,0.15,111.3,1.8,0.33,OK
tpch_sf2_q06,tpch,2,q06,24000,0.0040,0.0046,117.82,1478,1425,81.9,84.9,15841,66.7,71,0.33,110.6,1.8,0.44,OK
tpch_sf2_q07,tpch,2,q07,10000,0.0050,0.0076,84.49,1076,1021,50.7,52.4,15841,36.4,46,0.25,110.7,1.8,0.55,OK
tpch_sf2_q08,tpch,2,q08,10000,0.0040,0.0071,79.13,1011,954,47.7,51.5,15841,31.1,43,0.19,110.6,1.8,0.44,OK
tpch_sf2_q09,tpch,2,q09,8000,0.0040,0.0077,70.01,892,841,61.3,65.5,15841,50.9,65,0.25,111.9,1.8,0.45,OK
tpch_sf2_q10,tpch,2,q10,10910,0.0030,0.0064,78.57,995,943,56.8,58.8,15841,45.9,52,0.17,111.2,1.8,0.33,OK
tpch_sf2_q11,tpch,2,q11,20000,0.0010,0.0025,103.04,1338,1230,41.7,42.7,15841,24.0,28,0.04,111.3,1.8,0.11,OK
tpch_sf2_q12,tpch,2,q12,13334,0.0030,0.0057,83.98,1062,995,64.6,67.2,15841,51.1,58,0.19,112.1,1.8,0.34,OK
tpch_sf2_q13,tpch,2,q13,69240,0.0120,0.0133,63.03,748,658,37.9,47.2,15823,6.4,83,0.46,108.0,1.8,1.30,OK
tpch_sf2_q14,tpch,2,q14,30000,0.0020,0.0032,103.76,1326,1273,55.5,56.9,15841,36.8,54,0.11,111.4,1.8,0.22,OK
tpch_sf2_q15,tpch,2,q15,24000,0.0020,0.0041,107.08,1370,1313,52.5,53.6,15841,32.3,37,0.10,111.5,1.8,0.22,OK
tpch_sf2_q16,tpch,2,q16,4092,0.0020,0.0129,64.68,823,779,43.9,46.1,15841,71.2,92,0.09,114.0,1.8,0.23,OK
tpch_sf2_q17,tpch,2,q17,10002,0.0010,0.0067,78.97,1003,954,57.1,61.4,15841,57.4,78,0.06,113.4,1.8,0.11,OK
tpch_sf2_q18,tpch,2,q18,8000,0.0090,0.0107,93.76,1175,1122,88.7,93.8,15841,71.8,78,0.80,110.2,1.8,0.99,OK
tpch_sf2_q19,tpch,2,q19,13334,0.0030,0.0055,81.77,1039,987,63.7,66.1,15841,46.4,54,0.19,111.7,1.8,0.34,OK
tpch_sf2_q20,tpch,2,q20,10000,0.0040,0.0068,76.69,976,930,48.7,50.4,15841,41.2,51,0.19,111.1,1.8,0.44,OK
tpch_sf2_q21,tpch,2,q21,5457,0.0050,0.0124,79.81,1008,956,63.5,68.0,15841,58.7,83,0.32,112.1,1.8,0.56,OK
tpch_sf2_q22,tpch,2,q22,20000,0.0020,0.0048,103.60,1335,1265,43.7,45.3,15841,31.6,39,0.09,111.7,1.8,0.22,OK
