run_id,benchmark,sf,query,n_reps,min_s,avg_s,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,gpu_energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf5_q01,tpch,5,q01,2952,0.0010,0.0168,63.48,784,730,92.1,107.1,15841,75.6,97,0.09,113.9,1.8,0.11,OK
tpch_sf5_q02,tpch,5,q02,8572,0.0080,0.0100,93.65,1204,1158,48.4,50.3,15841,43.1,49,0.39,109.7,1.8,0.88,OK
tpch_sf5_q03,tpch,5,q03,8000,0.0040,0.0075,68.67,867,815,70.9,74.4,15841,63.4,81,0.28,111.9,1.8,0.45,OK
tpch_sf5_q04,tpch,5,q04,9232,0.0040,0.0071,74.12,924,874,78.0,81.5,15841,65.7,74,0.31,111.2,1.8,0.44,OK
tpch_sf5_q05,tpch,5,q05,10590,0.0030,0.0073,90.61,1148,1098,60.5,65.6,15841,48.9,69,0.18,111.9,1.8,0.34,OK
tpch_sf5_q06,tpch,5,q06,12000,0.0080,0.0091,117.78,1440,1376,96.8,103.0,15841,82.9,87,0.77,110.1,1.8,0.88,OK
tpch_sf5_q07,tpch,5,q07,6316,0.0060,0.0100,71.78,915,862,64.6,68.0,15841,52.6,62,0.39,112.4,1.8,0.67,OK
tpch_sf5_q08,tpch,5,q08,6000,0.0040,0.0092,63.99,814,759,57.3,63.3,15841,42.5,60,0.23,112.2,1.8,0.45,OK
tpch_sf5_q09,tpch,5,q09,5625,0.0050,0.0121,81.63,1030,973,71.2,78.1,15841,61.5,85,0.36,-3345.8,1.8,-16.73,OK
tpch_sf5_q10,tpch,5,q10,6668,0.0050,0.0093,70.85,898,844,69.5,73.8,15841,56.4,73,0.35,111.7,1.8,0.56,OK
tpch_sf5_q11,tpch,5,q11,20000,0.0010,0.0029,120.52,1545,1489,48.4,50.9,15841,32.8,39,0.05,111.8,1.8,0.11,OK
tpch_sf5_q12,tpch,5,q12,8000,0.0060,0.0088,78.98,998,944,77.5,81.9,15841,66.7,75,0.47,111.2,1.8,0.67,OK
tpch_sf5_q13,tpch,5,q13,27859,0.0270,0.0284,60.60,727,678,40.6,63.7,15841,12.3,93,1.10,109.4,1.8,2.95,OK
tpch_sf5_q14,tpch,5,q14,20000,0.0030,0.0046,100.09,1272,1222,70.9,73.7,15841,56.0,62,0.21,110.7,1.8,0.33,OK
tpch_sf5_q15,tpch,5,q15,15000,0.0030,0.0053,87.72,1112,1060,67.7,70.1,15841,50.9,56,0.20,111.4,1.8,0.33,OK
tpch_sf5_q16,tpch,5,q16,2574,0.0020,0.0199,63.18,809,764,53.6,57.4,15841,75.4,96,0.11,113.7,1.8,0.23,OK
tpch_sf5_q17,tpch,5,q17,5001,0.0010,0.0106,65.90,835,788,64.0,70.7,15841,68.7,92,0.06,113.8,1.8,0.11,OK
tpch_sf5_q18,tpch,5,q18,3638,0.0190,0.0221,88.72,1104,1052,98.8,106.4,15841,84.3,91,1.88,109.5,1.8,2.08,OK
tpch_sf5_q19,tpch,5,q19,8000,0.0050,0.0078,72.32,915,856,80.3,86.3,15841,60.5,72,0.40,111.8,1.8,0.56,OK
tpch_sf5_q20,tpch,5,q20,7060,0.0060,0.0094,75.29,956,901,61.0,65.4,15841,54.5,67,0.37,111.1,1.8,0.67,OK
tpch_sf5_q21,tpch,5,q21,2859,0.0100,0.0188,66.34,823,764,75.4,82.9,15841,67.5,91,0.75,112.0,1.8,1.12,OK
tpch_sf5_q22,tpch,5,q22,12000,0.0030,0.0057,76.09,966,922,53.0,57.1,15841,41.9,53,0.16,112.4,1.8,0.34,OK
