run_id,benchmark,sf,query,n_reps,min_s,avg_s,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,gpu_energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf1_q01,tpch,1,q01,12000,0.0010,0.0057,80.56,1005,955,75.1,83.0,15841,59.9,81,0.08,113.3,1.8,0.11,OK
tpch_sf1_q02,tpch,1,q02,10910,0.0050,0.0078,92.99,1210,1139,37.6,38.8,15841,26.1,32,0.19,109.9,1.8,0.55,OK
tpch_sf1_q03,tpch,1,q03,15000,0.0020,0.0046,77.43,990,934,46.3,47.4,15841,44.4,55,0.09,112.0,1.8,0.22,OK
tpch_sf1_q04,tpch,1,q04,20000,0.0020,0.0040,87.57,1112,1042,51.5,52.7,15841,42.7,53,0.10,111.7,1.8,0.22,OK
tpch_sf1_q05,tpch,1,q05,17144,0.0030,0.0051,95.95,1234,1166,43.9,46.1,15841,29.0,37,0.13,111.1,1.8,0.33,OK
tpch_sf1_q06,tpch,1,q06,20000,0.0020,0.0029,61.97,789,734,65.2,65.7,15841,51.2,53,0.13,109.9,1.8,0.22,OK
tpch_sf1_q07,tpch,1,q07,12000,0.0040,0.0067,88.05,1127,1058,42.7,43.8,15841,29.3,38,0.17,110.6,1.8,0.44,OK
tpch_sf1_q08,tpch,1,q08,12000,0.0040,0.0064,85.44,1095,1054,42.0,43.9,15841,25.0,35,0.17,110.4,1.8,0.44,OK
tpch_sf1_q09,tpch,1,q09,10910,0.0030,0.0062,76.13,971,919,51.5,54.2,15841,39.9,51,0.15,111.1,1.8,0.33,OK
tpch_sf1_q10,tpch,1,q10,13334,0.0030,0.0056,83.42,1062,999,47.2,48.5,15841,35.8,43,0.14,111.5,1.8,0.33,OK
tpch_sf1_q11,tpch,1,q11,20000,0.0010,0.0023,95.87,1249,1227,37.9,38.4,15841,16.9,21,0.04,110.5,1.8,0.11,OK
tpch_sf1_q12,tpch,1,q12,20000,0.0020,0.0044,95.82,1223,1176,49.9,51.0,15841,37.3,44,0.10,112.0,1.8,0.22,OK
tpch_sf1_q13,tpch,1,q13,112500,0.0080,0.0087,60.88,726,687,36.5,41.4,15805,6.7,77,0.29,108.6,1.8,0.87,OK
tpch_sf1_q14,tpch,1,q14,30000,0.0010,0.0026,86.38,1103,1056,43.1,44.1,15841,24.7,29,0.04,110.8,1.8,0.11,OK
tpch_sf1_q15,tpch,1,q15,30000,0.0020,0.0035,112.14,1441,1392,42.3,42.9,15841,23.7,30,0.08,111.2,1.8,0.22,OK
tpch_sf1_q16,tpch,1,q16,4287,0.0020,0.0122,64.16,826,782,40.1,41.5,15841,69.1,91,0.08,113.5,1.8,0.23,OK
tpch_sf1_q17,tpch,1,q17,15000,0.0010,0.0051,87.82,1122,1069,48.7,51.5,15841,49.7,69,0.05,112.5,1.8,0.11,OK
tpch_sf1_q18,tpch,1,q18,10910,0.0050,0.0073,87.55,1119,1074,72.8,76.9,15841,56.6,64,0.36,110.3,1.8,0.55,OK
tpch_sf1_q19,tpch,1,q19,17144,0.0020,0.0045,85.18,1086,1029,52.0,53.4,15841,33.6,46,0.10,111.6,1.8,0.22,OK
tpch_sf1_q20,tpch,1,q20,12000,0.0030,0.0062,82.13,1050,1005,41.0,42.0,15841,36.3,46,0.12,111.2,1.8,0.33,OK
tpch_sf1_q21,tpch,1,q21,7200,0.0040,0.0098,82.52,1050,995,53.5,56.4,15841,51.4,71,0.21,111.9,1.8,0.45,OK
tpch_sf1_q22,tpch,1,q22,20000,0.0020,0.0045,98.73,1284,1231,39.5,40.6,15841,25.4,31,0.08,111.3,1.8,0.22,OK
