run_id,benchmark,sf,query,n_reps,min_s,avg_s,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,gpu_energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf1_q01,tpch,1,q01,274,0.0010,0.0596,25.94,187,183,30.7,43.3,15841,58.7,100,0.03,109.0,1.8,0.11,OK
tpch_sf1_q02,tpch,1,q02,2000,0.0050,0.0081,20.63,250,198,25.9,27.4,15841,20.5,79,0.13,107.3,1.8,0.54,OK
tpch_sf1_q03,tpch,1,q03,1539,0.0070,0.0105,20.86,219,167,33.2,34.6,15841,61.3,100,0.23,108.0,1.8,0.76,OK
tpch_sf1_q04,tpch,1,q04,1429,0.0090,0.0122,21.92,225,225,31.5,36.5,15841,68.7,100,0.28,106.7,1.8,0.96,OK
tpch_sf1_q05,tpch,1,q05,4000,0.0030,0.0062,34.26,381,381,26.1,31.6,15841,25.7,100,0.08,108.3,1.8,0.32,OK
tpch_sf1_q06,tpch,1,q06,1250,0.0140,0.0174,26.38,240,113,30.1,38.8,15841,88.3,100,0.42,107.5,1.8,1.50,OK
tpch_sf1_q07,tpch,1,q07,1539,0.0070,0.0104,20.53,225,186,30.3,32.2,15841,39.6,47,0.21,107.7,1.8,0.75,OK
tpch_sf1_q08,tpch,1,q08,3638,0.0040,0.0078,37.70,427,394,26.0,29.2,15841,24.4,100,0.10,107.7,1.8,0.43,OK
tpch_sf1_q09,tpch,1,q09,1906,0.0040,0.0106,29.71,312,312,29.4,36.5,15841,43.9,100,0.12,109.6,1.8,0.44,OK
tpch_sf1_q10,tpch,1,q10,2224,0.0090,0.0133,39.10,398,395,29.9,35.2,15841,50.2,100,0.27,107.0,1.8,0.96,OK
tpch_sf1_q11,tpch,1,q11,6667,0.0010,0.0022,34.22,421,364,31.5,32.1,15841,11.7,15,0.03,108.4,1.8,0.11,OK
tpch_sf1_q12,tpch,1,q12,2858,0.0050,0.0095,36.32,380,333,32.1,36.2,15841,50.0,100,0.16,108.9,1.8,0.54,OK
tpch_sf1_q13,tpch,1,q13,3812,0.0200,0.0222,20.05,196,196,19.5,34.4,15823,29.8,100,0.39,107.0,1.8,2.14,OK
tpch_sf1_q14,tpch,1,q14,6668,0.0010,0.0037,33.91,375,340,30.2,37.0,15841,30.4,100,0.03,108.2,1.8,0.11,OK
tpch_sf1_q15,tpch,1,q15,4446,0.0020,0.0056,34.23,377,377,26.9,31.5,15841,29.8,96,0.05,108.2,1.8,0.22,OK
tpch_sf1_q16,tpch,1,q16,1292,0.0020,0.0107,22.93,261,257,27.0,34.4,15841,48.8,100,0.05,108.8,1.8,0.22,OK
tpch_sf1_q17,tpch,1,q17,3334,0.0020,0.0054,27.45,303,299,30.6,40.0,15841,34.8,100,0.06,109.2,1.8,0.22,OK
tpch_sf1_q18,tpch,1,q18,409,0.0410,0.0467,23.62,209,167,41.6,43.6,15841,89.8,100,1.71,108.2,1.8,4.43,OK
tpch_sf1_q19,tpch,1,q19,1740,0.0110,0.0164,38.10,370,327,32.8,37.1,15841,62.3,100,0.36,107.5,1.8,1.18,OK
tpch_sf1_q20,tpch,1,q20,2858,0.0060,0.0102,38.28,406,404,27.4,31.7,15841,36.9,100,0.16,107.1,1.8,0.64,OK
tpch_sf1_q21,tpch,1,q21,668,0.0210,0.0325,31.03,269,229,32.4,38.9,15841,68.8,100,0.68,108.2,1.8,2.27,OK
tpch_sf1_q22,tpch,1,q22,5716,0.0020,0.0047,35.58,423,423,24.0,27.8,15841,17.7,100,0.05,107.4,1.8,0.21,OK
