run_id,benchmark,sf,query,storage,n_reps,min_ms,avg_ms,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf2_q1,tpch,2,q1,gpu,75,134,135.8,30.08,133,105,41.9,46.4,12789,98.6,100,5.6,108.1,1.8,14.5,OK
tpch_sf2_q2,tpch,2,q2,gpu,2000,5,5.1,90.03,485,448,40.5,45.6,6563,94.7,98,0.2,107.2,1.8,0.5,OK
tpch_sf2_q3,tpch,2,q3,gpu,358,27,28.0,103.31,402,368,42.6,46.0,12789,99.7,100,1.2,107.2,1.8,2.9,OK
tpch_sf2_q4,tpch,2,q4,gpu,477,20,21.0,129.62,485,451,43.0,46.9,12787,97.1,100,0.9,107.5,1.8,2.2,OK
tpch_sf2_q5,tpch,2,q5,gpu,455,22,22.1,127.53,494,453,43.9,44.5,12787,99.2,100,1.0,107.4,1.8,2.4,OK
tpch_sf2_q6,tpch,2,q6,gpu,1112,9,12.4,238.36,950,904,43.0,43.6,12785,96.8,100,0.4,-1121.2,1.8,-10.1,OK
tpch_sf2_q7,tpch,2,q7,gpu,500,20,20.2,138.86,542,504,43.1,45.6,12787,99.2,100,0.9,107.5,1.8,2.1,OK
tpch_sf2_q8,tpch,2,q8,gpu,770,13,13.8,210.78,812,767,43.2,44.0,12787,99.6,100,0.6,107.3,1.8,1.4,OK
tpch_sf2_q9,tpch,2,q9,gpu,345,29,29.6,110.88,452,422,43.8,45.8,12789,95.8,100,1.3,107.5,1.8,3.1,OK
tpch_sf2_q10,tpch,2,q10,gpu,500,20,20.1,138.44,535,532,41.4,45.3,12789,97.6,100,0.8,107.3,1.8,2.1,OK
tpch_sf2_q11,tpch,2,q11,gpu,358,28,30.8,26.88,178,147,44.0,46.2,6565,93.9,100,1.2,107.5,1.8,3.0,OK
tpch_sf2_q12,tpch,2,q12,gpu,715,14,14.1,187.09,705,705,41.9,46.9,12787,95.3,100,0.6,107.0,1.8,1.5,OK
tpch_sf2_q13,tpch,2,q13,gpu,71,141,141.8,18.18,131,129,44.6,55.6,6565,87.6,100,6.3,107.4,1.8,15.1,OK
tpch_sf2_q14,tpch,2,q14,gpu,1000,10,13.6,222.80,904,868,42.7,46.7,12785,98.0,100,0.4,107.1,1.8,1.1,OK
tpch_sf2_q15,tpch,2,q15,gpu,770,13,15.9,170.16,702,701,41.4,46.0,12791,97.1,100,0.5,107.4,1.8,1.4,OK
tpch_sf2_q16,tpch,2,q16,gpu,182,55,56.1,21.78,212,177,45.5,46.5,6561,97.7,100,2.5,105.8,1.8,5.8,OK
tpch_sf2_q17,tpch,2,q17,gpu,1000,10,12.3,221.45,907,872,43.1,46.4,12791,98.8,100,0.4,107.4,1.8,1.1,OK
tpch_sf2_q18,tpch,2,q18,gpu,120,83,84.8,44.86,220,184,43.2,44.8,12789,99.4,100,3.6,107.7,1.8,8.9,OK
tpch_sf2_q19,tpch,2,q19,gpu,39,258,260.7,23.38,126,86,47.5,49.1,12785,99.2,100,12.2,106.8,1.8,27.6,OK
tpch_sf2_q20,tpch,2,q20,gpu,278,36,36.3,80.23,341,306,42.9,46.8,12787,99.3,100,1.5,107.4,1.8,3.9,OK
tpch_sf2_q21,tpch,2,q21,gpu,9,1186,1201.8,18.21,116,82,45.5,47.9,14347,99.1,100,54.0,108.5,1.8,128.7,OK
tpch_sf2_q22,tpch,2,q22,gpu,1429,7,10.6,90.62,489,456,41.2,45.9,6565,90.8,100,0.3,107.9,1.8,0.8,OK
