run_id,benchmark,sf,query,storage,n_reps,min_ms,avg_ms,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf2_q1,tpch,2,q1,gpu,345,8,23.7,17.86,222,211,97.9,110.8,13258,91.5,94,0.8,128.0,1.8,1.0,OK
tpch_sf2_q2,tpch,2,q2,gpu,179,3,34.5,12.72,157,153,66.4,76.2,7478,90.9,93,0.2,127.2,1.8,0.4,OK
tpch_sf2_q3,tpch,2,q3,gpu,667,4,14.9,29.29,361,359,90.5,98.8,13202,90.6,95,0.4,126.6,1.8,0.5,OK
tpch_sf2_q4,tpch,2,q4,gpu,589,2,14.4,23.78,292,270,95.1,100.0,13188,91.6,95,0.2,127.1,1.8,0.3,OK
tpch_sf2_q5,tpch,2,q5,gpu,345,6,24.4,20.50,254,173,91.7,93.7,13188,92.8,94,0.6,126.1,1.8,0.8,OK
tpch_sf2_q6,tpch,2,q6,gpu,3334,1,4.8,72.40,878,874,103.8,109.4,13158,90.7,95,0.1,126.3,1.8,0.1,OK
tpch_sf2_q7,tpch,2,q7,gpu,278,3,26.7,19.88,247,212,84.0,91.3,13190,92.8,93,0.3,127.3,1.8,0.4,OK
tpch_sf2_q8,tpch,2,q8,gpu,371,3,22.4,23.71,296,268,86.4,91.1,13216,91.2,94,0.3,127.7,1.8,0.4,OK
tpch_sf2_q9,tpch,2,q9,gpu,625,7,25.8,36.51,455,375,96.6,102.6,13102,92.8,95,0.7,127.3,1.8,0.9,OK
tpch_sf2_q10,tpch,2,q10,gpu,323,3,25.9,20.33,254,254,82.3,87.2,13272,85.8,94,0.2,128.6,1.8,0.4,OK
tpch_sf2_q11,tpch,2,q11,gpu,323,4,25.6,13.81,171,168,77.6,84.7,7532,86.0,93,0.3,127.2,1.8,0.5,OK
tpch_sf2_q12,tpch,2,q12,gpu,304,4,24.6,18.97,238,181,85.9,88.3,13214,92.9,94,0.3,129.8,1.8,0.5,OK
tpch_sf2_q13,tpch,2,q13,gpu,103,54,68.2,10.70,130,102,116.1,122.1,7280,93.3,94,6.3,129.9,1.8,7.0,OK
tpch_sf2_q14,tpch,2,q14,gpu,345,2,21.8,16.53,207,207,83.4,89.5,13024,91.2,94,0.2,128.3,1.8,0.3,OK
tpch_sf2_q15,tpch,2,q15,gpu,477,2,17.0,19.33,242,202,89.4,102.3,13030,93.0,94,0.2,126.4,1.8,0.3,OK
tpch_sf2_q16,tpch,2,q16,gpu,114,24,24.4,6.54,78,42,87.6,91.8,6317,95.0,95,2.1,122.6,1.8,2.9,OK
tpch_sf2_q17,tpch,2,q17,gpu,205,4,4.6,6.30,72,32,120.3,125.7,13666,85.0,85,0.5,129.6,1.8,0.5,OK
tpch_sf2_q18,tpch,2,q18,gpu,304,6,18.4,13.85,169,168,97.6,139.0,14092,84.9,95,0.6,128.6,1.8,0.8,OK
tpch_sf2_q19,tpch,2,q19,gpu,95,48,100.6,17.36,216,213,106.4,118.1,13220,91.9,94,5.1,126.1,1.8,6.1,OK
tpch_sf2_q20,tpch,2,q20,gpu,218,5,52.8,21.50,267,262,89.5,95.8,13258,92.4,94,0.4,126.8,1.8,0.6,OK
tpch_sf2_q21,tpch,2,q21,gpu,38,219,342.6,17.53,218,208,110.4,119.6,15518,91.1,96,24.2,127.5,1.8,27.9,OK
tpch_sf2_q22,tpch,2,q22,gpu,223,2,39.6,20.07,250,247,81.2,94.8,8026,86.8,93,0.2,126.7,1.8,0.3,OK
