run_id,benchmark,sf,query,storage,n_reps,min_ms,avg_ms,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf2_q1,tpch,2,q1,gpu,345,14,14.1,14.37,150,114,87.7,88.9,12789,97.9,98,1.2,111.7,1.8,1.6,OK
tpch_sf2_q2,tpch,2,q2,gpu,477,4,4.1,7.36,87,36,56.3,57.2,6563,75.5,76,0.2,112.2,1.8,0.4,OK
tpch_sf2_q3,tpch,2,q3,gpu,715,5,6.1,23.30,241,201,80.3,80.8,12789,97.4,98,0.4,112.4,1.8,0.6,OK
tpch_sf2_q4,tpch,2,q4,gpu,1000,4,4.1,28.74,285,250,82.8,83.7,12787,97.9,98,0.3,111.8,1.8,0.4,OK
tpch_sf2_q5,tpch,2,q5,gpu,1667,6,6.0,51.04,524,523,82.4,86.2,12787,89.8,98,0.5,110.8,1.8,0.7,OK
tpch_sf2_q6,tpch,2,q6,gpu,2000,2,2.7,43.61,436,398,83.1,85.2,12785,94.9,98,0.2,111.2,1.8,0.2,OK
tpch_sf2_q7,tpch,2,q7,gpu,477,5,5.1,16.59,170,169,72.8,84.2,13147,77.7,96,0.4,120.0,1.8,0.6,OK
tpch_sf2_q8,tpch,2,q8,gpu,2000,4,5.3,61.05,614,579,82.1,84.6,15825,94.8,97,0.3,113.5,1.8,0.5,OK
tpch_sf2_q9,tpch,2,q9,gpu,385,9,9.2,16.65,174,136,85.2,86.5,12789,97.0,97,0.8,114.2,1.8,1.0,OK
tpch_sf2_q10,tpch,2,q10,gpu,2500,4,4.0,69.07,697,662,79.9,81.5,12789,95.0,96,0.3,112.2,1.8,0.4,OK
tpch_sf2_q11,tpch,2,q11,gpu,2000,5,5.4,21.89,263,263,80.8,90.8,6565,72.7,95,0.4,109.1,1.8,0.5,OK
tpch_sf2_q12,tpch,2,q12,gpu,2500,4,4.0,66.78,697,658,81.2,82.6,12787,95.4,96,0.3,109.5,1.8,0.4,OK
tpch_sf2_q13,tpch,2,q13,gpu,233,42,43.0,14.48,174,134,105.8,107.9,6565,98.0,98,4.4,111.3,1.8,4.7,OK
tpch_sf2_q14,tpch,2,q14,gpu,3334,3,3.9,76.53,774,732,77.6,80.2,12785,91.1,96,0.2,108.9,1.8,0.3,OK
tpch_sf2_q15,tpch,2,q15,gpu,5000,2,3.0,109.39,1071,1037,77.8,80.9,12791,92.5,95,0.2,109.8,1.8,0.2,OK
tpch_sf2_q16,tpch,2,q16,gpu,313,32,32.2,14.89,184,183,57.5,63.6,6561,63.6,97,1.8,109.0,1.8,3.5,OK
tpch_sf2_q17,tpch,2,q17,gpu,2000,5,5.9,51.99,545,503,76.6,79.2,12791,88.8,93,0.4,109.5,1.8,0.5,OK
tpch_sf2_q18,tpch,2,q18,gpu,1000,10,10.0,35.43,375,339,81.2,83.2,12789,96.9,97,0.8,109.6,1.8,1.1,OK
tpch_sf2_q19,tpch,2,q19,gpu,189,53,54.5,17.35,202,160,97.8,99.7,12785,95.8,98,5.2,109.9,1.8,5.8,OK
tpch_sf2_q20,tpch,2,q20,gpu,1429,7,7.0,43.49,461,419,77.5,78.8,12787,93.6,95,0.5,109.9,1.8,0.8,OK
tpch_sf2_q21,tpch,2,q21,gpu,52,193,194.9,14.70,171,136,93.2,96.9,14347,97.7,99,18.0,109.0,1.8,21.0,OK
tpch_sf2_q22,tpch,2,q22,gpu,3334,3,3.4,33.39,416,414,61.1,65.5,6565,65.2,93,0.2,108.5,1.8,0.3,OK
