run_id,benchmark,sf,query,storage,n_reps,min_ms,avg_ms,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf1_q1,tpch,1,q1,gpu,556,7,15.9,19.98,232,195,67.9,69.5,7067,95.2,96,0.5,120.0,1.8,0.8,OK
tpch_sf1_q2,tpch,1,q2,gpu,667,3,18.1,21.09,261,255,45.7,49.5,4220,81.6,96,0.1,-10027.5,1.8,-30.1,OK
tpch_sf1_q3,tpch,1,q3,gpu,1250,3,5.6,28.38,313,274,67.8,75.6,7061,95.2,96,0.2,118.8,1.8,0.4,OK
tpch_sf1_q4,tpch,1,q4,gpu,2000,2,6.4,43.15,457,421,75.3,80.2,12939,96.0,97,0.2,120.3,1.8,0.2,OK
tpch_sf1_q5,tpch,1,q5,gpu,834,3,10.5,26.39,282,245,74.0,75.6,14565,94.4,96,0.2,120.2,1.8,0.4,OK
tpch_sf1_q6,tpch,1,q6,gpu,5000,1,3.5,85.85,930,891,75.3,78.4,11127,91.7,97,0.1,119.8,1.8,0.1,OK
tpch_sf1_q7,tpch,1,q7,gpu,770,3,10.7,26.35,293,254,71.1,72.4,11487,93.6,95,0.2,119.7,1.8,0.4,OK
tpch_sf1_q8,tpch,1,q8,gpu,910,3,9.1,29.21,316,274,72.8,74.5,12487,93.4,95,0.2,119.2,1.8,0.4,OK
tpch_sf1_q9,tpch,1,q9,gpu,667,5,14.4,25.61,281,245,75.8,77.0,12445,94.8,96,0.4,121.0,1.8,0.6,OK
tpch_sf1_q10,tpch,1,q10,gpu,770,2,10.3,24.31,262,260,68.6,73.0,11379,88.5,95,0.1,118.7,1.8,0.2,OK
tpch_sf1_q11,tpch,1,q11,gpu,770,3,11.3,15.43,180,148,69.4,71.9,11199,86.1,93,0.2,118.3,1.8,0.4,OK
tpch_sf1_q12,tpch,1,q12,gpu,910,2,9.1,27.00,293,257,72.8,73.9,11829,93.8,95,0.1,118.4,1.8,0.2,OK
tpch_sf1_q13,tpch,1,q13,gpu,477,21,43.5,25.60,299,264,88.8,92.3,11939,96.3,97,1.9,119.6,1.8,2.5,OK
tpch_sf1_q14,tpch,1,q14,gpu,910,2,10.4,25.08,276,235,70.6,72.8,11843,91.2,95,0.1,119.5,1.8,0.2,OK
tpch_sf1_q15,tpch,1,q15,gpu,1429,1,8.9,35.84,393,350,70.6,73.0,12481,90.1,95,0.1,118.7,1.8,0.1,OK
tpch_sf1_q16,tpch,1,q16,gpu,197,28,53.1,15.25,183,150,60.5,64.5,9879,93.9,97,1.7,119.5,1.8,3.3,OK
tpch_sf1_q17,tpch,1,q17,gpu,500,4,16.6,18.70,216,180,68.1,70.0,11025,90.3,94,0.3,118.6,1.8,0.5,OK
tpch_sf1_q18,tpch,1,q18,gpu,834,5,14.1,27.82,301,301,72.5,77.4,12563,89.6,97,0.4,120.4,1.8,0.6,OK
tpch_sf1_q19,tpch,1,q19,gpu,213,27,51.8,19.10,220,218,78.7,86.7,12159,84.1,96,2.1,119.1,1.8,3.2,OK
tpch_sf1_q20,tpch,1,q20,gpu,477,4,16.6,18.99,215,180,70.4,71.8,12065,92.6,94,0.3,119.6,1.8,0.5,OK
tpch_sf1_q21,tpch,1,q21,gpu,55,104,179.9,14.21,164,160,77.3,87.4,15827,79.9,98,8.0,119.7,1.8,12.4,OK
tpch_sf1_q22,tpch,1,q22,gpu,417,2,12.7,12.59,149,144,59.9,64.5,10749,75.4,90,0.1,119.1,1.8,0.2,OK
