run_id,benchmark,sf,query,storage,n_reps,min_ms,avg_ms,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf1_q1,tpch,1,q1,gpu,2500,4,4.0,24.30,305,273,196.9,201.0,6565,92.7,93,0.8,107.4,1.8,0.4,OK
tpch_sf1_q2,tpch,1,q2,gpu,3334,2,2.1,17.40,228,227,87.3,98.0,3465,44.2,92,0.2,108.0,1.8,0.2,OK
tpch_sf1_q3,tpch,1,q3,gpu,5000,2,2.0,42.20,529,492,166.8,168.5,6565,91.2,92,0.3,107.9,1.8,0.2,OK
tpch_sf1_q4,tpch,1,q4,gpu,10000,1,1.0,68.92,859,826,181.2,183.3,6563,92.0,92,0.2,108.6,1.8,0.1,OK
tpch_sf1_q5,tpch,1,q5,gpu,5000,2,2.0,43.13,534,500,179.7,181.7,6563,87.4,88,0.4,108.9,1.8,0.2,OK
tpch_sf1_q6,tpch,1,q6,gpu,100,0,0.3,3.26,38,6,119.6,124.5,6561,92.0,92,0.0,108.0,1.8,0.0,OK
tpch_sf1_q7,tpch,1,q7,gpu,5000,2,2.0,44.26,561,523,160.2,161.8,6563,81.8,82,0.3,108.8,1.8,0.2,OK
tpch_sf1_q8,tpch,1,q8,gpu,5000,2,2.0,43.84,543,505,166.1,167.3,6563,83.4,84,0.3,108.8,1.8,0.2,OK
tpch_sf1_q9,tpch,1,q9,gpu,3334,3,3.0,35.96,450,410,184.7,186.8,6565,90.0,90,0.6,108.9,1.8,0.3,OK
tpch_sf1_q10,tpch,1,q10,gpu,5000,2,2.0,40.95,524,524,155.6,164.2,6565,78.6,90,0.3,108.9,1.8,0.2,OK
tpch_sf1_q11,tpch,1,q11,gpu,5000,2,2.1,20.81,271,267,154.9,170.5,3467,60.5,84,0.3,108.2,1.8,0.2,OK
tpch_sf1_q12,tpch,1,q12,gpu,5000,1,2.0,39.89,494,456,168.4,170.2,6563,83.8,85,0.2,108.5,1.8,0.1,OK
tpch_sf1_q13,tpch,1,q13,gpu,715,14,14.1,13.86,181,136,251.9,253.9,3453,95.0,95,3.5,108.6,1.8,1.5,OK
tpch_sf1_q14,tpch,1,q14,gpu,10000,1,1.1,65.38,825,825,156.1,161.7,6561,79.0,95,0.2,108.2,1.8,0.1,OK
tpch_sf1_q15,tpch,1,q15,gpu,10000,1,1.1,62.72,799,797,157.2,163.6,6567,78.2,83,0.2,108.1,1.8,0.1,OK
tpch_sf1_q16,tpch,1,q16,gpu,556,18,18.1,13.79,180,148,102.7,104.2,3449,93.0,93,1.8,108.4,1.8,2.0,OK
tpch_sf1_q17,tpch,1,q17,gpu,3334,3,3.0,28.61,366,330,149.3,150.7,6565,75.9,76,0.4,108.5,1.8,0.3,OK
tpch_sf1_q18,tpch,1,q18,gpu,3334,3,3.0,32.88,403,370,172.9,175.0,6565,91.0,91,0.5,108.7,1.8,0.3,OK
tpch_sf1_q19,tpch,1,q19,gpu,625,16,16.8,16.85,217,217,201.8,232.7,6561,78.1,92,3.2,108.4,1.8,1.7,OK
tpch_sf1_q20,tpch,1,q20,gpu,3334,3,3.0,32.59,403,402,143.1,151.6,6563,75.3,90,0.4,108.5,1.8,0.3,OK
tpch_sf1_q21,tpch,1,q21,gpu,173,58,58.6,13.95,177,136,221.0,224.0,12791,96.2,97,12.8,109.2,1.8,6.3,OK
tpch_sf1_q22,tpch,1,q22,gpu,5000,2,2.0,24.91,327,327,97.2,133.4,3465,41.2,96,0.2,108.4,1.8,0.2,OK
