run_id,benchmark,sf,query,n_reps,min_s,avg_s,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,gpu_energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
h2o_sf2gb_q1,h2o,2gb,q1,25000,0.0030,0.0039,20.46,252,166,58.6,72.2,15839,5.0,65,0.18,109.6,1.9,0.33,OK
h2o_sf2gb_q10,h2o,2gb,q10,7695,0.0120,0.0129,24.45,303,297,68.7,133.9,15841,8.4,85,0.82,112.1,1.9,1.35,OK
h2o_sf2gb_q2,h2o,2gb,q2,20000,0.0050,0.0055,21.37,264,259,59.7,83.2,15839,7.3,72,0.30,109.0,1.9,0.55,OK
h2o_sf2gb_q3,h2o,2gb,q3,12500,0.0070,0.0082,21.79,268,165,63.0,94.2,15835,8.4,77,0.44,113.8,1.9,0.80,OK
h2o_sf2gb_q4,h2o,2gb,q4,25000,0.0040,0.0044,20.87,256,214,59.0,74.2,15805,6.7,72,0.24,108.9,1.9,0.44,OK
h2o_sf2gb_q5,h2o,2gb,q5,14290,0.0060,0.0072,21.29,265,260,61.6,91.1,15841,8.3,82,0.37,114.2,1.9,0.68,OK
h2o_sf2gb_q6,h2o,2gb,q6,12500,0.0080,0.0083,21.45,264,224,63.9,94.1,15841,8.1,83,0.51,109.3,1.9,0.87,OK
h2o_sf2gb_q7,h2o,2gb,q7,20000,0.0040,0.0053,21.19,263,263,60.7,86.4,15841,5.0,79,0.24,109.7,1.9,0.44,OK
h2o_sf2gb_q8,h2o,2gb,q8,9095,0.0110,0.0113,21.85,273,268,64.2,105.2,15841,8.9,88,0.71,112.4,1.9,1.24,OK
h2o_sf2gb_q9,h2o,2gb,q9,5265,0.0190,0.0195,23.71,294,192,73.1,140.9,15841,17.5,86,1.39,109.5,1.9,2.08,OK
