run_id,benchmark,sf,query,n_reps,min_s,avg_s,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,gpu_energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf1_q01,tpch,1,q01,4000,0.0010,0.0040,23.66,303,256,120.1,143.9,15841,43.5,73,0.12,113.9,1.8,0.11,OK
tpch_sf1_q02,tpch,1,q02,5000,0.0040,0.0064,39.51,525,478,62.6,64.8,15841,12.9,17,0.25,111.2,1.8,0.44,OK
tpch_sf1_q03,tpch,1,q03,8000,0.0020,0.0032,33.47,439,376,76.8,82.4,15841,24.0,31,0.15,112.3,1.8,0.22,OK
tpch_sf1_q04,tpch,1,q04,10000,0.0010,0.0029,36.56,475,423,84.2,91.1,15841,24.2,30,0.08,112.0,1.8,0.11,OK
tpch_sf1_q05,tpch,1,q05,4000,0.0020,0.0041,20.27,266,225,73.1,77.0,15841,14.8,19,0.15,111.4,1.8,0.22,OK
tpch_sf1_q06,tpch,1,q06,10000,0.0010,0.0020,24.38,319,270,108.8,111.1,15841,37.8,39,0.11,111.2,1.8,0.11,OK
tpch_sf1_q07,tpch,1,q07,5000,0.0030,0.0052,33.86,443,433,68.3,74.1,15841,14.2,33,0.20,111.1,1.8,0.33,OK
tpch_sf1_q08,tpch,1,q08,5716,0.0030,0.0052,37.90,498,435,68.1,75.1,15841,11.2,19,0.20,111.8,1.8,0.34,OK
tpch_sf1_q09,tpch,1,q09,5000,0.0030,0.0046,30.74,402,347,86.2,96.4,15841,20.0,28,0.26,111.5,1.8,0.33,OK
tpch_sf1_q10,tpch,1,q10,5716,0.0020,0.0044,32.92,432,373,75.5,80.9,15841,19.7,25,0.15,112.2,1.8,0.22,OK
tpch_sf1_q11,tpch,1,q11,10000,0.0010,0.0019,41.60,556,498,60.2,61.8,15841,6.6,8,0.06,111.1,1.8,0.11,OK
tpch_sf1_q12,tpch,1,q12,8000,0.0020,0.0031,32.73,428,381,80.2,86.6,15841,20.4,25,0.16,111.6,1.8,0.22,OK
tpch_sf1_q13,tpch,1,q13,24000,0.0040,0.0051,23.67,295,248,55.8,62.5,15829,3.8,61,0.22,111.1,1.8,0.44,OK
tpch_sf1_q14,tpch,1,q14,13334,0.0010,0.0020,34.93,454,385,67.5,70.5,15841,11.6,15,0.07,111.0,1.8,0.11,OK
tpch_sf1_q15,tpch,1,q15,10000,0.0010,0.0028,35.59,465,407,66.0,69.2,15841,10.7,15,0.07,111.1,1.8,0.11,OK
tpch_sf1_q16,tpch,1,q16,2000,0.0010,0.0065,20.69,270,209,69.2,75.3,15841,44.0,70,0.07,113.6,1.8,0.11,OK
tpch_sf1_q17,tpch,1,q17,6668,0.0010,0.0036,32.16,421,368,94.5,106.6,15841,31.7,44,0.09,112.3,1.8,0.11,OK
tpch_sf1_q18,tpch,1,q18,5000,0.0040,0.0057,36.30,473,425,118.9,129.6,15841,44.3,54,0.48,110.8,1.8,0.44,OK
tpch_sf1_q19,tpch,1,q19,8000,0.0020,0.0035,36.18,470,417,80.4,84.8,15841,20.5,26,0.16,111.8,1.8,0.22,OK
tpch_sf1_q20,tpch,1,q20,5716,0.0030,0.0047,34.83,459,410,66.6,70.0,15841,19.8,29,0.20,111.7,1.8,0.34,OK
tpch_sf1_q21,tpch,1,q21,2858,0.0030,0.0066,26.62,345,286,89.3,99.7,15841,34.4,49,0.27,111.8,1.8,0.34,OK
tpch_sf1_q22,tpch,1,q22,5000,0.0020,0.0036,21.93,290,247,65.2,67.2,15841,13.4,15,0.13,111.6,1.8,0.22,OK
