run_id,benchmark,sf,query,n_reps,min_s,avg_s,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,gpu_energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
h2o_sf1gb_q1,h2o,1gb,q1,60000,0.0020,0.0027,23.73,293,253,56.1,64.3,15841,3.0,47,0.11,112.9,1.8,0.23,OK
h2o_sf1gb_q10,h2o,1gb,q10,14290,0.0070,0.0076,21.79,270,166,63.3,95.5,15827,8.0,73,0.44,109.1,1.8,0.76,OK
h2o_sf1gb_q2,h2o,1gb,q2,33335,0.0030,0.0034,20.16,249,209,57.6,69.4,15837,5.6,67,0.17,110.7,1.9,0.33,OK
h2o_sf1gb_q3,h2o,1gb,q3,25000,0.0040,0.0043,20.29,247,113,59.8,73.9,15791,6.7,70,0.24,112.0,1.9,0.45,OK
h2o_sf1gb_q4,h2o,1gb,q4,40002,0.0020,0.0029,23.85,292,256,56.5,65.4,15827,2.5,13,0.11,109.1,1.9,0.22,OK
h2o_sf1gb_q5,h2o,1gb,q5,25000,0.0040,0.0042,20.21,248,239,57.6,72.4,15841,1.5,15,0.23,111.2,1.8,0.44,OK
h2o_sf1gb_q6,h2o,1gb,q6,20000,0.0040,0.0050,20.20,248,208,58.5,74.7,15839,9.3,69,0.23,111.6,1.8,0.45,OK
h2o_sf1gb_q7,h2o,1gb,q7,40002,0.0030,0.0033,23.96,292,248,57.6,70.5,15807,5.9,65,0.17,108.3,1.9,0.33,OK
h2o_sf1gb_q8,h2o,1gb,q8,14290,0.0070,0.0076,20.61,256,217,60.9,80.7,15841,8.2,81,0.43,108.6,1.8,0.76,OK
h2o_sf1gb_q9,h2o,1gb,q9,9095,0.0110,0.0112,21.55,265,220,64.3,100.5,15835,11.8,77,0.71,108.3,1.8,1.19,OK
