run_id,benchmark,sf,query,n_reps,min_s,avg_s,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,gpu_energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf2_q01,tpch,2,q01,2224,0.0010,0.0056,20.66,262,209,131.1,167.8,15841,52.8,86,0.13,113.3,1.8,0.11,OK
tpch_sf2_q02,tpch,2,q02,4446,0.0050,0.0066,36.90,491,433,67.8,71.3,15841,16.8,23,0.34,110.7,1.8,0.55,OK
tpch_sf2_q03,tpch,2,q03,8000,0.0020,0.0038,38.00,498,447,92.9,101.9,15841,33.5,42,0.19,111.6,1.8,0.22,OK
tpch_sf2_q04,tpch,2,q04,8000,0.0020,0.0035,36.19,471,424,104.4,116.0,15841,35.6,45,0.21,111.9,1.8,0.22,OK
tpch_sf2_q05,tpch,2,q05,6668,0.0020,0.0043,36.82,480,425,83.6,94.7,15841,19.9,29,0.17,112.3,1.8,0.22,OK
tpch_sf2_q06,tpch,2,q06,10000,0.0020,0.0031,39.07,505,460,130.5,143.2,15841,53.2,60,0.26,111.7,1.8,0.22,OK
tpch_sf2_q07,tpch,2,q07,4446,0.0040,0.0058,33.91,440,402,81.2,88.9,15841,23.0,37,0.32,112.4,1.8,0.45,OK
tpch_sf2_q08,tpch,2,q08,5000,0.0030,0.0056,36.17,474,467,77.2,90.9,15841,17.0,37,0.23,111.7,1.8,0.34,OK
tpch_sf2_q09,tpch,2,q09,4000,0.0030,0.0053,29.48,380,329,105.4,122.5,15841,30.8,43,0.32,111.8,1.8,0.34,OK
tpch_sf2_q10,tpch,2,q10,5000,0.0030,0.0049,32.77,428,379,90.6,100.7,15841,29.5,36,0.27,111.8,1.8,0.34,OK
tpch_sf2_q11,tpch,2,q11,10000,0.0010,0.0020,43.75,582,517,65.9,67.6,15841,10.7,16,0.07,110.7,1.8,0.11,OK
tpch_sf2_q12,tpch,2,q12,6668,0.0020,0.0038,33.77,441,380,102.5,111.4,15841,33.6,40,0.20,111.9,1.8,0.22,OK
tpch_sf2_q13,tpch,2,q13,14290,0.0070,0.0075,20.23,247,243,57.6,71.4,15821,4.0,50,0.40,112.0,1.9,0.78,OK
tpch_sf2_q14,tpch,2,q14,13334,0.0010,0.0024,39.86,521,472,84.3,90.0,15841,22.8,27,0.08,111.5,1.8,0.11,OK
tpch_sf2_q15,tpch,2,q15,10000,0.0020,0.0031,39.11,511,463,79.4,83.9,15841,20.1,28,0.16,111.3,1.8,0.22,OK
tpch_sf2_q16,tpch,2,q16,1906,0.0020,0.0070,21.15,276,230,80.6,91.4,15841,44.9,80,0.16,114.1,1.8,0.23,OK
tpch_sf2_q17,tpch,2,q17,4446,0.0010,0.0045,27.82,362,300,116.0,135.6,15841,41.6,59,0.12,112.7,1.8,0.11,OK
tpch_sf2_q18,tpch,2,q18,3638,0.0070,0.0084,38.40,496,446,141.8,156.1,15841,61.2,71,0.99,110.5,1.8,0.77,OK
tpch_sf2_q19,tpch,2,q19,5716,0.0020,0.0041,32.01,417,366,96.4,106.6,15841,30.4,38,0.19,112.0,1.8,0.22,OK
tpch_sf2_q20,tpch,2,q20,5716,0.0030,0.0051,37.33,486,430,77.6,81.7,15841,26.9,42,0.23,112.4,1.8,0.34,OK
tpch_sf2_q21,tpch,2,q21,2224,0.0040,0.0083,26.30,339,285,106.4,123.6,15841,41.5,60,0.43,111.1,1.8,0.44,OK
tpch_sf2_q22,tpch,2,q22,8000,0.0020,0.0037,37.54,495,449,71.2,76.6,15841,14.6,19,0.14,111.4,1.8,0.22,OK
