run_id,benchmark,sf,query,storage,n_reps,min_ms,query_time_ms,avg_ms,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
h2o_sf4gb_q1,h2o,4gb,q1,gpu,100,98.0,98.0000,98.0,12.18,93,93,155.7,245.6,40813,82.0,100,15.2585,0.0,0.0,0.0000,OK
h2o_sf4gb_q3,h2o,4gb,q3,gpu,34,519.0,519.0000,519.0,17.56,137,136,136.9,255.8,40819,51.3,100,71.0332,0.0,0.0,0.0000,OK
h2o_sf4gb_q5,h2o,4gb,q5,gpu,100,522.0,522.0000,522.0,11.13,89,65,205.1,259.4,40817,91.9,100,107.0663,0.0,0.0,0.0000,OK
