run_id,benchmark,sf,query,storage,n_reps,min_ms,query_time_ms,avg_ms,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf1_q1,tpch,1,q1,gpu,910,11,11.0000,11.2,17.82,166,132,162.3,176.1,40819,95.1,100,1.7857,0.0,0.0,0.0000,OK
tpch_sf1_q3,tpch,1,q3,gpu,5000,2,2.0000,2.1,34.49,325,294,173.5,181.8,40855,87.1,100,0.3470,0.0,0.0,0.0000,OK
tpch_sf1_q6,tpch,1,q6,gpu,10000,0,5.5109,1.8,55.11,527,527,172.3,205.8,40813,59.9,100,0.9494,0.0,0.0,0.0000,OK
