run_id,benchmark,sf,query,n_reps,min_s,avg_s,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,gpu_energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
clickbench_sf20_q24,clickbench,20,q24,30000,0.0020,0.0031,102.79,1334,1270,138.8,146.9,15841,53.4,58,0.28,112.9,1.8,0.23,OK
clickbench_sf20_q25,clickbench,20,q25,3051,0.0010,0.0175,66.07,851,794,167.4,189.4,15841,81.9,99,0.17,117.1,1.9,0.12,OK
clickbench_sf20_q26,clickbench,20,q26,8184,0.0010,0.0069,68.87,890,834,145.0,164.3,15841,74.7,95,0.14,117.0,1.9,0.12,OK
clickbench_sf20_q27,clickbench,20,q27,7827,0.0050,0.0093,87.67,1110,1037,168.6,195.4,15841,75.7,93,0.84,114.1,1.8,0.57,OK
clickbench_sf20_q28,clickbench,20,q28,0,,,,0,0,,,,,,,,,,FALLBACK
clickbench_sf20_q29,clickbench,20,q29,35464,0.0210,0.0228,61.39,757,713,54.1,61.5,15841,4.0,27,1.14,111.7,1.8,2.35,OK
clickbench_sf20_q3,clickbench,20,q3,480000,0.0010,0.0016,63.22,766,724,53.0,57.6,15789,1.2,22,0.05,110.7,1.8,0.11,OK
clickbench_sf20_q30,clickbench,20,q30,30000,0.0010,0.0031,102.75,1337,1274,134.2,142.0,15841,52.0,58,0.13,113.3,1.8,0.11,OK
clickbench_sf20_q31,clickbench,20,q31,20000,0.0010,0.0033,75.45,978,912,138.7,148.8,15841,55.2,68,0.14,113.6,1.8,0.11,OK
clickbench_sf20_q32,clickbench,20,q32,10000,0.0590,0.0601,62.22,759,706,92.0,163.3,15841,35.2,98,5.43,112.4,1.8,6.63,OK
clickbench_sf20_q33,clickbench,20,q33,24453,0.0260,0.0270,64.28,793,786,76.4,189.2,15841,17.7,96,1.99,-4384.6,1.9,-114.00,OK
clickbench_sf20_q34,clickbench,20,q34,23573,0.0270,0.0282,64.85,803,748,79.7,197.9,15841,15.8,96,2.15,112.9,2.0,3.05,OK
clickbench_sf20_q35,clickbench,20,q35,46676,0.0180,0.0183,63.54,776,677,75.4,156.9,15841,10.0,91,1.36,110.4,1.8,1.99,OK
clickbench_sf20_q36,clickbench,20,q36,13334,0.0060,0.0075,109.80,1392,1324,158.7,167.6,15841,75.6,81,0.95,112.3,1.8,0.67,OK
clickbench_sf20_q37,clickbench,20,q37,6000,0.0080,0.0092,60.30,750,683,172.5,174.8,15841,83.6,85,1.38,111.9,1.8,0.90,OK
clickbench_sf20_q38,clickbench,20,q38,30000,0.0020,0.0032,105.52,1378,1315,124.2,131.0,15841,46.9,51,0.25,112.8,1.8,0.23,OK
clickbench_sf20_q39,clickbench,20,q39,13334,0.0020,0.0046,73.30,951,874,117.7,127.7,15841,50.6,95,0.24,115.9,2.0,0.23,OK
clickbench_sf20_q4,clickbench,20,q4,180000,0.0050,0.0056,61.15,750,703,60.8,84.8,15841,6.6,83,0.30,110.7,1.8,0.55,OK
clickbench_sf20_q40,clickbench,20,q40,30000,0.0020,0.0034,111.42,1449,1399,120.6,126.1,15841,45.6,49,0.24,112.3,1.8,0.22,OK
clickbench_sf20_q41,clickbench,20,q41,30000,0.0030,0.0034,111.34,1451,1400,136.2,142.3,15841,53.0,57,0.41,112.5,1.8,0.34,OK
clickbench_sf20_q42,clickbench,20,q42,24000,0.0040,0.0046,118.04,1528,1476,141.2,146.1,15841,57.8,63,0.56,112.5,1.8,0.45,OK
clickbench_sf20_q5,clickbench,20,q5,7299,0.0720,0.0752,62.54,790,732,112.9,191.2,15841,37.4,95,8.13,110.7,1.8,7.97,OK
clickbench_sf20_q6,clickbench,20,q6,960000,0.0010,0.0017,63.30,767,676,52.8,56.2,15785,1.4,39,0.05,109.9,1.8,0.11,OK
clickbench_sf20_q7,clickbench,20,q7,60000,0.0000,0.0013,87.72,1151,1103,80.6,83.2,15841,19.4,22,0.00,111.3,1.8,0.00,OK
clickbench_sf20_q8,clickbench,20,q8,2226,0.1620,0.1630,60.13,765,706,152.6,209.1,15841,63.1,100,24.73,110.1,1.8,17.84,OK
clickbench_sf20_q9,clickbench,20,q9,2196,0.1640,0.1652,60.94,776,720,152.6,208.1,15841,62.5,100,25.02,110.5,1.8,18.12,OK
