run_id,benchmark,sf,query,n_reps,min_s,avg_s,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,gpu_energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
clickbench_sf10_q0,clickbench,10,q0,0,,,,0,0,,,,,,,,,,OK
clickbench_sf10_q1,clickbench,10,q1,60000,0.0000,0.0010,66.47,881,811,67.0,68.5,15841,9.2,10,0.00,110.8,1.8,0.00,OK
clickbench_sf10_q10,clickbench,10,q10,20000,0.0010,0.0031,69.85,912,856,101.7,106.6,15841,55.2,66,0.10,115.4,1.8,0.12,OK
clickbench_sf10_q11,clickbench,10,q11,20001,0.0010,0.0034,79.85,1040,979,103.9,112.4,15841,54.5,71,0.10,115.2,1.8,0.12,OK
clickbench_sf10_q12,clickbench,10,q12,24000,0.0010,0.0027,72.03,929,877,128.2,136.9,15841,53.3,62,0.13,116.6,2.0,0.12,OK
clickbench_sf10_q13,clickbench,10,q13,3915,0.0010,0.0132,63.80,822,761,148.2,169.3,15841,77.6,96,0.15,117.3,1.8,0.12,OK
clickbench_sf10_q14,clickbench,10,q14,20000,0.0010,0.0028,64.43,831,774,129.2,139.6,15841,51.7,61,0.13,-4301.1,2.0,-4.30,OK
clickbench_sf10_q15,clickbench,10,q15,225000,0.0040,0.0047,60.71,734,734,58.3,75.4,15833,5.5,73,0.23,112.1,1.8,0.45,OK
clickbench_sf10_q16,clickbench,10,q16,93338,0.0080,0.0089,61.27,743,738,62.4,98.2,15837,6.4,83,0.50,112.1,1.9,0.90,OK
clickbench_sf10_q17,clickbench,10,q17,150000,0.0060,0.0066,64.03,775,683,61.1,90.3,15841,2.8,80,0.37,112.5,1.8,0.68,OK
clickbench_sf10_q18,clickbench,10,q18,45890,0.0170,0.0173,61.19,747,646,69.9,134.6,15835,8.6,90,1.19,112.0,1.9,1.90,OK
clickbench_sf10_q19,clickbench,10,q19,60000,0.0000,0.0011,67.25,880,832,94.0,96.1,15841,26.6,28,0.00,110.9,1.8,0.00,OK
clickbench_sf10_q2,clickbench,10,q2,960000,0.0010,0.0014,62.91,767,724,52.2,55.1,15841,1.3,28,0.05,111.5,1.8,0.11,OK
clickbench_sf10_q20,clickbench,10,q20,7500,0.0070,0.0079,64.00,819,761,206.5,209.7,15841,87.9,89,1.45,111.4,1.8,0.78,OK
clickbench_sf10_q21,clickbench,10,q21,6667,0.0080,0.0090,64.79,838,770,201.5,204.0,15841,84.4,88,1.61,111.8,1.8,0.89,OK
clickbench_sf10_q22,clickbench,10,q22,5218,0.0160,0.0186,108.00,1395,1311,195.7,213.4,15841,85.7,93,3.13,112.1,1.8,1.79,OK
clickbench_sf10_q23,clickbench,10,q23,12000,0.0070,0.0085,112.28,1454,1377,196.3,207.3,15841,79.5,87,1.37,111.9,1.8,0.78,OK
clickbench_sf10_q24,clickbench,10,q24,40000,0.0010,0.0024,103.84,1359,1306,112.5,118.2,15841,38.4,42,0.11,112.7,1.8,0.11,OK
