run_id,benchmark,sf,query,n_reps,min_s,avg_s,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,gpu_energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
microbench_h2o_sf4gb_w1_001,microbench_h2o,4gb,w1_001,1000,0.0000,0.0004,45.83,574,574,61.5,67.3,80546,4.8,100,0.00,0.0,0.0,0.00,OK
microbench_h2o_sf4gb_w3_016,microbench_h2o,4gb,w3_016,334,0.0600,0.0612,67.31,873,873,81.9,136.7,80972,34.8,100,4.91,0.0,0.0,0.00,OK
microbench_h2o_sf4gb_w6_022,microbench_h2o,4gb,w6_022,152,0.1310,0.1327,69.45,874,720,131.5,282.8,80930,38.9,100,17.23,0.0,0.0,0.00,OK
