run_id,benchmark,sf,query,storage,n_reps,min_ms,query_time_ms,avg_ms,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
microbench_tpch_sf10_w1_002,microbench_tpch,10,w1_002,gpu,100,0,44.9868,0.0,4.50,35,7,67.4,69.6,443,91.3,100,3.0317,0.0,0.0,0.0000,OK
microbench_tpch_sf10_w3_001,microbench_tpch,10,w3_001,gpu,100,0,47.4708,0.3,4.75,37,10,67.1,71.5,449,76.9,100,3.1847,0.0,0.0,0.0000,OK
microbench_tpch_sf10_w5a_029,microbench_tpch,10,w5a_029,gpu,100,0,48.4293,0.4,4.84,38,38,64.5,69.4,40815,22.7,100,3.1216,0.0,0.0,0.0000,OK
