run_id,benchmark,sf,query,storage,n_reps,min_ms,avg_ms,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
h2o_sf2gb_q1,h2o,2gb,q1,gpu,5000,2,2.0,41.19,497,456,197.9,199.9,6559,98.0,98,0.4,111.1,1.8,0.2,OK
h2o_sf2gb_q2,h2o,2gb,q2,gpu,2500,4,4.0,25.98,310,272,204.0,206.3,6559,97.7,98,0.8,111.2,1.8,0.4,OK
h2o_sf2gb_q3,h2o,2gb,q3,gpu,1667,5,5.4,21.70,269,234,205.8,209.8,6561,98.0,98,1.0,111.1,1.8,0.6,OK
h2o_sf2gb_q4,h2o,2gb,q4,gpu,5000,2,2.0,43.01,532,500,198.0,200.8,6559,98.0,99,0.4,111.1,1.8,0.2,OK
h2o_sf2gb_q5,h2o,2gb,q5,gpu,2000,4,5.0,24.91,303,302,185.5,203.9,6561,90.8,99,0.7,111.4,1.8,0.4,OK
h2o_sf2gb_q6,h2o,2gb,q6,gpu,38,266,269.7,13.30,171,124,213.8,216.4,6557,100.0,100,56.9,111.5,1.8,29.7,OK
h2o_sf2gb_q7,h2o,2gb,q7,gpu,3334,3,3.0,32.30,401,363,221.0,223.0,6561,97.6,98,0.7,111.0,1.8,0.3,OK
h2o_sf2gb_q9,h2o,2gb,q9,gpu,1667,6,6.0,21.87,270,232,205.2,207.6,6559,97.0,97,1.2,111.3,1.8,0.7,OK
h2o_sf2gb_q10,h2o,2gb,q10,gpu,910,10,10.6,17.58,217,178,222.9,225.9,6561,97.9,98,2.2,111.4,1.8,1.1,OK
