run_id,benchmark,sf,query,storage,n_reps,min_ms,query_time_ms,avg_ms,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
clickbench_sf5_q1,clickbench,5,q1,gpu,100,12.0,12.0000,12.0,5.74,41,41,131.7,247.7,40811,51.0,100,1.5807,0.0,0.0,0.0000,OK
clickbench_sf5_q6,clickbench,5,q6,gpu,100,28.0,28.0000,28.0,5.93,40,40,127.2,252.5,40811,49.5,100,3.5606,0.0,0.0,0.0000,OK
clickbench_sf5_q20,clickbench,5,q20,gpu,100,182.0,182.0000,182.0,13.04,91,73,237.1,285.4,40811,82.3,100,43.1454,0.0,0.0,0.0000,OK
