run_id,benchmark,sf,query,storage,n_reps,min_ms,query_time_ms,avg_ms,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
microbench_clickbench_sf1_w1_001,microbench_clickbench,1,w1_001,gpu,100,2.0,2.0000,2.0,4.92,31,31,100.0,175.0,40811,28.9,100,0.2001,0.0,0.0,0.0000,OK
microbench_clickbench_sf1_w3_011,microbench_clickbench,1,w3_011,gpu,100,20.0,20.0000,20.0,3.66,28,28,104.7,177.0,40813,39.2,100,2.0946,0.0,0.0,0.0000,OK
microbench_clickbench_sf1_w6_016,microbench_clickbench,1,w6_016,gpu,100,18.0,18.0000,18.0,3.97,25,7,130.0,181.7,40809,86.3,100,2.3395,0.0,0.0,0.0000,OK
