run_id,benchmark,sf,query,n_reps,min_s,avg_s,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,gpu_energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
h2o_sf1gb_q1,h2o,1gb,q1,450000,0.0020,0.0027,60.06,727,719,54.2,62.6,15841,1.3,21,0.11,111.9,1.8,0.22,OK
h2o_sf1gb_q10,h2o,1gb,q10,120008,0.0070,0.0076,62.04,754,709,62.0,97.9,15837,4.9,75,0.43,113.1,1.9,0.79,OK
h2o_sf1gb_q2,h2o,1gb,q2,300000,0.0030,0.0034,61.76,752,705,56.0,69.9,15833,4.3,63,0.17,112.7,1.8,0.34,OK
h2o_sf1gb_q3,h2o,1gb,q3,225000,0.0040,0.0043,62.00,748,705,57.3,74.0,15803,4.7,71,0.23,112.5,1.8,0.45,OK
h2o_sf1gb_q4,h2o,1gb,q4,300000,0.0020,0.0029,60.59,731,723,54.4,72.7,15827,2.5,57,0.11,112.4,1.8,0.22,OK
h2o_sf1gb_q5,h2o,1gb,q5,225000,0.0040,0.0043,61.61,749,714,57.4,73.1,15841,5.6,68,0.23,113.0,1.8,0.45,OK
h2o_sf1gb_q6,h2o,1gb,q6,180000,0.0040,0.0050,61.68,753,747,57.3,73.9,15841,5.2,69,0.23,-4450.3,1.8,-17.80,OK
h2o_sf1gb_q7,h2o,1gb,q7,300000,0.0030,0.0033,60.89,733,728,56.0,69.8,15829,2.7,60,0.17,112.3,1.8,0.34,OK
h2o_sf1gb_q8,h2o,1gb,q8,128580,0.0070,0.0076,62.79,763,714,59.2,81.9,15841,6.7,82,0.41,113.1,1.8,0.79,OK
h2o_sf1gb_q9,h2o,1gb,q9,76370,0.0110,0.0113,61.43,743,638,62.8,100.1,15829,6.6,77,0.69,111.9,1.8,1.23,OK
