run_id,benchmark,sf,query,storage,n_reps,min_ms,query_time_ms,avg_ms,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
h2o_sf4gb_q1,h2o,4gb,q1,gpu,178,85.0,85.0000,85.0,19.59,258,219,146.8,236.8,40770,99.3,100,12.4816,0.0,0.0,0.0000,OK
h2o_sf4gb_q3,h2o,4gb,q3,gpu,36,318.0,318.0000,318.0,16.59,215,180,117.8,192.1,40776,63.8,100,37.4603,0.0,0.0,0.0000,OK
h2o_sf4gb_q5,h2o,4gb,q5,gpu,271,68.0,68.0000,68.0,21.73,285,242,193.3,261.1,40774,99.3,100,13.1449,0.0,0.0,0.0000,OK
