run_id,benchmark,sf,query,n_reps,min_s,avg_s,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,gpu_energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf1_q01,tpch,1,q01,18000,0.0010,0.0041,86.04,1094,1034,130.2,144.8,15841,50.7,72,0.13,115.7,1.8,0.12,OK
tpch_sf1_q02,tpch,1,q02,13334,0.0040,0.0067,97.00,1286,1237,62.2,64.0,15841,13.6,17,0.25,112.6,1.8,0.45,OK
tpch_sf1_q03,tpch,1,q03,30000,0.0020,0.0035,114.55,1497,1450,79.3,82.9,15841,28.2,34,0.16,113.8,1.8,0.23,OK
tpch_sf1_q04,tpch,1,q04,30000,0.0010,0.0031,100.28,1305,1250,86.8,90.5,15841,26.7,32,0.09,114.0,1.8,0.11,OK
tpch_sf1_q05,tpch,1,q05,24000,0.0020,0.0043,112.30,1470,1415,73.1,78.1,15841,15.7,30,0.15,113.0,1.8,0.23,OK
tpch_sf1_q06,tpch,1,q06,30000,0.0010,0.0021,66.99,873,829,108.0,110.5,15841,37.2,39,0.11,112.7,1.8,0.11,OK
tpch_sf1_q07,tpch,1,q07,15000,0.0030,0.0054,89.82,1173,1118,69.9,73.2,15841,16.0,20,0.21,113.1,1.8,0.34,OK
tpch_sf1_q08,tpch,1,q08,17144,0.0030,0.0055,102.48,1338,1293,68.0,72.8,15841,12.6,29,0.20,112.6,1.8,0.34,OK
tpch_sf1_q09,tpch,1,q09,17144,0.0030,0.0050,94.06,1225,1186,89.3,98.6,15841,23.6,35,0.27,113.3,1.8,0.34,OK
tpch_sf1_q10,tpch,1,q10,17144,0.0020,0.0044,84.17,1098,1041,76.3,79.6,15841,21.2,27,0.15,113.4,1.8,0.23,OK
tpch_sf1_q11,tpch,1,q11,30000,0.0010,0.0020,124.12,1645,1567,60.3,62.5,15841,7.6,9,0.06,112.4,1.8,0.11,OK
tpch_sf1_q12,tpch,1,q12,24000,0.0010,0.0033,87.62,1143,1084,82.4,85.7,15841,22.2,25,0.08,114.0,1.8,0.11,OK
tpch_sf1_q13,tpch,1,q13,180000,0.0040,0.0051,60.14,731,545,53.7,60.9,15841,6.4,45,0.21,110.8,1.8,0.44,OK
tpch_sf1_q14,tpch,1,q14,40000,0.0010,0.0022,95.45,1247,1190,68.7,70.7,15841,13.5,16,0.07,113.1,1.8,0.11,OK
tpch_sf1_q15,tpch,1,q15,30000,0.0010,0.0029,95.87,1254,1197,66.6,68.7,15841,12.3,15,0.07,-2707.0,1.8,-2.71,OK
tpch_sf1_q16,tpch,1,q16,9000,0.0020,0.0068,73.04,958,907,72.1,76.3,15841,52.1,76,0.14,115.6,1.8,0.23,OK
tpch_sf1_q17,tpch,1,q17,20000,0.0010,0.0037,81.76,1066,1013,97.9,106.0,15841,34.7,45,0.10,114.4,1.8,0.11,OK
tpch_sf1_q18,tpch,1,q18,17144,0.0040,0.0059,109.07,1417,1356,124.2,129.3,15841,49.5,54,0.50,112.9,1.8,0.45,OK
tpch_sf1_q19,tpch,1,q19,20000,0.0020,0.0036,80.50,1048,991,81.9,85.0,15841,22.5,26,0.16,113.9,1.8,0.23,OK
tpch_sf1_q20,tpch,1,q20,17144,0.0030,0.0050,93.34,1221,1165,66.6,68.6,15841,22.6,32,0.20,113.2,1.8,0.34,OK
tpch_sf1_q21,tpch,1,q21,8572,0.0030,0.0068,66.49,862,811,93.7,101.5,15841,39.2,58,0.28,113.8,1.8,0.34,OK
tpch_sf1_q22,tpch,1,q22,30000,0.0020,0.0037,118.86,1571,1507,63.7,66.0,15841,12.8,16,0.13,112.9,1.8,0.23,OK
