run_id,benchmark,sf,query,n_reps,min_s,avg_s,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,gpu_energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
clickbench_sf10_q0,clickbench,10,q0,4,0.0000,0.5392,3.72,45,10,59.4,59.6,283,9.0,9,0.00,110.8,1.9,0.00,OK
clickbench_sf10_q1,clickbench,10,q1,4,0.0010,0.5598,3.83,47,47,52.5,54.0,15669,0.0,0,0.05,111.6,1.9,0.11,OK
clickbench_sf10_q10,clickbench,10,q10,4,0.0060,0.6000,4.03,50,50,52.9,55.3,15701,0.0,0,0.32,111.6,1.9,0.67,OK
clickbench_sf10_q11,clickbench,10,q11,4,0.0090,0.5952,4.00,49,5,53.0,55.6,15701,6.0,6,0.48,114.4,1.9,1.03,OK
clickbench_sf10_q12,clickbench,10,q12,4,0.0050,0.6100,4.07,50,50,53.3,56.3,15693,0.0,0,0.27,118.3,1.9,0.59,OK
clickbench_sf10_q13,clickbench,10,q13,4,0.0470,0.6470,4.26,53,6,73.0,78.1,15697,48.0,48,3.43,111.7,1.8,5.25,OK
clickbench_sf10_q14,clickbench,10,q14,4,0.0050,0.6050,4.06,49,49,56.0,75.9,15693,0.0,0,0.28,111.9,1.9,0.56,OK
clickbench_sf10_q15,clickbench,10,q15,4,0.0040,0.5724,3.89,47,5,54.7,55.6,15691,16.0,16,0.22,111.4,1.9,0.45,OK
clickbench_sf10_q16,clickbench,10,q16,4,0.0090,0.6134,4.15,50,50,53.7,58.7,15691,0.0,0,0.48,112.1,1.9,1.01,OK
clickbench_sf10_q17,clickbench,10,q17,4,0.0060,0.6046,4.04,50,50,53.7,58.1,15691,0.0,0,0.32,111.9,1.9,0.67,OK
clickbench_sf10_q18,clickbench,10,q18,4,0.0170,0.6270,4.16,51,6,65.0,66.7,5449,68.0,68,1.11,111.9,1.8,1.90,OK
clickbench_sf10_q19,clickbench,10,q19,4,0.0010,0.5606,3.82,47,47,55.6,68.6,15693,0.0,0,0.06,111.5,1.9,0.11,OK
clickbench_sf10_q2,clickbench,10,q2,4,0.0010,0.5696,3.87,47,13,53.2,54.1,15687,11.8,12,0.05,112.3,1.8,0.11,OK
clickbench_sf10_q20,clickbench,10,q20,4,0.0080,0.6772,4.42,55,48,52.9,60.0,15695,4.8,26,0.42,113.0,1.9,0.90,OK
clickbench_sf10_q21,clickbench,10,q21,3,0.0100,0.9167,4.71,57,57,53.9,59.9,15701,0.0,0,0.54,115.5,1.9,1.16,OK
clickbench_sf10_q22,clickbench,10,q22,3,0.0240,1.1155,5.52,68,24,53.5,67.2,15697,1.0,1,1.28,116.5,2.0,2.80,OK
clickbench_sf10_q23,clickbench,10,q23,3,0.0100,1.0557,5.28,67,1,66.6,66.6,15,9.0,9,0.67,105.8,1.9,1.06,OK
clickbench_sf10_q24,clickbench,10,q24,4,0.0030,0.6076,4.06,50,50,55.4,66.6,15673,2.3,9,0.17,117.2,1.9,0.35,OK
clickbench_sf10_q25,clickbench,10,q25,4,0.0370,0.6272,4.14,50,41,53.4,72.9,15697,2.2,9,1.98,119.2,1.9,4.41,OK
clickbench_sf10_q26,clickbench,10,q26,4,0.0160,0.6098,4.05,51,12,56.9,60.9,15701,6.0,6,0.91,113.9,1.9,1.82,OK
