run_id,benchmark,sf,query,n_reps,min_s,avg_s,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,gpu_energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf2_q01,tpch,2,q01,4,0.0180,0.6358,4.22,52,52,53.9,65.0,15705,0.0,0,0.97,112.9,1.9,2.03,OK
tpch_sf2_q02,tpch,2,q02,4,0.0060,0.5804,3.92,49,6,52.7,52.8,5583,9.0,9,0.32,110.9,1.8,0.67,OK
tpch_sf2_q03,tpch,2,q03,4,0.0060,0.6058,4.04,50,5,54.1,54.3,5489,13.0,13,0.32,111.0,1.8,0.67,OK
tpch_sf2_q04,tpch,2,q04,4,0.0050,0.5908,3.98,48,5,53.9,54.0,5467,12.0,12,0.27,112.2,1.8,0.56,OK
tpch_sf2_q05,tpch,2,q05,4,0.0070,0.6070,4.06,50,6,54.0,54.6,15773,12.0,12,0.38,112.2,1.8,0.79,OK
tpch_sf2_q06,tpch,2,q06,4,0.0040,0.5814,3.92,49,6,53.6,53.8,5447,14.0,14,0.21,110.9,1.8,0.44,OK
tpch_sf2_q07,tpch,2,q07,4,0.0090,0.6170,4.12,51,43,51.7,54.5,15747,1.2,9,0.47,112.3,1.9,1.01,OK
tpch_sf2_q08,tpch,2,q08,4,0.0080,0.6286,4.18,52,15,54.1,55.3,15725,3.0,3,0.43,114.2,1.9,0.91,OK
tpch_sf2_q09,tpch,2,q09,4,0.0100,0.6286,4.17,51,11,56.3,56.9,5539,23.0,23,0.56,111.1,1.8,1.11,OK
tpch_sf2_q10,tpch,2,q10,4,0.0080,0.6284,4.17,52,52,52.2,55.8,15761,3.3,23,0.42,112.7,1.9,0.90,OK
tpch_sf2_q11,tpch,2,q11,4,0.0020,0.3194,3.91,47,31,51.5,54.9,283,9.0,9,0.10,111.9,1.9,0.22,OK
tpch_sf2_q12,tpch,2,q12,4,0.0060,0.6230,4.19,51,5,53.6,54.7,15727,6.0,6,0.32,114.4,1.9,0.69,OK
tpch_sf2_q13,tpch,2,q13,4,0.0070,0.6046,4.05,49,5,53.2,56.3,15697,11.0,11,0.37,113.1,1.9,0.79,OK
tpch_sf2_q14,tpch,2,q14,4,0.0030,0.5914,3.98,50,5,52.0,53.3,15717,2.0,2,0.16,112.9,2.0,0.34,OK
tpch_sf2_q15,tpch,2,q15,4,0.0040,0.6002,4.04,49,49,51.8,53.8,15725,0.0,0,0.21,117.7,1.9,0.47,OK
tpch_sf2_q16,tpch,2,q16,4,0.0210,0.5986,4.01,49,49,53.0,60.1,15739,0.0,0,1.11,111.7,1.9,2.35,OK
tpch_sf2_q17,tpch,2,q17,4,0.0100,0.5992,4.02,49,10,56.8,57.0,5487,12.0,12,0.57,111.5,1.8,1.12,OK
tpch_sf2_q18,tpch,2,q18,4,0.0110,0.5946,4.00,49,49,52.8,57.4,15707,4.2,12,0.58,117.3,1.9,1.29,OK
tpch_sf2_q19,tpch,2,q19,4,0.0060,0.6548,4.35,53,2,56.4,56.5,16,10.0,10,0.34,109.2,1.8,0.66,OK
tpch_sf2_q20,tpch,2,q20,4,0.0080,0.6094,4.09,50,12,53.0,53.9,15711,14.0,14,0.42,114.7,1.9,0.92,OK
tpch_sf2_q21,tpch,2,q21,4,0.0190,0.6102,4.09,51,10,59.2,59.6,5543,46.0,46,1.13,111.3,1.8,2.12,OK
tpch_sf2_q22,tpch,2,q22,4,0.0050,0.6008,4.02,49,2,57.3,58.7,16,46.0,46,0.29,110.5,1.9,0.55,OK
