run_id,benchmark,sf,query,storage,n_reps,min_ms,avg_ms,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf1_q1,tpch,1,q1,gpu,2500,4,4.0,24.37,302,239,199.3,201.1,6565,92.2,93,0.8,109.9,1.8,0.4,OK
tpch_sf1_q2,tpch,1,q2,gpu,5000,2,2.2,25.15,324,295,90.9,94.5,3451,53.8,55,0.2,111.4,1.8,0.2,OK
tpch_sf1_q3,tpch,1,q3,gpu,5000,2,2.0,42.57,521,482,166.1,167.8,6565,91.0,92,0.3,112.1,1.8,0.2,OK
tpch_sf1_q4,tpch,1,q4,gpu,10000,1,1.0,69.33,835,835,176.2,183.3,6563,87.1,92,0.2,111.3,1.8,0.1,OK
tpch_sf1_q5,tpch,1,q5,gpu,5000,2,2.0,43.48,530,525,172.4,181.6,6563,82.1,92,0.3,112.5,1.8,0.2,OK
tpch_sf1_q6,tpch,1,q6,gpu,100,0,0.3,3.47,38,38,71.8,131.4,6561,15.5,92,0.0,111.8,1.9,0.0,OK
tpch_sf1_q7,tpch,1,q7,gpu,5000,2,2.0,44.27,539,537,154.6,161.9,6563,80.4,92,0.3,112.8,1.8,0.2,OK
tpch_sf1_q8,tpch,1,q8,gpu,5000,2,2.0,44.11,533,498,165.5,167.9,6563,82.8,84,0.3,113.0,1.8,0.2,OK
tpch_sf1_q9,tpch,1,q9,gpu,3334,3,3.0,36.10,447,392,184.5,185.7,6565,89.9,90,0.6,112.7,1.8,0.3,OK
tpch_sf1_q10,tpch,1,q10,gpu,5000,2,2.0,41.29,511,509,155.2,163.9,6565,76.4,84,0.3,112.9,1.8,0.2,OK
tpch_sf1_q11,tpch,1,q11,gpu,5000,2,2.1,21.35,271,214,166.2,168.0,3453,66.0,69,0.3,112.8,1.8,0.2,OK
tpch_sf1_q12,tpch,1,q12,gpu,5000,1,2.0,40.15,488,453,167.7,169.8,6563,83.4,84,0.2,113.2,1.8,0.1,OK
tpch_sf1_q13,tpch,1,q13,gpu,715,14,14.1,14.12,178,142,250.6,254.4,3453,95.0,95,3.5,112.8,1.8,1.6,OK
tpch_sf1_q14,tpch,1,q14,gpu,10000,1,1.2,66.43,822,820,154.5,160.7,6561,77.5,95,0.2,112.2,1.8,0.1,OK
tpch_sf1_q15,tpch,1,q15,gpu,10000,1,1.2,63.56,780,740,160.3,162.4,6567,80.8,82,0.2,112.4,1.8,0.1,OK
tpch_sf1_q16,tpch,1,q16,gpu,556,18,18.1,13.95,179,132,104.0,104.9,3449,93.0,93,1.9,112.7,1.8,2.0,OK
tpch_sf1_q17,tpch,1,q17,gpu,3334,3,3.1,29.26,368,337,146.3,149.1,6567,73.7,76,0.4,113.2,1.8,0.3,OK
tpch_sf1_q18,tpch,1,q18,gpu,3334,3,3.0,33.09,404,370,172.3,174.4,6565,91.0,91,0.5,112.4,1.8,0.3,OK
tpch_sf1_q19,tpch,1,q19,gpu,625,16,17.0,16.95,212,174,228.7,230.9,6561,91.3,92,3.7,113.0,1.8,1.8,OK
tpch_sf1_q20,tpch,1,q20,gpu,3334,3,3.0,32.72,400,397,142.5,151.2,6563,73.4,91,0.4,112.7,1.8,0.3,OK
tpch_sf1_q21,tpch,1,q21,gpu,173,58,58.7,14.16,177,134,220.4,222.5,12791,95.6,97,12.8,112.6,1.8,6.5,OK
tpch_sf1_q22,tpch,1,q22,gpu,5000,2,2.1,25.57,328,199,99.7,101.0,3453,43.3,44,0.2,112.6,1.8,0.2,OK
