run_id,benchmark,sf,query,n_reps,min_s,avg_s,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,gpu_energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf1_q01,tpch,1,q01,4,0.0100,0.6076,4.06,50,5,55.5,56.7,15697,3.0,3,0.55,112.0,1.8,1.12,OK
tpch_sf1_q02,tpch,1,q02,4,0.0050,0.5830,3.94,48,37,50.7,52.0,15723,0.8,4,0.25,120.1,1.9,0.60,OK
tpch_sf1_q03,tpch,1,q03,4,0.0050,0.5856,3.97,49,43,50.9,52.5,15707,9.1,10,0.25,112.7,1.9,0.56,OK
tpch_sf1_q04,tpch,1,q04,4,0.0040,0.5844,3.95,49,6,52.5,52.6,5467,9.0,9,0.21,111.6,1.8,0.45,OK
tpch_sf1_q05,tpch,1,q05,4,0.0050,0.5930,3.99,48,5,52.9,53.1,5541,14.0,14,0.26,112.1,1.8,0.56,OK
tpch_sf1_q06,tpch,1,q06,4,0.0020,0.5688,3.87,48,48,51.2,53.4,15691,0.0,0,0.10,112.0,1.9,0.22,OK
tpch_sf1_q07,tpch,1,q07,4,0.0080,0.5956,4.00,49,9,52.9,53.2,5541,2.0,2,0.42,110.7,1.8,0.89,OK
tpch_sf1_q08,tpch,1,q08,4,0.0070,0.5994,4.03,50,7,53.0,53.1,5575,23.0,23,0.37,112.0,1.8,0.78,OK
tpch_sf1_q09,tpch,1,q09,4,0.0070,0.6018,4.04,49,49,51.5,54.0,15719,0.0,0,0.36,112.2,1.9,0.79,OK
tpch_sf1_q10,tpch,1,q10,4,0.0070,0.5980,4.03,49,11,52.9,53.1,5507,30.0,30,0.37,111.8,1.8,0.78,OK
tpch_sf1_q11,tpch,1,q11,4,0.0020,0.3186,3.89,47,7,51.9,53.0,283,30.0,30,0.10,109.1,1.9,0.22,OK
tpch_sf1_q12,tpch,1,q12,4,0.0050,0.5936,4.01,49,10,52.8,52.9,5469,6.0,6,0.26,112.2,1.8,0.56,OK
tpch_sf1_q13,tpch,1,q13,4,0.0050,0.5862,3.96,49,2,52.8,52.9,16,6.0,6,0.26,112.2,1.9,0.56,OK
tpch_sf1_q14,tpch,1,q14,4,0.0030,0.5784,3.92,48,48,51.2,53.7,15725,0.0,0,0.15,112.4,1.9,0.34,OK
tpch_sf1_q15,tpch,1,q15,4,0.0040,0.5882,3.95,48,5,51.6,52.4,15703,5.0,5,0.21,112.6,1.9,0.45,OK
tpch_sf1_q16,tpch,1,q16,4,0.0190,0.5948,3.99,49,5,52.3,54.3,15705,14.0,14,0.99,111.1,1.8,2.11,OK
tpch_sf1_q17,tpch,1,q17,4,0.0060,0.5910,3.98,49,5,52.6,54.0,15705,14.0,14,0.32,111.0,1.9,0.67,OK
tpch_sf1_q18,tpch,1,q18,4,0.0070,0.5814,3.94,48,12,54.1,54.6,15725,8.2,18,0.38,111.3,1.8,0.78,OK
tpch_sf1_q19,tpch,1,q19,4,0.0050,0.6300,4.16,50,42,51.2,54.5,15699,9.7,14,0.26,119.8,1.9,0.60,OK
tpch_sf1_q20,tpch,1,q20,4,0.0070,0.5948,4.01,49,6,51.2,52.4,15779,3.0,3,0.36,116.4,1.9,0.81,OK
tpch_sf1_q21,tpch,1,q21,4,0.0140,0.6008,4.03,49,49,52.0,56.0,15775,0.0,0,0.73,111.4,1.9,1.56,OK
tpch_sf1_q22,tpch,1,q22,4,0.0060,0.5788,3.92,48,48,51.5,55.9,15729,0.0,0,0.31,111.8,1.9,0.67,OK
