run_id,benchmark,sf,query,storage,n_reps,min_ms,avg_ms,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf1_q1,tpch,1,q1,gpu,2000,5,5.0,23.02,283,243,115.7,116.4,6565,93.5,94,0.6,108.1,1.8,0.5,OK
tpch_sf1_q2,tpch,1,q2,gpu,3334,3,3.0,21.16,272,231,51.6,53.6,3451,62.5,63,0.2,107.6,1.8,0.3,OK
tpch_sf1_q3,tpch,1,q3,gpu,3334,3,3.0,33.95,409,370,97.9,98.9,6565,92.0,92,0.3,107.6,1.8,0.3,OK
tpch_sf1_q4,tpch,1,q4,gpu,5000,2,2.0,40.58,490,450,111.5,114.3,6563,92.0,92,0.2,108.0,1.8,0.2,OK
tpch_sf1_q5,tpch,1,q5,gpu,3334,3,3.0,34.54,425,390,105.5,107.1,6563,88.7,89,0.3,108.2,1.8,0.3,OK
tpch_sf1_q6,tpch,1,q6,gpu,10000,1,1.1,59.86,749,706,114.6,116.5,6561,90.9,92,0.1,107.7,1.8,0.1,OK
tpch_sf1_q7,tpch,1,q7,gpu,3334,3,3.0,34.64,428,392,97.9,99.5,6563,83.6,84,0.3,108.2,1.8,0.3,OK
tpch_sf1_q8,tpch,1,q8,gpu,5000,2,2.3,49.94,612,608,97.1,102.3,6563,80.8,86,0.2,108.2,1.8,0.2,OK
tpch_sf1_q9,tpch,1,q9,gpu,2000,5,5.0,27.04,322,287,104.7,106.4,6565,91.1,92,0.5,108.3,1.8,0.5,OK
tpch_sf1_q10,tpch,1,q10,gpu,5000,2,2.0,46.00,585,581,97.1,102.0,6565,82.5,86,0.2,108.1,1.8,0.2,OK
tpch_sf1_q11,tpch,1,q11,gpu,3334,3,3.1,17.96,231,189,92.1,92.8,3453,75.6,76,0.3,108.4,1.8,0.3,OK
tpch_sf1_q12,tpch,1,q12,gpu,5000,2,2.0,44.52,551,512,104.2,105.6,6563,85.4,86,0.2,108.7,1.8,0.2,OK
tpch_sf1_q13,tpch,1,q13,gpu,477,20,20.1,13.54,173,131,114.1,115.4,3453,96.4,97,2.3,108.4,1.8,2.2,OK
tpch_sf1_q14,tpch,1,q14,gpu,5000,2,2.1,37.94,484,440,100.1,101.5,6561,83.2,85,0.2,107.8,1.8,0.2,OK
tpch_sf1_q15,tpch,1,q15,gpu,10000,1,1.2,69.24,869,826,101.9,103.4,6567,81.9,83,0.1,107.9,1.8,0.1,OK
tpch_sf1_q16,tpch,1,q16,gpu,358,28,28.1,13.58,176,144,54.3,56.6,3449,95.4,96,1.5,108.5,1.8,3.0,OK
tpch_sf1_q17,tpch,1,q17,gpu,3334,3,3.5,32.41,404,372,89.9,91.5,6565,79.0,80,0.3,108.3,1.8,0.3,OK
tpch_sf1_q18,tpch,1,q18,gpu,2500,4,4.0,27.89,346,314,108.6,110.6,6565,91.0,92,0.4,108.8,1.8,0.4,OK
tpch_sf1_q19,tpch,1,q19,gpu,417,24,24.2,15.58,198,196,101.1,116.6,6561,75.0,94,2.4,107.9,1.8,2.6,OK
tpch_sf1_q20,tpch,1,q20,gpu,2500,4,4.0,28.49,347,307,92.3,93.4,6563,82.8,83,0.4,108.4,1.8,0.4,OK
tpch_sf1_q21,tpch,1,q21,gpu,127,78,79.8,13.92,175,135,113.3,115.1,12791,97.0,98,8.8,108.7,1.8,8.5,OK
tpch_sf1_q22,tpch,1,q22,gpu,5000,2,2.1,28.39,364,320,62.0,63.0,3453,49.9,51,0.1,108.4,1.8,0.2,OK
