run_id,benchmark,sf,query,storage,n_reps,min_ms,avg_ms,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf2_q1,tpch,2,q1,gpu,1000,10,10.0,22.31,274,236,120.2,123.0,12789,96.5,97,1.2,108.2,1.8,1.1,OK
tpch_sf2_q2,tpch,2,q2,gpu,2500,4,4.0,20.31,263,231,62.1,65.9,6563,69.3,70,0.2,108.0,1.8,0.4,OK
tpch_sf2_q3,tpch,2,q3,gpu,2000,5,5.0,35.82,435,392,108.5,109.7,12789,95.5,96,0.5,108.2,1.8,0.5,OK
tpch_sf2_q4,tpch,2,q4,gpu,3334,3,3.0,50.62,593,556,115.7,117.4,12787,95.9,96,0.3,108.2,1.8,0.3,OK
tpch_sf2_q5,tpch,2,q5,gpu,1667,6,6.0,32.24,390,353,113.1,114.7,12787,93.9,94,0.7,108.4,1.8,0.7,OK
tpch_sf2_q6,tpch,2,q6,gpu,5000,1,1.5,56.79,665,622,119.0,120.6,12785,96.5,97,0.1,108.6,1.8,0.1,OK
tpch_sf2_q7,tpch,2,q7,gpu,2500,4,4.0,44.05,537,503,107.1,108.9,12787,90.5,91,0.4,108.2,1.8,0.4,OK
tpch_sf2_q8,tpch,2,q8,gpu,2500,4,4.0,44.90,538,534,105.0,111.1,12787,86.0,92,0.4,108.3,1.8,0.4,OK
tpch_sf2_q9,tpch,2,q9,gpu,1112,9,9.1,27.30,334,291,112.8,114.1,12789,94.9,95,1.0,108.7,1.8,1.0,OK
tpch_sf2_q10,tpch,2,q10,gpu,3334,3,3.6,53.64,642,601,109.7,111.1,12789,91.5,92,0.3,108.2,1.8,0.3,OK
tpch_sf2_q11,tpch,2,q11,gpu,2000,5,5.1,17.11,219,176,107.6,108.8,6565,83.4,85,0.5,108.1,1.8,0.5,OK
tpch_sf2_q12,tpch,2,q12,gpu,3334,3,3.1,52.61,626,585,112.4,113.7,12787,92.0,93,0.3,-5149.5,1.8,-15.4,OK
tpch_sf2_q13,tpch,2,q13,gpu,250,39,40.2,13.80,176,176,101.6,119.9,6565,78.2,99,4.0,109.0,1.8,4.3,OK
tpch_sf2_q14,tpch,2,q14,gpu,5000,2,2.0,63.54,752,747,106.8,111.5,12783,87.8,99,0.2,108.4,1.8,0.2,OK
tpch_sf2_q15,tpch,2,q15,gpu,5000,2,2.2,61.44,752,751,107.3,112.3,12791,84.4,91,0.2,108.2,1.8,0.2,OK
tpch_sf2_q16,tpch,2,q16,gpu,313,32,32.2,13.93,180,143,66.9,68.8,6561,96.0,96,2.1,108.7,1.8,3.5,OK
tpch_sf2_q17,tpch,2,q17,gpu,2000,5,5.1,32.53,393,347,102.6,103.8,12791,86.7,88,0.5,108.2,1.8,0.5,OK
tpch_sf2_q18,tpch,2,q18,gpu,1429,7,7.0,29.92,362,326,113.9,116.3,12789,95.0,95,0.8,108.7,1.8,0.8,OK
tpch_sf2_q19,tpch,2,q19,gpu,218,46,46.3,15.56,197,196,105.1,123.0,12785,80.1,97,4.8,108.1,1.8,5.0,OK
tpch_sf2_q20,tpch,2,q20,gpu,1667,6,6.0,31.33,380,343,103.8,105.4,12787,89.1,90,0.6,108.6,1.8,0.7,OK
tpch_sf2_q21,tpch,2,q21,gpu,65,155,156.8,14.16,179,136,118.5,121.7,14347,98.0,98,18.4,108.0,1.8,16.7,OK
tpch_sf2_q22,tpch,2,q22,gpu,3334,2,3.1,24.86,314,276,74.5,75.9,6565,60.1,61,0.1,108.9,1.8,0.2,OK
