run_id,benchmark,sf,query,n_reps,min_s,avg_s,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,gpu_energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf2_q01,tpch,2,q01,2000,0.0010,0.0066,21.55,272,225,85.9,110.7,15841,56.5,86,0.09,113.5,1.8,0.11,OK
tpch_sf2_q02,tpch,2,q02,4000,0.0050,0.0072,36.67,479,470,41.6,47.7,15841,22.5,67,0.21,110.3,1.8,0.55,OK
tpch_sf2_q03,tpch,2,q03,5000,0.0020,0.0043,29.66,379,333,56.3,61.7,15841,37.5,51,0.11,111.7,1.8,0.22,OK
tpch_sf2_q04,tpch,2,q04,6668,0.0020,0.0039,34.24,439,387,64.4,70.6,15841,39.2,48,0.13,111.8,1.8,0.22,OK
tpch_sf2_q05,tpch,2,q05,5000,0.0030,0.0049,32.45,414,365,51.1,58.0,15841,25.6,36,0.15,111.7,1.8,0.33,OK
tpch_sf2_q06,tpch,2,q06,5000,0.0030,0.0036,22.18,285,226,89.5,90.3,15841,62.4,63,0.27,110.9,1.8,0.33,OK
tpch_sf2_q07,tpch,2,q07,4000,0.0040,0.0064,33.65,431,425,49.4,54.5,15841,23.3,51,0.20,110.9,1.8,0.44,OK
tpch_sf2_q08,tpch,2,q08,4000,0.0040,0.0061,32.82,421,368,48.4,53.4,15841,22.2,38,0.19,110.9,1.8,0.44,OK
tpch_sf2_q09,tpch,2,q09,3334,0.0030,0.0061,28.51,365,308,63.8,72.5,15841,37.1,53,0.19,111.9,1.8,0.34,OK
tpch_sf2_q10,tpch,2,q10,4000,0.0030,0.0054,29.78,381,373,54.6,62.6,15841,28.8,48,0.16,111.0,1.8,0.33,OK
tpch_sf2_q11,tpch,2,q11,10000,0.0010,0.0021,45.61,596,510,41.7,42.6,15841,15.5,40,0.04,110.8,1.8,0.11,OK
tpch_sf2_q12,tpch,2,q12,5716,0.0020,0.0044,33.60,431,426,61.8,70.4,15841,35.1,48,0.12,112.1,1.8,0.22,OK
tpch_sf2_q13,tpch,2,q13,10000,0.0090,0.0097,21.04,254,210,38.7,47.3,15797,4.4,43,0.35,109.6,1.9,0.99,OK
tpch_sf2_q14,tpch,2,q14,10000,0.0010,0.0026,34.59,442,385,55.4,59.1,15841,27.6,33,0.06,110.7,1.8,0.11,OK
tpch_sf2_q15,tpch,2,q15,8000,0.0020,0.0034,35.20,453,404,52.8,55.9,15841,24.2,30,0.11,111.2,1.8,0.22,OK
tpch_sf2_q16,tpch,2,q16,2001,0.0020,0.0091,29.95,380,330,46.9,52.5,15841,51.1,81,0.09,113.9,1.8,0.23,OK
tpch_sf2_q17,tpch,2,q17,2668,0.0010,0.0049,21.21,270,263,55.8,70.5,15841,36.5,62,0.06,113.4,1.8,0.11,OK
tpch_sf2_q18,tpch,2,q18,3078,0.0070,0.0093,36.41,462,413,92.1,101.6,15841,62.6,73,0.64,111.2,1.8,0.78,OK
tpch_sf2_q19,tpch,2,q19,5000,0.0020,0.0046,31.58,402,345,63.7,69.2,15841,34.2,43,0.13,112.4,1.8,0.22,OK
tpch_sf2_q20,tpch,2,q20,4446,0.0040,0.0059,34.35,441,386,49.9,52.5,15841,31.8,45,0.20,111.5,1.8,0.45,OK
tpch_sf2_q21,tpch,2,q21,1600,0.0050,0.0095,23.43,299,244,65.3,74.8,15841,48.5,75,0.33,112.8,1.8,0.56,OK
tpch_sf2_q22,tpch,2,q22,6668,0.0020,0.0041,35.45,458,395,45.0,47.6,15841,21.9,29,0.09,111.6,1.8,0.22,OK
