run_id,benchmark,sf,query,n_reps,min_s,avg_s,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,gpu_energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf1_q01,tpch,1,q01,3334,0.0010,0.0043,22.40,282,233,74.3,88.3,15841,47.2,77,0.07,113.5,1.8,0.11,OK
tpch_sf1_q02,tpch,1,q02,4446,0.0050,0.0069,38.49,502,444,38.1,39.2,15841,18.4,25,0.19,111.1,1.8,0.56,OK
tpch_sf1_q03,tpch,1,q03,6668,0.0020,0.0037,32.88,423,369,47.1,49.6,15841,30.4,43,0.09,111.3,1.8,0.22,OK
tpch_sf1_q04,tpch,1,q04,8000,0.0010,0.0031,32.78,418,368,51.2,54.8,15841,28.4,40,0.05,113.4,1.8,0.11,OK
tpch_sf1_q05,tpch,1,q05,5716,0.0020,0.0043,32.68,421,416,42.3,46.8,15841,16.7,39,0.08,110.5,1.8,0.22,OK
tpch_sf1_q06,tpch,1,q06,13334,0.0020,0.0023,39.11,502,451,65.1,69.4,15841,39.8,45,0.13,110.4,1.8,0.22,OK
tpch_sf1_q07,tpch,1,q07,4446,0.0040,0.0057,33.26,426,379,42.9,45.1,15841,21.2,30,0.17,110.9,1.8,0.44,OK
tpch_sf1_q08,tpch,1,q08,5000,0.0030,0.0055,35.74,462,403,41.7,44.5,15841,15.7,22,0.12,110.4,1.8,0.33,OK
tpch_sf1_q09,tpch,1,q09,4446,0.0030,0.0053,31.48,403,352,51.8,57.2,15841,28.3,40,0.16,111.2,1.8,0.33,OK
tpch_sf1_q10,tpch,1,q10,5000,0.0020,0.0046,30.92,398,341,47.0,50.1,15841,25.7,34,0.09,111.5,1.8,0.22,OK
tpch_sf1_q11,tpch,1,q11,10000,0.0010,0.0020,43.97,576,501,38.1,38.6,15841,11.2,13,0.04,110.5,1.8,0.11,OK
tpch_sf1_q12,tpch,1,q12,8000,0.0020,0.0035,36.28,467,420,50.4,53.3,15841,28.1,35,0.10,111.8,1.8,0.22,OK
tpch_sf1_q13,tpch,1,q13,16670,0.0060,0.0066,20.37,245,203,36.9,41.4,15821,2.8,66,0.22,110.9,1.8,0.67,OK
tpch_sf1_q14,tpch,1,q14,13334,0.0010,0.0022,37.21,477,431,43.6,45.5,15841,16.8,21,0.04,110.5,1.8,0.11,OK
tpch_sf1_q15,tpch,1,q15,10000,0.0010,0.0029,37.25,480,434,42.4,44.0,15841,16.6,33,0.04,111.1,1.8,0.11,OK
tpch_sf1_q16,tpch,1,q16,2070,0.0020,0.0084,29.24,374,327,41.0,44.1,15841,50.4,88,0.08,112.8,1.8,0.23,OK
tpch_sf1_q17,tpch,1,q17,4446,0.0010,0.0043,26.96,346,296,52.3,58.1,15841,38.0,54,0.05,112.2,1.8,0.11,OK
tpch_sf1_q18,tpch,1,q18,4000,0.0040,0.0063,33.09,424,365,75.5,82.7,15841,47.0,57,0.30,110.4,1.8,0.44,OK
tpch_sf1_q19,tpch,1,q19,6668,0.0020,0.0038,33.77,435,381,52.1,55.3,15841,25.0,36,0.10,112.1,1.8,0.22,OK
tpch_sf1_q20,tpch,1,q20,4446,0.0030,0.0053,31.47,404,355,42.3,44.1,15841,27.8,37,0.13,111.5,1.8,0.33,OK
tpch_sf1_q21,tpch,1,q21,2106,0.0040,0.0074,23.44,296,248,54.8,60.7,15841,38.9,64,0.22,112.4,1.8,0.45,OK
tpch_sf1_q22,tpch,1,q22,8000,0.0020,0.0038,38.26,498,458,40.1,42.0,15841,16.4,21,0.08,110.8,1.8,0.22,OK
