run_id,benchmark,sf,query,n_reps,min_s,avg_s,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,gpu_energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
h2o_sf1gb_q1,h2o,1gb,q1,33335,0.0030,0.0033,20.12,241,233,37.4,43.4,15825,4.0,17,0.11,108.4,1.8,0.33,OK
h2o_sf1gb_q10,h2o,1gb,q10,10000,0.0090,0.0099,22.71,274,229,42.7,65.9,15837,9.2,82,0.38,110.6,1.8,1.00,OK
h2o_sf1gb_q2,h2o,1gb,q2,25000,0.0040,0.0045,20.75,251,204,38.2,46.4,15799,5.0,70,0.15,109.9,1.8,0.44,OK
h2o_sf1gb_q3,h2o,1gb,q3,16670,0.0050,0.0058,20.98,251,208,39.2,50.4,15837,6.7,78,0.20,110.5,1.8,0.55,OK
h2o_sf1gb_q4,h2o,1gb,q4,33335,0.0030,0.0036,20.40,247,204,37.9,43.6,15797,4.2,65,0.11,108.9,1.9,0.33,OK
h2o_sf1gb_q5,h2o,1gb,q5,20000,0.0050,0.0056,20.85,253,158,39.4,49.8,15815,8.1,76,0.20,107.6,1.8,0.54,OK
h2o_sf1gb_q6,h2o,1gb,q6,16670,0.0050,0.0061,20.86,252,210,39.6,50.9,15807,4.6,32,0.20,111.5,1.9,0.56,OK
h2o_sf1gb_q7,h2o,1gb,q7,25000,0.0030,0.0042,20.47,246,196,38.9,48.8,15841,6.1,69,0.12,110.5,1.8,0.33,OK
h2o_sf1gb_q8,h2o,1gb,q8,10000,0.0100,0.0105,21.74,263,216,40.6,55.6,15841,13.6,87,0.41,110.9,1.9,1.11,OK
h2o_sf1gb_q9,h2o,1gb,q9,7695,0.0130,0.0133,22.25,269,169,43.1,68.4,15839,14.2,79,0.56,112.4,1.8,1.46,OK
