run_id,benchmark,sf,query,storage,n_reps,min_ms,avg_ms,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf1_q1,tpch,1,q1,cpu,358,28,28.5,76.29,1015,950,46.9,48.3,3445,5.9,10,1.3,109.1,3.0,3.1,OK
tpch_sf1_q2,tpch,1,q2,cpu,1667,6,6.0,63.66,840,774,44.9,45.4,3445,6.8,8,0.3,109.8,3.3,0.7,OK
tpch_sf1_q3,tpch,1,q3,cpu,500,20,20.6,112.80,1507,1468,44.7,45.5,3445,3.2,6,0.9,110.1,3.2,2.2,OK
tpch_sf1_q4,tpch,1,q4,cpu,770,12,13.1,156.75,2097,1985,44.7,45.4,3445,1.8,4,0.5,109.5,3.3,1.3,OK
tpch_sf1_q5,tpch,1,q5,cpu,455,22,22.3,106.34,1423,1233,45.3,45.9,3445,2.5,7,1.0,109.9,3.2,2.4,OK
tpch_sf1_q6,tpch,1,q6,cpu,667,15,15.2,134.89,1802,1703,44.6,45.3,3441,2.4,4,0.7,109.0,3.0,1.6,OK
tpch_sf1_q7,tpch,1,q7,cpu,435,23,23.5,101.96,1364,1195,45.1,45.8,3445,2.5,6,1.0,109.5,3.2,2.5,OK
tpch_sf1_q8,tpch,1,q8,cpu,385,26,26.7,99.67,1332,1252,45.0,45.9,3445,2.6,7,1.2,109.5,3.2,2.8,OK
tpch_sf1_q9,tpch,1,q9,cpu,304,33,33.8,91.08,1218,1154,46.2,47.0,3447,2.9,10,1.5,109.7,3.1,3.6,OK
tpch_sf1_q10,tpch,1,q10,cpu,455,21,22.2,101.50,1358,1319,45.1,46.0,3447,2.4,6,0.9,109.6,3.2,2.3,OK
tpch_sf1_q11,tpch,1,q11,cpu,715,14,14.2,30.18,388,332,52.2,52.9,3447,12.1,14,0.7,111.4,3.4,1.6,OK
tpch_sf1_q12,tpch,1,q12,cpu,110,89,92.1,38.53,512,510,45.9,48.3,3445,5.2,18,4.1,109.8,3.0,9.8,OK
tpch_sf1_q13,tpch,1,q13,cpu,295,33,34.3,29.53,383,320,70.3,73.9,3447,22.8,34,2.3,110.1,2.9,3.6,OK
tpch_sf1_q14,tpch,1,q14,cpu,132,76,77.6,41.58,552,482,45.8,46.4,3443,4.4,17,3.5,109.2,3.0,8.3,OK
tpch_sf1_q15,tpch,1,q15,cpu,134,74,75.6,41.22,548,482,45.8,46.2,3449,6.4,17,3.4,109.5,3.0,8.1,OK
tpch_sf1_q16,tpch,1,q16,cpu,286,35,35.4,24.60,320,250,53.3,54.8,3441,35.2,48,1.9,110.3,2.8,3.9,OK
tpch_sf1_q17,tpch,1,q17,cpu,130,78,79.9,40.26,537,434,46.0,46.7,3445,4.2,16,3.6,109.7,3.1,8.6,OK
tpch_sf1_q18,tpch,1,q18,cpu,106,93,96.5,38.23,505,361,46.6,47.4,3447,7.4,23,4.3,109.6,3.2,10.2,OK
tpch_sf1_q19,tpch,1,q19,cpu,108,93,95.2,36.34,480,367,54.3,56.2,3443,16.2,35,5.1,109.2,3.0,10.2,OK
tpch_sf1_q20,tpch,1,q20,cpu,110,89,92.3,39.93,532,377,46.3,46.9,3445,7.7,21,4.1,109.1,3.1,9.7,OK
tpch_sf1_q21,tpch,1,q21,cpu,66,151,155.0,31.01,407,200,65.5,70.1,6561,32.3,68,9.9,109.1,2.9,16.5,OK
tpch_sf1_q22,tpch,1,q22,cpu,500,20,20.6,39.24,515,410,46.4,46.8,3447,6.9,10,0.9,109.9,3.3,2.2,OK
