run_id,benchmark,sf,query,storage,n_reps,min_ms,avg_ms,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf2_q1,tpch,2,q1,cpu,173,57,58.6,81.61,1093,931,47.8,49.1,3445,4.2,21,2.7,109.5,3.0,6.2,OK
tpch_sf2_q2,tpch,2,q2,cpu,1112,9,9.1,87.04,1154,1151,45.4,46.5,3445,4.0,7,0.4,110.5,3.2,1.0,OK
tpch_sf2_q3,tpch,2,q3,cpu,250,39,39.9,132.51,1778,1508,45.3,46.1,3445,2.3,12,1.8,109.6,2.9,4.3,OK
tpch_sf2_q4,tpch,2,q4,cpu,400,25,25.7,186.03,2501,1960,45.1,46.0,3445,1.3,8,1.1,109.3,3.1,2.7,OK
tpch_sf2_q5,tpch,2,q5,cpu,233,43,44.7,124.76,1676,1275,45.6,46.5,3445,1.9,12,2.0,109.3,3.0,4.7,OK
tpch_sf2_q6,tpch,2,q6,cpu,334,30,30.8,144.11,1935,1765,45.1,45.8,3441,3.2,14,1.4,-1919.1,2.9,-57.6,OK
tpch_sf2_q7,tpch,2,q7,cpu,218,45,46.0,119.19,1600,1414,45.1,46.1,3445,2.7,14,2.0,109.9,2.9,4.9,OK
tpch_sf2_q8,tpch,2,q8,cpu,189,51,53.4,108.27,1456,836,45.1,45.8,3445,4.3,13,2.3,109.3,3.0,5.6,OK
tpch_sf2_q9,tpch,2,q9,cpu,157,64,66.9,100.57,1348,941,46.0,46.6,3447,4.3,19,2.9,109.8,3.0,7.0,OK
tpch_sf2_q10,tpch,2,q10,cpu,239,42,43.1,124.58,1675,1194,45.0,45.7,3447,2.4,11,1.9,108.9,3.0,4.6,OK
tpch_sf2_q11,tpch,2,q11,cpu,385,26,27.3,34.56,452,316,51.9,52.7,3447,10.9,17,1.3,111.0,3.4,2.9,OK
tpch_sf2_q12,tpch,2,q12,cpu,57,179,183.0,45.85,611,549,45.5,47.1,3445,7.5,23,8.2,109.9,2.8,19.7,OK
tpch_sf2_q13,tpch,2,q13,cpu,150,66,67.3,31.13,404,249,70.8,75.7,3447,19.9,38,4.7,109.5,2.9,7.2,OK
tpch_sf2_q14,tpch,2,q14,cpu,65,152,155.0,46.10,615,465,46.0,46.6,3441,5.8,22,7.0,109.1,3.0,16.6,OK
tpch_sf2_q15,tpch,2,q15,cpu,69,146,150.2,45.62,606,464,45.9,46.7,3449,5.5,22,6.7,109.9,3.0,16.1,OK
tpch_sf2_q16,tpch,2,q16,cpu,193,51,52.2,31.98,420,325,53.7,56.2,3441,23.3,30,2.7,109.8,2.9,5.6,OK
tpch_sf2_q17,tpch,2,q17,cpu,60,168,173.1,44.25,593,196,45.7,46.4,3445,7.6,34,7.7,109.6,2.9,18.4,OK
tpch_sf2_q18,tpch,2,q18,cpu,50,201,205.7,43.57,582,378,46.2,47.3,3447,9.0,37,9.3,109.9,3.0,22.1,OK
tpch_sf2_q19,tpch,2,q19,cpu,50,200,206.2,40.71,538,133,53.1,55.6,6553,15.9,60,10.6,109.9,2.9,22.0,OK
tpch_sf2_q20,tpch,2,q20,cpu,56,177,181.2,46.53,620,344,45.9,46.8,3445,8.9,24,8.1,109.7,2.9,19.4,OK
tpch_sf2_q21,tpch,2,q21,cpu,33,309,313.3,37.54,498,342,63.9,78.0,12785,20.7,98,19.7,108.9,2.6,33.7,OK
tpch_sf2_q22,tpch,2,q22,cpu,257,38,39.6,40.03,528,453,46.4,47.0,3447,6.4,9,1.8,110.0,3.2,4.2,OK
