run_id,benchmark,sf,query,storage,n_reps,min_ms,avg_ms,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf2_q1,tpch,2,q1,gpu,1250,8,8.0,24.56,302,267,151.0,154.2,12789,95.8,96,1.2,-11449.4,1.8,-91.6,OK
tpch_sf2_q2,tpch,2,q2,gpu,3334,3,3.0,22.89,298,259,78.7,83.2,6563,65.3,66,0.2,108.6,1.8,0.3,OK
tpch_sf2_q3,tpch,2,q3,gpu,2500,4,4.0,40.06,467,428,133.9,135.5,12789,95.0,95,0.5,107.9,1.8,0.4,OK
tpch_sf2_q4,tpch,2,q4,gpu,5000,2,2.0,68.44,812,774,142.8,144.6,12787,95.6,96,0.3,108.5,1.8,0.2,OK
tpch_sf2_q5,tpch,2,q5,gpu,2500,4,4.0,42.06,498,464,144.0,146.0,12787,93.3,94,0.6,107.9,1.8,0.4,OK
tpch_sf2_q6,tpch,2,q6,gpu,10000,1,1.1,102.94,1284,1244,146.0,147.8,12785,95.3,96,0.1,108.0,1.8,0.1,OK
tpch_sf2_q7,tpch,2,q7,gpu,3334,3,3.0,52.91,631,598,133.2,135.1,12787,89.5,90,0.4,108.3,1.8,0.3,OK
tpch_sf2_q8,tpch,2,q8,gpu,3334,3,3.0,53.49,639,635,132.5,138.9,12787,86.5,92,0.4,108.3,1.8,0.3,OK
tpch_sf2_q9,tpch,2,q9,gpu,1429,7,7.1,30.32,367,330,146.0,148.1,12789,94.8,95,1.0,108.2,1.8,0.8,OK
tpch_sf2_q10,tpch,2,q10,gpu,3334,3,3.0,49.76,593,557,134.8,136.6,12789,90.8,91,0.4,108.8,1.8,0.3,OK
tpch_sf2_q11,tpch,2,q11,gpu,2500,4,4.1,17.80,230,230,128.8,146.8,6565,68.4,91,0.5,108.2,1.8,0.4,OK
tpch_sf2_q12,tpch,2,q12,gpu,3334,3,3.0,48.56,592,551,138.6,140.1,12787,91.2,92,0.4,108.2,1.8,0.3,OK
tpch_sf2_q13,tpch,2,q13,gpu,323,31,31.2,13.80,180,127,178.3,179.5,6565,98.0,98,5.5,108.3,1.8,3.4,OK
tpch_sf2_q14,tpch,2,q14,gpu,5000,2,2.1,59.37,726,680,134.4,135.9,12785,89.9,91,0.3,108.1,1.8,0.2,OK
tpch_sf2_q15,tpch,2,q15,gpu,5000,2,2.0,56.76,662,619,136.3,137.8,12789,89.8,91,0.3,108.8,1.8,0.2,OK
tpch_sf2_q16,tpch,2,q16,gpu,417,24,24.1,14.11,184,140,92.3,94.9,6561,95.0,95,2.2,108.6,1.8,2.6,OK
tpch_sf2_q17,tpch,2,q17,gpu,2500,4,4.1,36.50,451,411,127.4,129.2,12791,85.2,87,0.5,108.3,1.8,0.4,OK
tpch_sf2_q18,tpch,2,q18,gpu,1429,6,6.1,27.98,335,296,139.6,141.7,12789,94.9,95,0.8,109.1,1.8,0.7,OK
tpch_sf2_q19,tpch,2,q19,gpu,278,36,36.2,15.94,202,167,165.9,170.0,12785,95.4,96,6.0,108.6,1.8,3.9,OK
tpch_sf2_q20,tpch,2,q20,gpu,2000,5,5.0,34.00,411,407,122.1,129.9,12787,82.5,95,0.6,108.0,1.8,0.5,OK
tpch_sf2_q21,tpch,2,q21,gpu,80,126,127.3,14.16,181,131,163.2,165.6,14347,98.4,99,20.6,109.3,1.8,13.8,OK
tpch_sf2_q22,tpch,2,q22,gpu,5000,2,2.2,32.57,420,366,92.4,94.2,6565,56.9,58,0.2,107.8,1.8,0.2,OK
