run_id,benchmark,sf,query,n_reps,min_s,avg_s,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,gpu_energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
h2o_sf1gb_q1,h2o,1gb,q1,40002,0.0020,0.0029,23.56,287,279,43.6,50.5,15841,2.4,61,0.09,110.7,1.8,0.22,OK
h2o_sf1gb_q10,h2o,1gb,q10,12500,0.0070,0.0081,21.86,268,54,49.3,75.2,15819,8.9,66,0.34,110.9,1.9,0.78,OK
h2o_sf1gb_q2,h2o,1gb,q2,25000,0.0030,0.0038,20.19,248,162,45.8,54.3,15817,3.4,36,0.14,108.6,1.8,0.33,OK
h2o_sf1gb_q3,h2o,1gb,q3,25000,0.0040,0.0047,20.36,250,214,46.9,58.9,15807,7.9,73,0.19,110.2,1.8,0.44,OK
h2o_sf1gb_q4,h2o,1gb,q4,60000,0.0020,0.0031,23.75,288,285,44.8,51.6,15823,5.2,56,0.09,108.8,1.9,0.22,OK
h2o_sf1gb_q5,h2o,1gb,q5,25000,0.0040,0.0046,20.12,248,203,46.8,58.2,15841,14.7,74,0.19,109.8,1.8,0.44,OK
h2o_sf1gb_q6,h2o,1gb,q6,20000,0.0050,0.0053,20.12,244,198,47.0,59.4,15833,8.5,71,0.23,107.8,1.8,0.54,OK
h2o_sf1gb_q7,h2o,1gb,q7,40002,0.0030,0.0035,23.90,291,249,46.4,56.7,15801,5.3,63,0.14,110.0,1.9,0.33,OK
h2o_sf1gb_q8,h2o,1gb,q8,12500,0.0080,0.0083,20.69,252,214,48.8,64.5,15833,9.5,83,0.39,112.4,1.8,0.90,OK
h2o_sf1gb_q9,h2o,1gb,q9,9095,0.0110,0.0118,21.61,265,255,50.2,79.3,15841,7.9,78,0.55,113.4,1.9,1.25,OK
