run_id,benchmark,sf,query,n_reps,min_s,avg_s,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,gpu_energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf1_q01,tpch,1,q01,3638,0.0010,0.0042,23.11,293,242,93.3,112.4,15841,46.6,69,0.09,113.0,1.8,0.11,OK
tpch_sf1_q02,tpch,1,q02,4446,0.0050,0.0066,36.98,491,445,47.8,49.4,15841,15.0,25,0.24,110.6,1.8,0.55,OK
tpch_sf1_q03,tpch,1,q03,8000,0.0020,0.0035,35.47,462,418,59.1,62.8,15841,26.7,34,0.12,111.7,1.8,0.22,OK
tpch_sf1_q04,tpch,1,q04,10000,0.0010,0.0030,37.36,485,437,64.8,69.2,15841,24.9,33,0.06,112.4,1.8,0.11,OK
tpch_sf1_q05,tpch,1,q05,6668,0.0020,0.0042,35.74,466,419,55.5,61.0,15841,14.1,22,0.11,111.6,1.8,0.22,OK
tpch_sf1_q06,tpch,1,q06,10000,0.0010,0.0021,24.90,327,265,85.2,85.9,15841,39.1,40,0.09,110.0,1.8,0.11,OK
tpch_sf1_q07,tpch,1,q07,5000,0.0030,0.0055,35.19,459,406,54.7,57.3,15841,16.6,23,0.16,111.4,1.8,0.33,OK
tpch_sf1_q08,tpch,1,q08,5716,0.0030,0.0053,38.31,500,445,53.2,56.6,15841,12.8,22,0.16,110.3,1.8,0.33,OK
tpch_sf1_q09,tpch,1,q09,5000,0.0030,0.0049,32.14,418,359,67.1,74.8,15841,24.0,35,0.20,112.8,1.8,0.34,OK
tpch_sf1_q10,tpch,1,q10,5716,0.0020,0.0045,33.86,441,384,59.5,63.1,15841,22.5,31,0.12,111.1,1.8,0.22,OK
tpch_sf1_q11,tpch,1,q11,10000,0.0010,0.0019,42.57,566,531,48.3,49.2,15841,8.5,26,0.05,110.4,1.8,0.11,OK
tpch_sf1_q12,tpch,1,q12,8000,0.0020,0.0034,35.18,459,452,61.8,67.0,15841,20.6,28,0.12,112.4,1.8,0.22,OK
tpch_sf1_q13,tpch,1,q13,24000,0.0050,0.0057,23.72,290,244,46.1,51.6,15841,6.4,58,0.23,108.3,1.8,0.54,OK
tpch_sf1_q14,tpch,1,q14,13334,0.0010,0.0020,34.96,455,392,54.4,56.4,15841,12.6,16,0.05,111.5,1.8,0.11,OK
tpch_sf1_q15,tpch,1,q15,10000,0.0010,0.0029,36.65,479,420,53.5,55.3,15841,12.9,16,0.05,111.0,1.8,0.11,OK
tpch_sf1_q16,tpch,1,q16,1740,0.0020,0.0078,21.16,276,229,54.0,57.9,15841,52.8,75,0.11,113.7,1.8,0.23,OK
tpch_sf1_q17,tpch,1,q17,5716,0.0010,0.0037,29.24,379,330,69.4,79.1,15841,33.0,46,0.07,112.0,1.8,0.11,OK
tpch_sf1_q18,tpch,1,q18,5000,0.0040,0.0058,36.89,480,440,94.8,103.2,15841,47.0,55,0.38,110.1,1.8,0.44,OK
tpch_sf1_q19,tpch,1,q19,6668,0.0020,0.0036,31.85,414,405,62.7,68.4,15841,19.4,44,0.13,111.8,1.8,0.22,OK
tpch_sf1_q20,tpch,1,q20,5716,0.0030,0.0049,35.93,469,412,53.8,55.4,15841,22.8,31,0.16,111.9,1.8,0.34,OK
tpch_sf1_q21,tpch,1,q21,2668,0.0030,0.0068,25.78,333,278,71.0,77.9,15841,34.5,52,0.21,111.4,1.8,0.33,OK
tpch_sf1_q22,tpch,1,q22,5000,0.0020,0.0037,22.29,294,250,52.5,53.6,15841,15.2,25,0.10,111.6,1.8,0.22,OK
