run_id,benchmark,sf,query,n_reps,min_s,avg_s,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,gpu_energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf2_q01,tpch,2,q01,2106,0.0010,0.0063,21.31,268,213,109.6,135.9,15841,54.5,86,0.11,115.0,1.8,0.12,OK
tpch_sf2_q02,tpch,2,q02,4000,0.0050,0.0068,34.88,461,411,54.6,56.2,15841,17.4,23,0.27,110.5,1.8,0.55,OK
tpch_sf2_q03,tpch,2,q03,6668,0.0020,0.0039,34.28,444,371,73.5,79.5,15841,33.5,45,0.15,111.8,1.8,0.22,OK
tpch_sf2_q04,tpch,2,q04,6668,0.0020,0.0037,32.44,419,368,82.2,90.8,15841,35.3,45,0.16,111.5,1.8,0.22,OK
tpch_sf2_q05,tpch,2,q05,5716,0.0020,0.0045,33.82,443,398,66.8,75.4,15841,21.5,28,0.13,112.3,1.8,0.22,OK
tpch_sf2_q06,tpch,2,q06,5000,0.0020,0.0033,20.22,262,208,111.7,113.3,15841,59.4,61,0.22,110.4,1.8,0.22,OK
tpch_sf2_q07,tpch,2,q07,4446,0.0040,0.0061,34.95,456,405,65.9,70.8,15841,23.5,30,0.26,-8456.6,1.8,-33.83,OK
tpch_sf2_q08,tpch,2,q08,4446,0.0040,0.0058,33.92,440,377,63.4,69.4,15841,18.9,29,0.25,112.0,1.8,0.45,OK
tpch_sf2_q09,tpch,2,q09,4000,0.0030,0.0055,29.99,388,319,83.5,94.1,15841,33.0,44,0.25,111.7,1.8,0.34,OK
tpch_sf2_q10,tpch,2,q10,4446,0.0030,0.0050,30.42,395,325,73.4,79.6,15841,30.2,41,0.22,111.3,1.8,0.33,OK
tpch_sf2_q11,tpch,2,q11,10000,0.0010,0.0020,44.50,591,520,55.0,56.5,15841,12.0,15,0.06,111.2,1.8,0.11,OK
tpch_sf2_q12,tpch,2,q12,6668,0.0020,0.0042,35.90,467,411,83.3,89.7,15841,35.0,50,0.17,112.4,1.8,0.22,OK
tpch_sf2_q13,tpch,2,q13,12500,0.0070,0.0080,20.27,246,198,50.7,62.4,15841,2.1,30,0.35,110.6,1.9,0.77,OK
tpch_sf2_q14,tpch,2,q14,6667,0.0010,0.0025,20.40,265,209,72.6,73.3,15841,26.9,29,0.07,111.5,1.8,0.11,OK
tpch_sf2_q15,tpch,2,q15,10000,0.0020,0.0032,39.60,519,453,66.9,69.7,15841,21.3,26,0.13,112.2,1.8,0.22,OK
tpch_sf2_q16,tpch,2,q16,1668,0.0020,0.0077,20.53,266,226,63.2,69.9,15841,52.7,82,0.13,112.9,1.8,0.23,OK
tpch_sf2_q17,tpch,2,q17,3638,0.0010,0.0043,23.52,305,300,78.1,96.4,15841,32.4,56,0.08,113.3,1.8,0.11,OK
tpch_sf2_q18,tpch,2,q18,3334,0.0070,0.0087,36.78,472,424,113.7,125.8,15841,60.5,72,0.80,111.6,1.8,0.78,OK
tpch_sf2_q19,tpch,2,q19,5716,0.0020,0.0042,32.63,425,377,77.4,84.5,15841,32.0,40,0.15,113.4,1.8,0.23,OK
tpch_sf2_q20,tpch,2,q20,4446,0.0030,0.0054,31.95,415,415,59.1,64.6,15841,24.3,40,0.18,112.5,1.8,0.34,OK
tpch_sf2_q21,tpch,2,q21,2000,0.0040,0.0088,25.39,327,271,82.5,94.6,15841,41.7,62,0.33,113.3,1.8,0.45,OK
tpch_sf2_q22,tpch,2,q22,6668,0.0020,0.0038,33.37,436,387,54.5,57.6,15841,16.5,24,0.11,111.8,1.8,0.22,OK
