run_id,benchmark,sf,query,storage,n_reps,min_ms,avg_ms,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
h2o_sf1gb_q1,h2o,1gb,q1,gpu,10000,1,1.0,41.71,516,485,192.8,196.3,3447,95.9,96,0.2,108.4,1.8,0.1,OK
h2o_sf1gb_q2,h2o,1gb,q2,gpu,5000,2,2.0,26.38,326,288,200.6,202.3,3447,95.0,95,0.4,108.2,1.8,0.2,OK
h2o_sf1gb_q3,h2o,1gb,q3,gpu,3334,2,3.0,21.73,271,229,204.9,206.2,3449,96.9,97,0.4,108.5,1.8,0.2,OK
h2o_sf1gb_q4,h2o,1gb,q4,gpu,10000,1,1.0,43.52,532,498,195.9,198.5,3447,96.9,97,0.2,108.4,1.8,0.1,OK
h2o_sf1gb_q5,h2o,1gb,q5,gpu,5000,2,2.0,28.86,362,330,205.0,207.9,3449,98.0,98,0.4,108.2,1.8,0.2,OK
h2o_sf1gb_q6,h2o,1gb,q6,gpu,78,129,130.8,13.01,169,137,207.6,213.1,3445,99.8,100,26.8,108.8,1.8,14.0,OK
h2o_sf1gb_q7,h2o,1gb,q7,gpu,5000,1,1.6,25.51,316,281,215.6,218.7,3449,95.0,95,0.2,108.6,1.8,0.1,OK
h2o_sf1gb_q9,h2o,1gb,q9,gpu,3334,3,3.0,22.16,280,242,201.8,204.0,3447,93.9,94,0.6,108.5,1.8,0.3,OK
h2o_sf1gb_q10,h2o,1gb,q10,gpu,2000,5,5.5,19.86,253,250,193.4,215.6,3665,90.8,96,1.0,108.8,1.8,0.5,OK
