run_id,benchmark,sf,query,n_reps,min_s,avg_s,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,gpu_energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf2_q01,tpch,2,q01,1178,0.0010,0.0062,15.23,190,144,121.6,170.8,15841,48.4,86,0.12,112.3,1.8,0.11,OK
tpch_sf2_q02,tpch,2,q02,1250,0.0050,0.0066,12.00,157,106,68.8,69.5,15841,18.0,19,0.34,110.3,1.8,0.55,OK
tpch_sf2_q03,tpch,2,q03,2000,0.0020,0.0040,11.97,154,111,98.7,105.1,15841,39.6,44,0.20,112.4,1.8,0.22,OK
tpch_sf2_q04,tpch,2,q04,2000,0.0020,0.0037,11.14,143,97,110.5,116.1,15841,42.5,46,0.22,111.0,1.8,0.22,OK
tpch_sf2_q05,tpch,2,q05,1429,0.0020,0.0045,10.27,133,79,90.0,95.4,15841,26.2,29,0.18,111.7,1.8,0.22,OK
tpch_sf2_q06,tpch,2,q06,3334,0.0020,0.0032,14.32,186,132,139.9,141.5,15841,58.2,60,0.28,110.8,1.8,0.22,OK
tpch_sf2_q07,tpch,2,q07,1250,0.0040,0.0058,11.12,145,96,85.0,88.7,15841,25.5,36,0.34,110.9,1.8,0.44,OK
tpch_sf2_q08,tpch,2,q08,1250,0.0040,0.0057,11.07,143,139,72.9,88.8,15841,13.9,36,0.29,109.8,1.8,0.44,OK
tpch_sf2_q09,tpch,2,q09,1112,0.0030,0.0055,10.04,129,71,118.2,121.8,15841,36.6,40,0.35,111.7,1.8,0.34,OK
tpch_sf2_q10,tpch,2,q10,1250,0.0030,0.0049,10.12,130,72,96.6,99.8,15841,34.5,37,0.29,112.3,1.8,0.34,OK
tpch_sf2_q11,tpch,2,q11,5000,0.0010,0.0021,24.43,324,261,68.1,70.5,15841,12.3,14,0.07,110.7,1.8,0.11,OK
tpch_sf2_q12,tpch,2,q12,1667,0.0020,0.0040,10.48,136,85,107.9,112.3,15841,38.2,40,0.22,112.1,1.8,0.22,OK
tpch_sf2_q13,tpch,2,q13,4287,0.0070,0.0077,11.77,145,145,56.1,68.9,15821,7.6,62,0.39,108.0,1.8,0.76,OK
tpch_sf2_q14,tpch,2,q14,3334,0.0010,0.0025,12.12,157,152,77.8,89.9,15841,20.4,60,0.08,110.5,1.8,0.11,OK
tpch_sf2_q15,tpch,2,q15,2500,0.0020,0.0032,11.81,154,108,81.6,83.4,15841,23.4,24,0.16,110.2,1.8,0.22,OK
tpch_sf2_q16,tpch,2,q16,954,0.0020,0.0069,14.10,180,128,75.2,89.9,15841,35.2,63,0.15,111.2,1.8,0.22,OK
tpch_sf2_q17,tpch,2,q17,2224,0.0010,0.0046,17.81,230,182,106.7,137.1,15841,33.5,59,0.11,111.9,1.8,0.11,OK
tpch_sf2_q18,tpch,2,q18,910,0.0070,0.0085,11.48,147,96,150.7,154.6,15841,69.9,71,1.05,110.6,1.8,0.77,OK
tpch_sf2_q19,tpch,2,q19,1429,0.0020,0.0044,10.48,136,79,103.2,105.9,15841,37.3,39,0.21,112.4,1.8,0.22,OK
tpch_sf2_q20,tpch,2,q20,1250,0.0030,0.0055,10.69,139,86,80.0,81.2,15841,31.6,33,0.24,111.8,1.8,0.34,OK
tpch_sf2_q21,tpch,2,q21,1054,0.0040,0.0088,16.89,216,167,99.6,124.2,15841,39.3,59,0.40,112.6,1.8,0.45,OK
tpch_sf2_q22,tpch,2,q22,2000,0.0020,0.0037,11.23,147,142,66.8,74.9,15841,13.9,29,0.13,110.2,1.8,0.22,OK
