run_id,benchmark,sf,query,n_reps,min_s,avg_s,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,gpu_energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf1_q01,tpch,1,q01,4000,0.0010,0.0039,23.40,301,255,118.3,145.7,15841,44.5,72,0.12,114.6,1.8,0.11,OK
tpch_sf1_q02,tpch,1,q02,5000,0.0040,0.0064,39.45,525,519,61.6,70.0,15841,12.2,53,0.25,110.7,1.8,0.44,OK
tpch_sf1_q03,tpch,1,q03,5000,0.0020,0.0033,20.51,269,219,79.6,82.3,15841,28.4,33,0.16,112.7,1.8,0.23,OK
tpch_sf1_q04,tpch,1,q04,10000,0.0010,0.0028,35.89,467,418,83.1,89.9,15841,23.7,30,0.08,111.8,1.8,0.11,OK
tpch_sf1_q05,tpch,1,q05,6668,0.0020,0.0041,34.95,460,324,70.7,76.8,15841,15.0,20,0.14,111.5,1.8,0.22,OK
tpch_sf1_q06,tpch,1,q06,10000,0.0010,0.0020,24.25,317,264,109.2,110.8,15841,37.8,39,0.11,110.4,1.8,0.11,OK
tpch_sf1_q07,tpch,1,q07,5716,0.0030,0.0051,36.85,483,475,67.5,73.2,15841,14.6,21,0.20,111.1,1.8,0.33,OK
tpch_sf1_q08,tpch,1,q08,5000,0.0030,0.0051,33.58,438,366,66.4,71.3,15841,12.0,17,0.20,111.0,1.8,0.33,OK
tpch_sf1_q09,tpch,1,q09,5716,0.0030,0.0046,33.89,444,394,85.1,95.7,15841,20.9,30,0.26,115.9,1.8,0.35,OK
tpch_sf1_q10,tpch,1,q10,5716,0.0020,0.0042,31.85,414,365,73.7,79.6,15841,18.3,24,0.15,116.1,1.8,0.23,OK
tpch_sf1_q11,tpch,1,q11,10000,0.0010,0.0019,42.35,563,459,59.3,62.1,15841,7.8,14,0.06,110.8,1.8,0.11,OK
tpch_sf1_q12,tpch,1,q12,8000,0.0020,0.0032,33.15,435,368,80.0,85.3,15841,21.2,27,0.16,112.2,1.8,0.22,OK
tpch_sf1_q13,tpch,1,q13,24000,0.0040,0.0052,23.71,293,252,55.3,62.1,15841,2.6,34,0.22,108.9,1.9,0.44,OK
tpch_sf1_q14,tpch,1,q14,13334,0.0010,0.0020,34.89,455,393,67.2,69.8,15841,12.4,28,0.07,111.9,1.8,0.11,OK
tpch_sf1_q15,tpch,1,q15,10000,0.0010,0.0028,36.06,472,427,65.8,68.8,15841,12.1,15,0.07,111.3,1.8,0.11,OK
tpch_sf1_q16,tpch,1,q16,2106,0.0020,0.0060,20.26,265,217,67.9,74.2,15841,45.4,79,0.14,113.0,1.8,0.23,OK
tpch_sf1_q17,tpch,1,q17,6668,0.0010,0.0036,31.77,414,359,92.7,105.8,15841,31.8,45,0.09,113.5,1.8,0.11,OK
tpch_sf1_q18,tpch,1,q18,2858,0.0040,0.0057,20.24,266,218,124.9,128.5,15841,51.6,53,0.50,110.9,1.8,0.44,OK
tpch_sf1_q19,tpch,1,q19,6668,0.0020,0.0035,31.74,415,362,79.0,84.2,15841,21.3,26,0.16,112.0,1.8,0.22,OK
tpch_sf1_q20,tpch,1,q20,5716,0.0030,0.0047,34.95,458,400,66.1,69.4,15841,20.2,28,0.20,111.6,1.8,0.33,OK
tpch_sf1_q21,tpch,1,q21,2858,0.0030,0.0067,26.81,348,299,89.1,100.1,15841,38.0,50,0.27,112.2,1.8,0.34,OK
tpch_sf1_q22,tpch,1,q22,8000,0.0020,0.0035,35.94,475,430,63.0,67.2,15841,12.0,28,0.13,112.1,1.8,0.22,OK
