run_id,benchmark,sf,query,n_reps,min_s,avg_s,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,gpu_energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
h2o_sf2gb_q1,h2o,2gb,q1,25000,0.0030,0.0039,20.42,251,207,57.8,72.1,15841,4.4,50,0.17,110.7,1.9,0.33,OK
h2o_sf2gb_q10,h2o,2gb,q10,8335,0.0120,0.0130,25.04,310,203,68.4,133.6,15841,10.7,87,0.82,113.7,1.9,1.36,OK
h2o_sf2gb_q2,h2o,2gb,q2,20000,0.0050,0.0055,21.38,263,176,60.9,83.0,15835,2.5,14,0.30,111.6,1.9,0.56,OK
h2o_sf2gb_q3,h2o,2gb,q3,12500,0.0070,0.0082,21.88,269,205,60.3,93.0,15835,6.1,86,0.42,111.6,1.9,0.78,OK
h2o_sf2gb_q4,h2o,2gb,q4,25000,0.0040,0.0043,20.70,256,215,58.0,73.9,15815,6.1,71,0.23,108.9,1.9,0.44,OK
h2o_sf2gb_q5,h2o,2gb,q5,14290,0.0070,0.0072,21.50,265,221,61.9,89.8,15841,8.4,83,0.43,109.6,1.9,0.77,OK
h2o_sf2gb_q6,h2o,2gb,q6,12500,0.0080,0.0083,21.41,264,225,62.9,91.7,15839,5.4,81,0.50,109.2,1.9,0.87,OK
h2o_sf2gb_q7,h2o,2gb,q7,20000,0.0050,0.0052,20.89,260,213,60.4,84.6,15841,5.3,66,0.30,111.3,1.9,0.56,OK
h2o_sf2gb_q8,h2o,2gb,q8,9095,0.0110,0.0113,21.65,267,183,66.1,103.8,15841,10.3,88,0.73,108.5,1.8,1.19,OK
h2o_sf2gb_q9,h2o,2gb,q9,5265,0.0190,0.0195,23.57,294,248,73.2,141.5,15841,16.9,87,1.39,111.4,1.9,2.12,OK
