run_id,benchmark,sf,query,n_reps,min_s,avg_s,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,gpu_energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
h2o_sf1gb_q1,h2o,1gb,q1,60000,0.0020,0.0027,23.65,291,196,55.5,62.9,15821,6.4,54,0.11,110.4,1.8,0.22,OK
h2o_sf1gb_q10,h2o,1gb,q10,14290,0.0070,0.0075,21.88,272,123,63.7,95.5,15827,5.9,56,0.45,109.7,1.9,0.77,OK
h2o_sf1gb_q2,h2o,1gb,q2,33335,0.0030,0.0034,20.16,248,162,57.2,68.0,15841,6.0,31,0.17,108.9,1.9,0.33,OK
h2o_sf1gb_q3,h2o,1gb,q3,25000,0.0040,0.0043,20.33,248,204,57.8,73.9,15803,5.7,70,0.23,112.8,1.9,0.45,OK
h2o_sf1gb_q4,h2o,1gb,q4,40002,0.0020,0.0028,23.84,295,252,55.9,64.3,15831,2.0,19,0.11,108.5,1.8,0.22,OK
h2o_sf1gb_q5,h2o,1gb,q5,25000,0.0040,0.0042,20.02,248,203,58.3,72.6,15841,4.5,32,0.23,110.4,1.9,0.44,OK
h2o_sf1gb_q6,h2o,1gb,q6,20000,0.0040,0.0050,20.17,248,200,58.1,73.9,15839,2.2,14,0.23,110.3,1.8,0.44,OK
h2o_sf1gb_q7,h2o,1gb,q7,40002,0.0030,0.0033,23.85,293,256,57.7,70.6,15811,1.4,14,0.17,110.6,1.9,0.33,OK
h2o_sf1gb_q8,h2o,1gb,q8,14290,0.0070,0.0076,20.56,252,244,59.1,80.2,15841,7.0,79,0.41,108.4,1.8,0.76,OK
h2o_sf1gb_q9,h2o,1gb,q9,9095,0.0110,0.0113,21.39,263,215,64.0,99.2,15835,7.1,76,0.70,110.8,1.9,1.22,OK
