run_id,benchmark,sf,query,storage,n_reps,min_ms,avg_ms,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf1_q1,tpch,1,q1,gpu,2500,4,4.0,24.27,309,265,197.4,199.5,6565,92.8,93,0.8,107.5,1.8,0.4,OK
tpch_sf1_q2,tpch,1,q2,gpu,5000,2,2.1,24.91,327,294,91.0,94.0,3451,54.4,55,0.2,108.8,1.8,0.2,OK
tpch_sf1_q3,tpch,1,q3,gpu,5000,2,2.0,42.28,529,486,166.1,167.7,6565,91.3,92,0.3,108.4,1.8,0.2,OK
tpch_sf1_q4,tpch,1,q4,gpu,10000,1,1.0,68.96,858,819,180.9,182.5,6563,92.0,93,0.2,108.0,1.8,0.1,OK
tpch_sf1_q5,tpch,1,q5,gpu,5000,2,2.0,43.27,533,496,179.3,180.9,6563,87.5,88,0.4,108.5,1.8,0.2,OK
tpch_sf1_q6,tpch,1,q6,gpu,100,0,0.3,3.30,38,5,123.6,131.2,6561,92.0,92,0.0,107.7,1.8,0.0,OK
tpch_sf1_q7,tpch,1,q7,gpu,5000,2,2.0,44.13,562,526,159.8,161.5,6563,82.0,83,0.3,108.5,1.8,0.2,OK
tpch_sf1_q8,tpch,1,q8,gpu,5000,2,2.0,43.90,547,547,158.9,167.2,6563,77.8,84,0.3,108.5,1.8,0.2,OK
tpch_sf1_q9,tpch,1,q9,gpu,3334,3,3.0,35.86,450,405,183.9,185.2,6565,89.9,90,0.6,108.6,1.8,0.3,OK
tpch_sf1_q10,tpch,1,q10,gpu,5000,2,2.0,40.97,523,483,162.1,163.7,6565,83.8,84,0.3,108.3,1.8,0.2,OK
tpch_sf1_q11,tpch,1,q11,gpu,5000,2,2.1,20.79,271,226,166.0,167.8,3453,68.7,69,0.3,108.6,1.8,0.2,OK
tpch_sf1_q12,tpch,1,q12,gpu,5000,1,2.0,39.83,494,457,167.7,169.5,6563,84.0,85,0.2,108.3,1.8,0.1,OK
tpch_sf1_q13,tpch,1,q13,gpu,715,14,14.1,13.93,181,146,248.8,253.1,3453,95.1,96,3.5,107.9,1.8,1.5,OK
tpch_sf1_q14,tpch,1,q14,gpu,10000,1,1.1,65.50,824,821,155.7,161.5,6561,78.9,95,0.2,108.3,1.8,0.1,OK
tpch_sf1_q15,tpch,1,q15,gpu,10000,1,1.1,62.51,797,764,160.9,162.9,6567,81.6,83,0.2,107.9,1.8,0.1,OK
tpch_sf1_q16,tpch,1,q16,gpu,556,18,18.1,13.75,181,144,102.9,103.8,3449,93.0,93,1.9,109.2,1.8,2.0,OK
tpch_sf1_q17,tpch,1,q17,gpu,3334,3,3.0,28.84,367,363,140.1,149.8,6565,69.1,93,0.4,108.3,1.8,0.3,OK
tpch_sf1_q18,tpch,1,q18,gpu,3334,3,3.0,33.03,405,365,173.2,174.7,6565,90.9,91,0.5,109.8,1.8,0.3,OK
tpch_sf1_q19,tpch,1,q19,gpu,625,16,16.9,16.79,217,175,228.7,231.4,6561,91.3,92,3.7,108.7,1.8,1.7,OK
tpch_sf1_q20,tpch,1,q20,gpu,3334,3,3.0,32.48,404,370,149.5,151.6,6563,80.3,81,0.4,108.5,1.8,0.3,OK
tpch_sf1_q21,tpch,1,q21,gpu,173,58,58.6,13.94,178,143,217.1,222.4,12791,96.3,97,12.6,109.6,1.8,6.4,OK
tpch_sf1_q22,tpch,1,q22,gpu,5000,2,2.0,25.00,328,287,100.9,101.9,3453,44.3,45,0.2,108.2,1.8,0.2,OK
