run_id,benchmark,sf,query,storage,n_reps,min_ms,avg_ms,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf2_q1,tpch,2,q1,gpu,1250,8,8.0,23.64,286,249,198.3,201.1,12789,96.0,96,1.6,108.6,1.8,0.9,OK
tpch_sf2_q2,tpch,2,q2,gpu,3334,3,3.0,21.60,279,278,99.3,110.0,6563,55.6,96,0.3,-12502.5,1.8,-37.5,OK
tpch_sf2_q3,tpch,2,q3,gpu,3334,3,3.0,50.54,591,557,175.4,177.6,12789,95.0,95,0.5,108.6,1.8,0.3,OK
tpch_sf2_q4,tpch,2,q4,gpu,5000,2,2.0,66.78,777,735,186.7,188.2,12787,95.9,96,0.4,108.5,1.8,0.2,OK
tpch_sf2_q5,tpch,2,q5,gpu,2500,4,4.0,40.64,483,446,191.7,193.7,12787,93.2,94,0.8,108.8,1.8,0.4,OK
tpch_sf2_q6,tpch,2,q6,gpu,10000,1,1.1,101.04,1243,1209,188.9,191.4,12785,95.4,97,0.2,108.2,1.8,0.1,OK
tpch_sf2_q7,tpch,2,q7,gpu,3334,3,3.0,51.55,597,557,175.4,177.0,12787,89.6,90,0.5,109.1,1.8,0.3,OK
tpch_sf2_q8,tpch,2,q8,gpu,3334,3,3.0,51.99,608,568,181.0,182.4,12787,90.6,91,0.5,108.8,1.8,0.3,OK
tpch_sf2_q9,tpch,2,q9,gpu,1667,6,6.0,33.27,403,366,196.3,199.0,12789,94.7,95,1.2,109.2,1.8,0.7,OK
tpch_sf2_q10,tpch,2,q10,gpu,3334,2,3.0,48.61,591,555,174.7,176.7,12789,90.7,91,0.3,108.9,1.8,0.2,OK
tpch_sf2_q11,tpch,2,q11,gpu,3334,3,3.1,21.38,277,273,181.0,202.6,6565,73.2,90,0.5,108.2,1.8,0.3,OK
tpch_sf2_q12,tpch,2,q12,gpu,5000,2,2.0,69.50,841,802,181.2,183.0,12787,91.1,92,0.4,108.7,1.8,0.2,OK
tpch_sf2_q13,tpch,2,q13,gpu,371,27,27.2,14.10,183,145,259.1,262.8,6565,97.5,98,7.0,108.6,1.8,2.9,OK
tpch_sf2_q14,tpch,2,q14,gpu,5000,2,2.1,58.28,699,663,173.5,175.5,12785,89.9,91,0.3,108.6,1.8,0.2,OK
tpch_sf2_q15,tpch,2,q15,gpu,10000,1,1.3,108.50,1285,1278,172.2,176.9,12791,87.7,91,0.2,108.8,1.8,0.1,OK
tpch_sf2_q16,tpch,2,q16,gpu,500,20,20.3,14.39,189,137,134.0,135.7,6561,93.9,94,2.7,108.9,1.8,2.2,OK
tpch_sf2_q17,tpch,2,q17,gpu,2500,3,4.0,35.33,430,430,158.7,169.2,12791,79.8,94,0.5,108.9,1.8,0.3,OK
tpch_sf2_q18,tpch,2,q18,gpu,1667,6,6.0,31.55,377,342,179.3,181.6,12789,95.1,96,1.1,109.2,1.8,0.7,OK
tpch_sf2_q19,tpch,2,q19,gpu,313,32,32.2,16.17,206,203,209.9,244.5,12785,80.0,96,6.7,108.5,1.8,3.5,OK
tpch_sf2_q20,tpch,2,q20,gpu,2500,4,4.0,40.71,490,454,166.8,168.5,12787,88.1,89,0.7,108.9,1.8,0.4,OK
tpch_sf2_q21,tpch,2,q21,gpu,87,115,116.7,14.13,181,137,228.0,230.7,14347,98.1,99,26.2,108.6,1.8,12.5,OK
tpch_sf2_q22,tpch,2,q22,gpu,5000,2,2.1,31.46,407,372,121.5,123.8,6565,56.4,57,0.2,108.3,1.8,0.2,OK
