run_id,benchmark,sf,query,n_reps,min_s,avg_s,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,gpu_energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf2_q01,tpch,2,q01,2224,0.0010,0.0056,20.67,261,201,131.9,167.3,15841,51.3,83,0.13,115.7,1.8,0.12,OK
tpch_sf2_q02,tpch,2,q02,4446,0.0050,0.0065,36.60,484,437,67.0,70.0,15841,15.9,32,0.34,110.6,1.8,0.55,OK
tpch_sf2_q03,tpch,2,q03,6668,0.0020,0.0038,33.00,433,382,91.8,100.5,15841,32.8,41,0.18,111.7,1.8,0.22,OK
tpch_sf2_q04,tpch,2,q04,8000,0.0020,0.0035,35.91,467,417,103.5,114.4,15841,34.2,41,0.21,-8111.3,1.8,-16.22,OK
tpch_sf2_q05,tpch,2,q05,5716,0.0020,0.0044,32.87,430,391,82.6,93.8,15841,17.9,28,0.17,111.5,1.8,0.22,OK
tpch_sf2_q06,tpch,2,q06,6667,0.0020,0.0031,24.83,323,267,139.5,141.1,15841,58.1,60,0.28,110.6,1.8,0.22,OK
tpch_sf2_q07,tpch,2,q07,5000,0.0040,0.0058,37.04,485,428,81.4,87.6,15841,21.4,27,0.33,111.3,1.8,0.45,OK
tpch_sf2_q08,tpch,2,q08,5000,0.0030,0.0056,36.36,472,423,79.1,89.2,15841,16.6,25,0.24,111.2,1.8,0.33,OK
tpch_sf2_q09,tpch,2,q09,4000,0.0030,0.0053,29.33,381,332,105.6,121.5,15841,29.9,45,0.32,112.0,1.8,0.34,OK
tpch_sf2_q10,tpch,2,q10,5000,0.0030,0.0048,31.95,417,352,89.6,98.4,15841,26.8,36,0.27,112.0,1.8,0.34,OK
tpch_sf2_q11,tpch,2,q11,10000,0.0010,0.0020,43.58,579,507,65.1,68.0,15841,10.2,12,0.07,111.2,1.8,0.11,OK
tpch_sf2_q12,tpch,2,q12,6668,0.0020,0.0040,34.58,451,393,102.1,111.5,15841,33.4,40,0.20,112.0,1.8,0.22,OK
tpch_sf2_q13,tpch,2,q13,14290,0.0070,0.0075,20.27,248,208,57.6,69.6,15819,7.6,65,0.40,111.4,1.9,0.78,OK
tpch_sf2_q14,tpch,2,q14,13334,0.0010,0.0024,39.95,525,467,83.7,88.5,15841,22.7,27,0.08,112.3,1.8,0.11,OK
tpch_sf2_q15,tpch,2,q15,10000,0.0020,0.0031,39.10,510,452,79.2,83.5,15841,20.0,24,0.16,111.9,1.8,0.22,OK
tpch_sf2_q16,tpch,2,q16,2000,0.0020,0.0069,21.59,281,215,80.3,90.3,15841,52.2,75,0.16,113.5,1.8,0.23,OK
tpch_sf2_q17,tpch,2,q17,4446,0.0010,0.0043,26.84,351,295,111.7,135.7,15841,39.6,59,0.11,113.5,1.8,0.11,OK
tpch_sf2_q18,tpch,2,q18,3638,0.0070,0.0084,38.38,495,446,141.2,154.6,15841,62.9,72,0.99,111.1,1.8,0.78,OK
tpch_sf2_q19,tpch,2,q19,5716,0.0020,0.0042,32.26,417,370,95.4,104.7,15841,31.5,43,0.19,112.3,1.8,0.22,OK
tpch_sf2_q20,tpch,2,q20,5716,0.0030,0.0052,37.85,495,433,77.2,81.4,15841,26.9,33,0.23,112.3,1.8,0.34,OK
tpch_sf2_q21,tpch,2,q21,2106,0.0040,0.0083,25.26,327,279,105.2,121.5,15841,41.6,57,0.42,112.4,1.8,0.45,OK
tpch_sf2_q22,tpch,2,q22,8000,0.0020,0.0038,37.93,497,441,70.6,76.8,15841,14.8,20,0.14,111.7,1.8,0.22,OK
