run_id,benchmark,sf,query,storage,n_reps,min_ms,avg_ms,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
clickbench_sf5_q14,clickbench,5,q14,gpu,527,19,19.1,24.49,305,264,82.6,88.2,15697,56.7,65,1.6,107.0,1.8,2.0,OK
clickbench_sf5_q15,clickbench,5,q15,gpu,5000,2,2.0,112.92,1347,1297,118.2,119.9,15697,96.0,96,0.2,107.2,1.8,0.2,OK
clickbench_sf5_q16,clickbench,5,q16,gpu,455,21,21.9,22.37,273,269,75.9,88.8,15697,51.4,91,1.6,106.1,1.8,2.2,OK
clickbench_sf5_q17,clickbench,5,q17,gpu,477,21,21.9,23.36,284,234,81.4,87.2,15697,56.0,63,1.7,107.1,1.8,2.2,OK
clickbench_sf5_q19,clickbench,5,q19,gpu,100,0,0.0,5.36,64,24,109.9,119.5,15691,97.0,97,0.0,107.0,1.8,0.0,OK
clickbench_sf5_q20,clickbench,5,q20,gpu,143,70,70.1,16.18,206,172,111.9,115.5,15691,98.8,99,7.8,106.3,1.8,7.4,OK
clickbench_sf5_q21,clickbench,5,q21,gpu,143,70,71.0,16.30,209,156,114.0,114.8,15695,98.8,99,8.0,106.8,1.8,7.5,OK
clickbench_sf5_q22,clickbench,5,q22,gpu,150,67,67.5,16.39,208,166,109.5,111.3,15693,98.0,98,7.3,107.2,1.8,7.2,OK
clickbench_sf5_q23,clickbench,5,q23,gpu,143,70,70.1,16.21,208,163,114.0,115.4,15691,99.0,99,8.0,106.7,1.8,7.5,OK
clickbench_sf5_q24,clickbench,5,q24,gpu,417,24,24.2,22.39,280,234,75.2,83.4,15691,49.1,54,1.8,106.7,1.8,2.6,OK
clickbench_sf5_q25,clickbench,5,q25,gpu,173,57,58.2,17.08,214,171,71.2,80.6,15691,73.6,77,4.1,106.5,1.8,6.1,OK
clickbench_sf5_q26,clickbench,5,q26,gpu,264,37,38.1,19.07,243,203,73.1,84.2,15691,62.1,71,2.7,106.4,1.8,3.9,OK
clickbench_sf5_q29,clickbench,5,q29,gpu,3334,3,4.0,87.19,1058,1017,100.1,102.2,15693,80.0,81,0.3,106.6,1.8,0.3,OK
clickbench_sf5_q30,clickbench,5,q30,gpu,1112,9,9.1,35.70,439,396,105.3,106.7,15699,95.5,96,0.9,107.1,1.8,1.0,OK
clickbench_sf5_q31,clickbench,5,q31,gpu,667,15,15.1,26.69,332,290,101.3,102.6,15699,96.0,96,1.5,107.3,1.8,1.6,OK
clickbench_sf5_q32,clickbench,5,q32,gpu,82,106,108.3,13.89,179,138,84.2,87.9,15697,75.7,91,8.9,106.1,1.8,11.2,OK
clickbench_sf5_q33,clickbench,5,q33,gpu,112,90,92.6,15.93,206,105,57.6,69.1,15697,31.0,31,5.2,105.9,1.8,9.5,OK
clickbench_sf5_q34,clickbench,5,q34,gpu,107,90,92.4,15.34,198,156,58.2,74.0,15697,29.8,31,5.2,106.3,1.8,9.6,OK
clickbench_sf5_q35,clickbench,5,q35,gpu,5000,2,2.0,110.51,1310,1264,119.1,120.6,15697,96.0,96,0.2,106.9,1.8,0.2,OK
clickbench_sf5_q36,clickbench,5,q36,gpu,10000,1,1.0,212.07,2541,2494,118.2,119.7,15691,96.0,96,0.1,106.6,1.8,0.1,OK
clickbench_sf5_q37,clickbench,5,q37,gpu,10000,1,1.0,212.03,2538,2499,118.4,119.8,15691,96.0,96,0.1,106.6,1.8,0.1,OK
clickbench_sf5_q38,clickbench,5,q38,gpu,100,0,0.0,5.44,65,23,115.0,120.5,15691,95.1,96,0.0,107.1,1.8,0.0,OK
clickbench_sf5_q39,clickbench,5,q39,gpu,100,0,0.0,5.31,64,61,70.6,120.7,15691,48.3,96,0.0,106.2,1.8,0.0,OK
clickbench_sf5_q40,clickbench,5,q40,gpu,100,0,0.0,5.35,64,30,105.3,120.9,15691,94.8,96,0.0,107.3,1.8,0.0,OK
clickbench_sf5_q41,clickbench,5,q41,gpu,100,0,0.0,5.35,65,23,115.2,120.6,15691,94.9,96,0.0,106.8,1.8,0.0,OK
