run_id,benchmark,sf,query,n_reps,min_s,avg_s,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,gpu_energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
h2o_sf1gb_q1,h2o,1gb,q1,320000,0.0020,0.0027,61.93,754,710,54.1,62.6,15841,3.9,57,0.11,111.4,1.8,0.22,OK
h2o_sf1gb_q10,h2o,1gb,q10,120008,0.0070,0.0076,60.30,736,688,61.8,95.3,15839,7.2,76,0.43,111.5,1.8,0.78,OK
h2o_sf1gb_q2,h2o,1gb,q2,320000,0.0030,0.0034,63.25,769,722,55.7,68.9,15837,6.4,65,0.17,111.7,1.8,0.34,OK
h2o_sf1gb_q3,h2o,1gb,q3,240000,0.0040,0.0043,63.87,776,491,57.0,74.4,15807,1.8,14,0.23,110.3,1.8,0.44,OK
h2o_sf1gb_q4,h2o,1gb,q4,320000,0.0020,0.0029,62.59,763,726,54.0,63.8,15823,3.4,59,0.11,110.9,1.8,0.22,OK
h2o_sf1gb_q5,h2o,1gb,q5,240000,0.0040,0.0043,63.53,777,774,56.4,72.6,15841,4.6,68,0.23,110.5,1.8,0.44,OK
h2o_sf1gb_q6,h2o,1gb,q6,192000,0.0040,0.0050,63.75,778,731,57.2,74.0,15839,2.2,49,0.23,110.9,1.8,0.44,OK
h2o_sf1gb_q7,h2o,1gb,q7,320000,0.0030,0.0033,62.58,759,751,55.7,71.4,15815,3.8,59,0.17,109.3,1.8,0.33,OK
h2o_sf1gb_q8,h2o,1gb,q8,128580,0.0070,0.0076,60.90,746,702,58.7,80.9,15841,5.3,83,0.41,111.2,1.8,0.78,OK
h2o_sf1gb_q9,h2o,1gb,q9,81825,0.0110,0.0113,63.76,779,736,62.6,99.0,15829,7.4,77,0.69,110.8,1.8,1.22,OK
