run_id,benchmark,sf,query,storage,n_reps,min_ms,avg_ms,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf2_q1,tpch,2,q1,gpu,47,135,358.9,43.82,235,201,79.3,85.6,15038,98.4,100,10.7,122.4,1.8,16.5,OK
tpch_sf2_q2,tpch,2,q2,gpu,2500,0,0.0,601.94,4306,4293,86.4,93.8,14070,96.4,99,0.0,-378.1,1.8,0.0,TIMEOUT
tpch_sf2_q3,tpch,2,q3,gpu,148,26,175.0,151.25,929,895,80.7,86.4,13986,98.1,100,2.1,125.9,1.8,3.3,OK
tpch_sf2_q4,tpch,2,q4,gpu,76,20,151.0,74.78,441,441,80.3,86.6,13626,97.8,100,1.6,125.7,1.8,2.5,OK
tpch_sf2_q5,tpch,2,q5,gpu,46,22,195.3,54.22,316,316,81.2,92.5,13756,96.3,100,1.8,125.8,1.8,2.8,OK
tpch_sf2_q6,tpch,2,q6,gpu,223,9,76.7,173.65,1066,1037,80.9,86.9,13838,98.2,99,0.7,126.0,1.8,1.1,OK
tpch_sf2_q7,tpch,2,q7,gpu,40,20,239.7,54.74,336,325,82.0,88.9,13904,96.2,100,1.6,126.2,1.8,2.5,OK
tpch_sf2_q8,tpch,2,q8,gpu,49,13,175.2,61.04,371,344,81.5,85.8,14002,97.8,100,1.1,126.6,1.8,1.6,OK
tpch_sf2_q9,tpch,2,q9,gpu,55,40,271.6,75.97,469,451,81.9,86.5,13810,97.0,100,3.3,126.4,1.8,5.1,OK
tpch_sf2_q10,tpch,2,q10,gpu,527,19,275.0,566.08,3568,3541,81.8,86.4,13764,97.8,100,1.6,126.1,1.8,2.4,OK
tpch_sf2_q11,tpch,2,q11,gpu,31,43,307.3,27.71,173,173,84.2,90.2,14078,93.7,99,3.6,126.6,1.8,5.4,OK
tpch_sf2_q12,tpch,2,q12,gpu,27,15,231.1,40.81,248,245,82.7,88.9,13890,97.3,100,1.2,126.0,1.8,1.9,OK
tpch_sf2_q13,tpch,2,q13,gpu,8,827,1448.1,25.62,165,158,83.8,90.4,13712,97.7,100,69.3,126.5,1.8,104.6,OK
tpch_sf2_q14,tpch,2,q14,gpu,107,15,194.9,96.58,597,568,81.2,86.1,13712,97.9,100,1.2,125.8,1.8,1.9,OK
tpch_sf2_q15,tpch,2,q15,gpu,90,15,216.7,93.45,586,557,82.2,88.8,13964,97.0,100,1.2,126.4,1.8,1.9,OK
tpch_sf2_q16,tpch,2,q16,gpu,23,110,541.7,31.07,211,211,85.3,92.2,13948,90.8,100,9.4,126.3,1.8,13.9,OK
tpch_sf2_q17,tpch,2,q17,gpu,26,12,292.6,35.60,224,201,82.0,88.2,13662,97.8,100,1.0,125.9,1.8,1.5,OK
tpch_sf2_q18,tpch,2,q18,gpu,15,842,922.5,41.33,262,260,82.2,91.1,13680,97.8,100,69.2,126.1,1.8,106.2,OK
tpch_sf2_q19,tpch,2,q19,gpu,7,1359,2221.9,37.31,240,209,83.7,87.4,13910,98.0,100,113.8,127.5,1.8,173.2,OK
tpch_sf2_q20,tpch,2,q20,gpu,17,43,419.3,32.05,198,183,82.3,87.8,13816,97.3,99,3.5,125.7,1.8,5.4,OK
tpch_sf2_q22,tpch,2,q22,gpu,60,16,318.3,55.43,383,379,86.3,93.8,13896,95.2,99,1.4,-2398.0,1.8,-38.4,OK
