run_id,benchmark,sf,query,n_reps,min_s,avg_s,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,gpu_energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf1_q01,tpch,1,q01,44,0.0010,0.5416,39.34,179,136,71.7,77.2,15841,97.0,100,0.07,120.3,1.8,0.12,OK
tpch_sf1_q02,tpch,1,q02,0,,,,0,0,,,,,,,,,,FALLBACK
tpch_sf1_q03,tpch,1,q03,49,0.0120,0.3208,31.61,95,95,77.3,78.3,15840,99.6,100,0.93,121.8,1.8,1.46,OK
tpch_sf1_q04,tpch,1,q04,0,,,,0,0,,,,,,,,,,TIMEOUT
tpch_sf1_q05,tpch,1,q05,0,0.0000,0.0000,0.00,530,530,78.7,80.1,15841,99.4,100,0.00,122.9,1.8,0.00,TIMEOUT
tpch_sf1_q06,tpch,1,q06,267,0.0170,0.2045,69.91,270,270,79.6,80.8,15840,99.8,100,1.35,122.3,1.8,2.08,OK
tpch_sf1_q07,tpch,1,q07,1539,0.0060,0.0655,112.36,619,619,72.2,82.3,15841,79.2,100,0.43,118.0,1.8,0.71,OK
tpch_sf1_q08,tpch,1,q08,3334,0.0040,0.0074,34.34,381,364,42.7,53.7,15841,17.4,100,0.17,116.0,1.8,0.46,OK
tpch_sf1_q09,tpch,1,q09,4000,0.0040,0.0105,46.73,491,452,62.4,68.1,15841,49.2,100,0.25,113.7,1.8,0.45,OK
tpch_sf1_q10,tpch,1,q10,2106,0.0090,0.0132,37.48,374,374,52.0,64.4,15841,52.0,100,0.47,114.8,1.8,1.03,OK
tpch_sf1_q11,tpch,1,q11,0,,,,0,0,,,,,,,,,,FALLBACK
tpch_sf1_q12,tpch,1,q12,2858,0.0050,0.0092,35.99,376,372,53.4,66.1,15841,44.0,100,0.27,112.7,1.8,0.56,OK
tpch_sf1_q13,tpch,1,q13,3000,0.0200,0.0234,15.03,201,160,34.5,64.6,15842,19.1,100,0.69,125.8,2.0,2.52,FALLBACK
tpch_sf1_q14,tpch,1,q14,1380,0.0010,0.0040,24.29,246,205,41.0,74.7,15841,23.4,100,0.04,116.7,1.9,0.12,OK
tpch_sf1_q15,tpch,1,q15,1336,0.0020,0.0058,27.26,275,275,40.2,70.0,15841,25.0,100,0.08,116.3,1.9,0.23,OK
tpch_sf1_q16,tpch,1,q16,0,,,,0,0,,,,,,,,,,FALLBACK
tpch_sf1_q17,tpch,1,q17,4446,0.0010,0.0050,31.55,343,343,59.7,80.6,15841,35.8,100,0.06,113.2,1.8,0.11,OK
tpch_sf1_q18,tpch,1,q18,426,0.0410,0.0464,24.30,218,214,64.1,76.5,15841,74.8,100,2.63,116.1,1.8,4.76,OK
tpch_sf1_q19,tpch,1,q19,870,0.0110,0.0177,20.60,192,146,63.2,69.9,15841,74.8,100,0.69,113.3,1.8,1.25,OK
tpch_sf1_q20,tpch,1,q20,1431,0.0060,0.0100,28.68,299,259,48.6,64.9,15841,41.1,100,0.29,118.0,1.9,0.71,OK
tpch_sf1_q21,tpch,1,q21,728,0.0210,0.0322,32.65,280,235,58.8,71.7,15841,56.9,100,1.23,109.8,1.8,2.30,OK
tpch_sf1_q22,tpch,1,q22,4000,0.0020,0.0042,21.46,261,255,41.5,47.7,15841,12.2,100,0.08,-13084.1,1.8,-26.17,OK
