run_id,benchmark,sf,query,storage,n_reps,min_ms,avg_ms,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf1_q1,tpch,1,q1,gpu,70,68,195.4,35.64,236,187,82.2,87.6,8044,95.8,99,5.6,123.8,1.8,8.4,OK
tpch_sf1_q2,tpch,1,q2,gpu,500,3,45.1,56.49,435,429,85.6,91.0,5106,87.8,97,0.3,123.8,1.8,0.4,OK
tpch_sf1_q3,tpch,1,q3,gpu,304,12,49.0,93.60,557,526,80.5,87.8,7912,96.0,100,1.0,123.3,1.8,1.5,OK
tpch_sf1_q4,tpch,1,q4,gpu,1000,9,49.6,277.57,1615,1571,80.4,89.0,8040,96.2,100,0.7,123.1,1.8,1.1,OK
tpch_sf1_q5,tpch,1,q5,gpu,1112,9,54.5,314.21,1829,1801,81.0,89.5,7994,96.5,100,0.7,123.0,1.8,1.1,OK
tpch_sf1_q6,tpch,1,q6,gpu,1429,5,27.8,349.80,2176,2127,80.4,86.8,7884,95.3,100,0.4,123.4,1.8,0.6,OK
tpch_sf1_q7,tpch,1,q7,gpu,1000,9,68.3,322.69,2041,1985,81.9,88.9,7858,95.7,100,0.7,123.5,1.8,1.1,OK
tpch_sf1_q8,tpch,1,q8,gpu,1667,0,0.0,601.51,3842,3808,83.1,89.0,8840,96.3,100,0.0,-434.6,1.8,0.0,TIMEOUT
tpch_sf1_q9,tpch,1,q9,gpu,77,14,131.3,45.72,290,283,83.2,91.9,8548,95.4,100,1.2,125.1,1.8,1.8,OK
tpch_sf1_q10,tpch,1,q10,gpu,304,9,141.8,145.17,940,901,83.0,87.3,8530,96.6,100,0.7,124.4,1.8,1.1,OK
tpch_sf1_q11,tpch,1,q11,gpu,76,20,177.8,27.45,197,186,87.2,91.9,6006,94.3,98,1.7,124.6,1.8,2.5,OK
tpch_sf1_q12,tpch,1,q12,gpu,228,8,137.1,111.70,737,712,83.8,88.4,8534,96.3,100,0.7,124.8,1.8,1.0,OK
tpch_sf1_q13,tpch,1,q13,gpu,86,70,395.7,47.15,340,318,88.3,92.9,6016,96.3,98,6.2,125.4,1.8,8.8,OK
tpch_sf1_q14,tpch,1,q14,gpu,455,7,137.6,191.64,1287,1258,83.3,87.7,8532,96.0,100,0.6,124.9,1.8,0.9,OK
tpch_sf1_q15,tpch,1,q15,gpu,60,11,129.7,32.05,212,199,83.6,90.9,8502,92.2,99,0.9,123.9,1.8,1.4,OK
tpch_sf1_q16,tpch,1,q16,gpu,79,31,281.8,36.77,281,281,87.4,91.2,6022,90.9,97,2.7,125.1,1.8,3.9,OK
tpch_sf1_q17,tpch,1,q17,gpu,129,11,298.4,85.45,633,619,86.6,91.8,8414,95.3,98,1.0,126.1,1.8,1.4,OK
tpch_sf1_q18,tpch,1,q18,gpu,36,41,175.1,21.17,108,108,82.5,93.8,8126,93.8,100,3.4,123.4,1.8,5.1,OK
tpch_sf1_q19,tpch,1,q19,gpu,20,189,716.5,29.53,199,167,83.9,87.9,9286,97.8,99,15.9,126.4,1.8,23.9,OK
tpch_sf1_q20,tpch,1,q20,gpu,82,18,473.3,83.62,561,553,84.8,93.5,9022,95.2,99,1.5,125.6,1.8,2.3,OK
tpch_sf1_q21,tpch,1,q21,gpu,5,1796,3381.0,28.75,179,173,82.8,88.9,13740,96.2,100,148.7,126.8,1.8,227.7,OK
tpch_sf1_q22,tpch,1,q22,gpu,89,10,384.7,79.75,577,575,88.0,92.5,9212,95.2,98,0.9,125.5,1.8,1.3,OK
