run_id,benchmark,sf,query,storage,n_reps,min_ms,avg_ms,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf1_q1,tpch,1,q1,cpu,250,29,38.3,59.51,750,610,45.3,46.7,4263,33.7,47,1.3,122.3,3.0,3.5,OK
tpch_sf1_q2,tpch,1,q2,cpu,1667,6,27.0,119.48,1501,1424,46.0,47.2,4273,59.3,75,0.3,122.2,2.6,0.7,OK
tpch_sf1_q3,tpch,1,q3,cpu,358,21,27.4,92.35,1161,1095,43.7,44.7,4259,33.1,45,0.9,122.9,3.1,2.6,OK
tpch_sf1_q4,tpch,1,q4,cpu,556,13,20.0,120.01,1518,1518,43.9,44.9,4211,31.9,44,0.6,123.3,3.2,1.6,OK
tpch_sf1_q5,tpch,1,q5,cpu,323,23,34.3,90.25,1133,1059,44.6,45.9,4253,34.6,50,1.0,122.8,3.0,2.8,OK
tpch_sf1_q6,tpch,1,q6,cpu,589,15,19.3,122.12,1521,1504,48.4,58.1,15767,33.8,78,0.7,-1711.3,3.0,-25.7,OK
tpch_sf1_q7,tpch,1,q7,cpu,400,24,43.3,116.82,1443,1433,56.5,59.3,14761,45.7,90,1.4,120.9,2.9,2.9,OK
tpch_sf1_q8,tpch,1,q8,cpu,264,27,46.0,84.37,1042,1023,56.8,59.6,15725,45.7,89,1.5,121.0,2.9,3.3,OK
tpch_sf1_q9,tpch,1,q9,cpu,223,34,56.2,75.11,926,886,57.3,60.3,15143,47.2,89,1.9,120.0,3.0,4.1,OK
tpch_sf1_q10,tpch,1,q10,cpu,278,22,22.7,64.69,813,572,37.9,57.6,15839,4.9,76,0.8,115.1,3.2,2.5,OK
tpch_sf1_q11,tpch,1,q11,cpu,323,14,15.7,16.95,210,157,41.4,42.1,3447,12.9,15,0.6,112.9,3.3,1.6,OK
tpch_sf1_q12,tpch,1,q12,cpu,102,90,92.2,35.92,452,452,36.6,38.6,3445,7.0,21,3.3,111.4,3.1,10.0,OK
tpch_sf1_q13,tpch,1,q13,cpu,148,38,39.0,17.49,214,162,54.9,59.0,3447,26.7,40,2.1,110.5,2.9,4.2,OK
tpch_sf1_q14,tpch,1,q14,cpu,122,76,78.2,38.81,489,404,36.5,43.8,3441,10.2,27,2.8,111.0,2.9,8.4,OK
tpch_sf1_q15,tpch,1,q15,cpu,115,74,77.3,36.47,459,391,36.4,36.9,3449,8.3,17,2.7,111.4,3.0,8.2,OK
tpch_sf1_q16,tpch,1,q16,cpu,148,42,42.4,15.97,196,142,42.5,43.7,3441,31.3,53,1.8,110.2,2.7,4.6,OK
tpch_sf1_q17,tpch,1,q17,cpu,104,78,80.8,33.97,427,360,36.6,39.1,3447,6.2,31,2.9,111.1,2.9,8.7,OK
tpch_sf1_q18,tpch,1,q18,cpu,102,94,95.1,36.88,464,389,37.1,37.7,3447,9.0,22,3.5,110.9,3.2,10.4,OK
tpch_sf1_q19,tpch,1,q19,cpu,82,98,101.8,29.51,370,216,43.2,44.9,3443,16.1,38,4.2,109.9,3.0,10.8,OK
tpch_sf1_q20,tpch,1,q20,cpu,86,90,93.2,32.54,408,311,36.6,37.0,3445,8.5,17,3.3,111.1,3.1,10.0,OK
tpch_sf1_q21,tpch,1,q21,cpu,37,167,171.4,20.47,257,172,52.0,55.7,6561,26.3,53,8.7,111.4,2.8,18.6,OK
tpch_sf1_q22,tpch,1,q22,cpu,250,20,22.1,22.38,280,196,36.8,37.1,3447,7.3,11,0.7,111.4,3.2,2.2,OK
