run_id,benchmark,sf,query,storage,n_reps,min_ms,avg_ms,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf2_q1,tpch,2,q1,gpu,358,10,23.1,17.62,220,190,104.0,108.4,13038,91.7,92,1.0,128.5,1.8,1.3,OK
tpch_sf2_q2,tpch,2,q2,gpu,345,3,36.4,22.14,278,274,66.5,77.5,7246,88.2,92,0.2,126.9,1.8,0.4,OK
tpch_sf2_q3,tpch,2,q3,gpu,910,6,15.0,38.20,472,419,95.3,98.0,13150,92.0,95,0.6,128.7,1.8,0.8,OK
tpch_sf2_q4,tpch,2,q4,gpu,770,5,14.3,29.71,372,319,98.3,101.8,13096,91.9,93,0.5,127.7,1.8,0.6,OK
tpch_sf2_q5,tpch,2,q5,gpu,400,4,23.9,22.95,284,257,90.1,95.7,13100,92.0,93,0.4,128.2,1.8,0.5,OK
tpch_sf2_q6,tpch,2,q6,gpu,2500,1,4.7,54.85,668,633,103.8,110.5,13112,91.6,94,0.1,127.0,1.8,0.1,OK
tpch_sf2_q7,tpch,2,q7,gpu,295,3,26.9,20.92,260,236,79.7,85.7,13096,90.6,93,0.2,127.3,1.8,0.4,OK
tpch_sf2_q8,tpch,2,q8,gpu,625,3,22.7,37.59,468,372,82.6,86.8,13146,91.4,94,0.2,128.0,1.8,0.4,OK
tpch_sf2_q9,tpch,2,q9,gpu,371,12,26.3,23.31,289,284,88.3,94.3,13130,88.5,93,1.1,127.8,1.8,1.5,OK
tpch_sf2_q10,tpch,2,q10,gpu,323,3,25.5,19.87,248,206,78.2,87.2,13126,91.2,93,0.2,130.0,1.8,0.4,OK
tpch_sf2_q11,tpch,2,q11,gpu,358,8,26.1,15.35,190,187,72.7,78.9,7364,87.7,91,0.6,126.3,1.8,1.0,OK
tpch_sf2_q12,tpch,2,q12,gpu,527,3,24.8,30.31,381,357,80.6,84.7,13136,91.1,93,0.2,128.9,1.8,0.4,OK
tpch_sf2_q13,tpch,2,q13,gpu,108,35,75.3,12.02,149,149,96.6,115.3,7328,77.7,92,3.4,126.6,1.8,4.4,OK
tpch_sf2_q14,tpch,2,q14,gpu,371,5,24.1,19.61,246,161,79.6,82.3,13102,92.2,93,0.4,127.4,1.8,0.6,OK
tpch_sf2_q15,tpch,2,q15,gpu,477,2,19.0,22.12,276,274,78.3,84.9,13094,87.8,93,0.2,127.4,1.8,0.3,OK
tpch_sf2_q16,tpch,2,q16,gpu,193,45,70.1,18.64,236,167,70.6,72.1,7372,92.5,93,3.2,126.8,1.8,5.7,OK
tpch_sf2_q17,tpch,2,q17,gpu,200,10,46.6,16.89,211,172,73.1,80.9,13048,91.2,92,0.7,126.0,1.8,1.3,OK
tpch_sf2_q18,tpch,2,q18,gpu,286,6,28.7,17.39,218,218,83.3,91.8,13082,89.9,93,0.5,127.0,1.8,0.8,OK
tpch_sf2_q19,tpch,2,q19,gpu,122,51,86.2,18.69,236,230,94.7,106.2,13072,92.0,94,4.8,129.6,1.8,6.6,OK
tpch_sf2_q20,tpch,2,q20,gpu,209,8,46.4,18.37,231,230,72.4,79.6,13102,90.7,93,0.6,126.9,1.8,1.0,OK
tpch_sf2_q21,tpch,2,q21,gpu,36,225,292.1,14.70,184,90,105.2,109.7,14534,92.9,93,23.7,126.2,1.8,28.4,OK
tpch_sf2_q22,tpch,2,q22,gpu,477,2,36.1,36.07,454,445,63.2,73.4,7352,89.8,92,0.1,127.7,1.8,0.3,OK
