run_id,benchmark,sf,query,storage,n_reps,min_ms,avg_ms,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
h2o_sf1gb_q1,h2o,1gb,q1,gpu,10000,1,1.0,50.88,476,414,178.4,182.7,3447,87.3,88,0.2,54.0,1.8,0.1,OK
h2o_sf1gb_q2,h2o,1gb,q2,gpu,5000,2,2.0,34.43,321,249,181.7,185.9,3447,85.9,87,0.4,54.0,1.8,0.1,OK
h2o_sf1gb_q3,h2o,1gb,q3,gpu,3334,3,3.0,28.61,268,199,189.5,193.5,3449,89.9,90,0.6,54.1,1.8,0.2,OK
h2o_sf1gb_q4,h2o,1gb,q4,gpu,10000,1,1.0,51.39,479,417,185.0,189.3,3447,91.6,92,0.2,53.9,1.8,0.1,OK
h2o_sf1gb_q5,h2o,1gb,q5,gpu,5000,2,2.0,35.47,332,269,195.3,201.0,3449,93.9,94,0.4,54.0,1.8,0.1,OK
h2o_sf1gb_q6,h2o,1gb,q6,gpu,77,129,133.5,18.43,173,101,204.1,208.2,3445,99.2,100,26.3,54.2,1.8,7.0,OK
h2o_sf1gb_q7,h2o,1gb,q7,gpu,5000,2,2.0,33.69,314,250,194.5,199.6,3449,85.5,86,0.4,54.1,1.8,0.1,OK
h2o_sf1gb_q9,h2o,1gb,q9,gpu,2500,3,3.1,25.04,234,166,176.6,180.7,3447,81.3,82,0.5,54.1,1.8,0.2,OK
h2o_sf1gb_q10,h2o,1gb,q10,gpu,1667,6,6.1,23.63,221,143,199.8,200.6,3449,88.0,89,1.2,54.2,1.8,0.3,OK
