run_id,benchmark,sf,query,storage,n_reps,min_ms,avg_ms,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf1_q1,tpch,1,q1,gpu,2000,5,21.7,72.75,898,857,93.0,101.3,8193,94.4,95,0.5,119.1,1.8,0.6,OK
tpch_sf1_q2,tpch,1,q2,gpu,278,3,32.0,16.04,198,161,72.7,75.4,5367,93.2,94,0.2,119.4,1.8,0.4,OK
tpch_sf1_q3,tpch,1,q3,gpu,455,3,13.8,18.07,225,189,87.8,93.5,7889,94.1,95,0.3,118.8,1.8,0.4,OK
tpch_sf1_q4,tpch,1,q4,gpu,834,2,13.5,26.41,321,320,87.8,95.5,8027,91.2,95,0.2,119.6,1.8,0.2,OK
tpch_sf1_q5,tpch,1,q5,gpu,455,3,21.5,20.99,259,223,88.1,93.5,8261,93.9,94,0.3,119.0,1.8,0.4,OK
tpch_sf1_q6,tpch,1,q6,gpu,10000,1,4.5,180.44,2201,2165,92.4,101.8,8017,92.2,95,0.1,-1190.8,1.8,-1.2,OK
tpch_sf1_q7,tpch,1,q7,gpu,2500,3,23.7,119.21,1488,1400,79.6,85.2,8283,93.3,94,0.2,119.2,1.8,0.4,OK
tpch_sf1_q8,tpch,1,q8,gpu,345,2,20.2,17.71,220,127,81.9,85.9,8217,93.7,94,0.2,119.5,1.8,0.2,OK
tpch_sf1_q9,tpch,1,q9,gpu,371,5,25.4,19.97,246,213,84.2,88.6,7919,93.8,94,0.4,119.9,1.8,0.6,OK
tpch_sf1_q10,tpch,1,q10,gpu,286,2,21.8,14.44,178,140,80.6,86.0,7921,93.9,94,0.2,118.6,1.8,0.2,OK
tpch_sf1_q11,tpch,1,q11,gpu,371,3,25.7,15.27,190,188,74.1,78.2,5329,85.5,94,0.2,119.4,1.8,0.4,OK
tpch_sf1_q12,tpch,1,q12,gpu,345,2,21.7,17.05,213,164,81.0,88.5,8151,93.4,94,0.2,119.7,1.8,0.2,OK
tpch_sf1_q13,tpch,1,q13,gpu,150,21,70.8,14.21,177,147,88.8,94.8,5351,94.1,95,1.9,118.6,1.8,2.5,OK
tpch_sf1_q14,tpch,1,q14,gpu,400,2,20.9,17.23,212,210,76.8,83.0,8231,87.7,94,0.2,119.5,1.8,0.2,OK
tpch_sf1_q15,tpch,1,q15,gpu,667,1,18.2,25.36,316,286,80.0,83.1,7993,91.7,94,0.1,118.4,1.8,0.1,OK
tpch_sf1_q16,tpch,1,q16,gpu,125,29,91.3,15.83,196,196,69.6,75.1,5618,76.3,96,2.0,118.5,1.8,3.4,OK
tpch_sf1_q17,tpch,1,q17,gpu,1667,3,38.7,93.91,1178,1176,75.4,79.9,7947,90.8,96,0.2,119.1,1.8,0.4,OK
tpch_sf1_q18,tpch,1,q18,gpu,455,4,23.9,21.37,259,208,85.3,89.3,8059,94.1,95,0.3,118.9,1.8,0.5,OK
tpch_sf1_q19,tpch,1,q19,gpu,197,31,77.3,24.35,302,298,85.3,94.3,8259,90.5,95,2.6,119.6,1.8,3.7,OK
tpch_sf1_q20,tpch,1,q20,gpu,152,4,34.4,11.27,136,99,77.6,80.5,8241,93.2,94,0.3,118.9,1.8,0.5,OK
tpch_sf1_q21,tpch,1,q21,gpu,42,132,252.9,14.73,181,180,85.4,94.7,13261,88.7,96,11.3,118.3,1.8,15.6,OK
tpch_sf1_q22,tpch,1,q22,gpu,278,2,30.5,17.66,220,189,70.6,75.6,5229,92.4,94,0.1,119.2,1.8,0.2,OK
