run_id,benchmark,sf,query,storage,n_reps,min_ms,avg_ms,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf2_q1,tpch,2,q1,gpu,455,10,32.8,29.65,360,324,93.8,102.0,13725,94.7,96,0.9,118.7,1.8,1.2,OK
tpch_sf2_q2,tpch,2,q2,gpu,159,4,33.2,11.48,140,69,71.5,73.5,7923,93.7,94,0.3,118.7,1.8,0.5,OK
tpch_sf2_q3,tpch,2,q3,gpu,625,5,18.2,33.96,413,411,86.2,94.0,13277,88.7,96,0.4,119.7,1.8,0.6,OK
tpch_sf2_q4,tpch,2,q4,gpu,2500,3,18.8,109.27,1322,1253,91.6,99.8,13967,94.7,96,0.3,119.2,1.8,0.4,OK
tpch_sf2_q5,tpch,2,q5,gpu,715,6,26.8,44.36,539,502,88.8,95.9,13309,94.2,95,0.5,119.1,1.8,0.7,OK
tpch_sf2_q6,tpch,2,q6,gpu,2500,1,7.5,78.26,949,899,93.5,99.8,13253,93.4,96,0.1,119.0,1.8,0.1,OK
tpch_sf2_q7,tpch,2,q7,gpu,323,4,28.8,24.55,303,303,81.5,89.7,13243,87.0,95,0.3,118.7,1.8,0.5,OK
tpch_sf2_q8,tpch,2,q8,gpu,345,4,25.2,25.49,313,260,85.7,90.3,13217,94.3,95,0.3,119.3,1.8,0.5,OK
tpch_sf2_q9,tpch,2,q9,gpu,1112,9,38.4,83.75,1036,989,90.1,95.5,13951,94.5,96,0.8,118.9,1.8,1.1,OK
tpch_sf2_q10,tpch,2,q10,gpu,304,3,40.7,26.99,329,288,87.3,89.9,13033,93.9,94,0.3,118.4,1.8,0.4,OK
tpch_sf2_q11,tpch,2,q11,gpu,400,5,40.8,24.55,305,257,84.7,86.7,7291,93.3,94,0.4,117.8,1.8,0.6,OK
tpch_sf2_q12,tpch,2,q12,gpu,371,3,25.6,24.62,299,225,86.1,92.5,14075,94.1,95,0.3,120.5,1.8,0.4,OK
tpch_sf2_q13,tpch,2,q13,gpu,104,47,111.3,16.02,196,161,94.4,100.4,7877,94.8,96,4.4,119.7,1.8,5.6,OK
tpch_sf2_q14,tpch,2,q14,gpu,323,2,24.3,19.17,235,202,83.9,88.7,13895,89.5,94,0.2,118.6,1.8,0.2,OK
tpch_sf2_q15,tpch,2,q15,gpu,5000,2,20.3,225.32,2754,2702,84.9,91.8,14007,93.1,95,0.2,118.8,1.8,0.2,OK
tpch_sf2_q16,tpch,2,q16,gpu,145,32,100.6,19.89,246,172,75.4,77.2,7987,95.0,95,2.4,118.8,1.8,3.8,OK
tpch_sf2_q17,tpch,2,q17,gpu,345,5,42.5,27.62,337,337,78.4,85.3,13303,88.4,95,0.4,118.4,1.8,0.6,OK
tpch_sf2_q18,tpch,2,q18,gpu,527,7,32.8,34.74,427,424,87.9,96.7,13907,93.5,95,0.6,119.9,1.8,0.8,OK
tpch_sf2_q19,tpch,2,q19,gpu,77,66,133.2,17.13,213,160,93.1,98.8,13883,94.6,96,6.1,119.3,1.8,7.9,OK
tpch_sf2_q20,tpch,2,q20,gpu,264,5,42.9,23.21,285,239,82.0,86.0,13823,94.1,95,0.4,119.5,1.8,0.6,OK
tpch_sf2_q21,tpch,2,q21,gpu,29,155,176.0,9.33,110,75,110.5,121.3,15839,95.7,99,17.1,112.2,1.8,17.4,OK
tpch_sf2_q22,tpch,2,q22,gpu,218,2,3.5,4.76,56,16,71.5,73.5,6565,61.0,61,0.1,107.4,1.8,0.2,OK
