run_id,benchmark,sf,query,n_reps,min_s,avg_s,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,gpu_energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
h2o_sf1gb_q1,h2o,1gb,q1,40002,0.0020,0.0029,23.76,289,155,43.5,49.3,15841,4.6,54,0.09,110.3,1.8,0.22,OK
h2o_sf1gb_q10,h2o,1gb,q10,12500,0.0070,0.0081,21.80,265,230,49.6,74.0,15833,7.3,75,0.35,109.8,1.9,0.77,OK
h2o_sf1gb_q2,h2o,1gb,q2,33335,0.0030,0.0038,20.14,246,238,44.1,65.1,15819,1.1,13,0.13,108.4,1.9,0.33,OK
h2o_sf1gb_q3,h2o,1gb,q3,25000,0.0040,0.0047,20.39,250,208,45.5,57.6,15801,4.7,69,0.18,107.9,1.8,0.43,OK
h2o_sf1gb_q4,h2o,1gb,q4,40002,0.0020,0.0031,23.75,287,246,44.2,51.0,15809,5.8,60,0.09,109.7,1.8,0.22,OK
h2o_sf1gb_q5,h2o,1gb,q5,20000,0.0040,0.0045,20.08,247,202,45.7,57.0,15841,10.1,74,0.18,109.3,1.8,0.44,OK
h2o_sf1gb_q6,h2o,1gb,q6,20000,0.0050,0.0053,20.21,246,200,46.2,58.5,15829,3.2,51,0.23,109.1,1.8,0.55,OK
h2o_sf1gb_q7,h2o,1gb,q7,40002,0.0030,0.0035,23.86,289,253,45.7,55.8,15801,2.3,14,0.14,108.0,1.8,0.32,OK
h2o_sf1gb_q8,h2o,1gb,q8,12500,0.0080,0.0083,20.71,254,196,46.7,63.6,15833,9.4,83,0.37,109.9,1.9,0.88,OK
h2o_sf1gb_q9,h2o,1gb,q9,8335,0.0110,0.0118,21.58,263,218,51.2,78.3,15829,12.0,78,0.56,108.3,1.8,1.19,OK
