run_id,benchmark,sf,query,n_reps,min_s,avg_s,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,gpu_energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
h2o_sf2gb_q1,h2o,2gb,q1,25000,0.0040,0.0042,20.49,251,163,46.6,57.8,15841,8.4,71,0.19,109.9,1.8,0.44,OK
h2o_sf2gb_q10,h2o,2gb,q10,7695,0.0130,0.0139,24.59,303,256,58.0,108.6,15841,14.8,87,0.75,111.5,1.9,1.45,OK
h2o_sf2gb_q2,h2o,2gb,q2,16670,0.0050,0.0061,21.49,263,258,47.8,65.3,15809,4.1,79,0.24,110.0,1.9,0.55,OK
h2o_sf2gb_q3,h2o,2gb,q3,11115,0.0080,0.0089,21.90,271,181,51.3,74.2,15839,2.7,14,0.41,110.3,1.8,0.88,OK
h2o_sf2gb_q4,h2o,2gb,q4,20000,0.0040,0.0048,20.72,252,206,47.1,59.5,15837,9.2,73,0.19,107.9,1.9,0.43,OK
h2o_sf2gb_q5,h2o,2gb,q5,12500,0.0070,0.0078,21.41,263,215,50.2,72.2,15841,9.3,84,0.35,109.7,1.9,0.77,OK
h2o_sf2gb_q6,h2o,2gb,q6,12500,0.0080,0.0087,21.47,266,221,50.5,74.8,15839,6.5,83,0.40,113.5,1.9,0.91,OK
h2o_sf2gb_q7,h2o,2gb,q7,20000,0.0050,0.0056,20.89,256,213,49.4,68.9,15841,3.9,41,0.25,108.3,1.8,0.54,OK
h2o_sf2gb_q8,h2o,2gb,q8,8335,0.0120,0.0125,21.84,266,169,52.6,81.5,15831,12.4,89,0.63,108.1,1.8,1.30,OK
h2o_sf2gb_q9,h2o,2gb,q9,4765,0.0200,0.0205,23.74,292,244,59.4,112.0,15841,14.9,88,1.19,110.9,1.8,2.22,OK
