run_id,benchmark,sf,query,n_reps,min_s,avg_s,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,gpu_energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf2_q01,tpch,2,q01,2224,0.0010,0.0064,22.31,282,235,109.7,138.7,15841,57.1,85,0.11,113.5,1.8,0.11,OK
tpch_sf2_q02,tpch,2,q02,4446,0.0050,0.0068,38.13,505,438,54.6,56.1,15841,18.2,22,0.27,110.2,1.8,0.55,OK
tpch_sf2_q03,tpch,2,q03,6668,0.0020,0.0042,35.59,461,417,74.1,80.4,15841,35.9,47,0.15,111.8,1.8,0.22,OK
tpch_sf2_q04,tpch,2,q04,6668,0.0020,0.0037,32.73,424,364,83.8,91.5,15841,36.9,44,0.17,112.2,1.8,0.22,OK
tpch_sf2_q05,tpch,2,q05,5716,0.0020,0.0046,34.56,446,399,68.2,75.3,15841,23.7,39,0.14,111.6,1.8,0.22,OK
tpch_sf2_q06,tpch,2,q06,6667,0.0020,0.0033,25.64,334,288,112.1,116.1,15841,59.5,61,0.22,111.0,1.8,0.22,OK
tpch_sf2_q07,tpch,2,q07,4446,0.0040,0.0062,35.48,460,397,67.1,72.5,15841,24.5,32,0.27,111.4,1.8,0.45,OK
tpch_sf2_q08,tpch,2,q08,4446,0.0040,0.0059,34.35,448,400,63.1,73.2,15841,17.3,28,0.25,111.9,1.8,0.45,OK
tpch_sf2_q09,tpch,2,q09,4000,0.0030,0.0058,31.32,407,352,83.2,93.3,15841,35.1,48,0.25,-9754.1,1.8,-29.26,OK
tpch_sf2_q10,tpch,2,q10,5000,0.0030,0.0052,34.16,442,382,71.2,78.2,15841,31.9,42,0.21,112.7,1.8,0.34,OK
tpch_sf2_q11,tpch,2,q11,10000,0.0010,0.0021,46.06,612,534,52.7,54.4,15841,13.3,16,0.05,111.8,1.8,0.11,OK
tpch_sf2_q12,tpch,2,q12,6668,0.0020,0.0042,36.21,471,414,79.1,85.3,15841,36.5,44,0.16,112.8,1.8,0.23,OK
tpch_sf2_q13,tpch,2,q13,12500,0.0070,0.0080,20.19,244,238,45.8,56.0,15813,5.5,73,0.32,108.7,1.8,0.76,OK
tpch_sf2_q14,tpch,2,q14,6667,0.0010,0.0026,21.29,277,222,68.7,70.1,15841,28.2,33,0.07,112.2,1.8,0.11,OK
tpch_sf2_q15,tpch,2,q15,5000,0.0020,0.0033,20.25,265,198,65.3,66.4,15841,24.5,26,0.13,114.2,1.8,0.23,OK
tpch_sf2_q16,tpch,2,q16,2502,0.0020,0.0075,30.33,394,332,58.2,66.3,15841,51.4,84,0.12,112.8,1.8,0.23,OK
tpch_sf2_q17,tpch,2,q17,4000,0.0010,0.0045,26.09,337,285,79.5,90.7,15841,41.2,56,0.08,113.2,1.8,0.11,OK
tpch_sf2_q18,tpch,2,q18,3334,0.0070,0.0086,36.44,469,420,108.8,119.5,15841,61.8,72,0.76,110.4,1.8,0.77,OK
tpch_sf2_q19,tpch,2,q19,5716,0.0020,0.0045,34.10,444,385,75.9,82.0,15841,33.5,40,0.15,113.3,1.8,0.23,OK
tpch_sf2_q20,tpch,2,q20,5000,0.0030,0.0054,35.21,456,404,59.6,63.1,15841,27.5,35,0.18,112.5,1.8,0.34,OK
tpch_sf2_q21,tpch,2,q21,2000,0.0040,0.0088,25.47,329,284,80.3,91.9,15841,44.7,66,0.32,111.9,1.8,0.45,OK
tpch_sf2_q22,tpch,2,q22,4000,0.0020,0.0040,20.06,264,259,54.3,57.8,15841,17.5,56,0.11,110.9,1.8,0.22,OK
