run_id,benchmark,sf,query,storage,n_reps,min_ms,avg_ms,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
tpch_sf1_q1,tpch,1,q1,cpu,286,28,34.0,64.22,808,742,90.2,93.9,4547,33.8,44,2.5,123.9,3.1,3.5,OK
tpch_sf1_q2,tpch,1,q2,cpu,500,5,17.5,32.24,403,336,92.0,96.1,4533,56.8,63,0.5,123.3,2.8,0.6,OK
tpch_sf1_q3,tpch,1,q3,cpu,500,20,24.0,119.86,1517,1517,86.9,90.7,4531,32.6,60,1.7,123.6,3.2,2.5,OK
tpch_sf1_q4,tpch,1,q4,cpu,589,13,16.3,125.14,1584,1584,81.7,96.3,4531,24.8,40,1.1,123.6,3.2,1.6,OK
tpch_sf1_q5,tpch,1,q5,cpu,455,22,28.2,117.92,1497,1496,75.4,78.0,4349,26.2,35,1.7,123.3,3.1,2.7,OK
tpch_sf1_q6,tpch,1,q6,cpu,625,15,17.3,127.07,1610,1448,74.0,76.5,4327,23.2,28,1.1,-2284.3,3.0,-34.3,OK
tpch_sf1_q7,tpch,1,q7,cpu,345,23,31.3,95.03,1198,1114,75.4,78.2,4341,25.8,38,1.7,121.7,3.1,2.8,OK
tpch_sf1_q8,tpch,1,q8,cpu,371,26,32.3,103.30,1308,1029,75.4,77.8,4337,25.8,37,2.0,121.3,3.1,3.2,OK
tpch_sf1_q9,tpch,1,q9,cpu,257,32,39.4,80.12,1013,805,76.3,78.9,4373,26.1,38,2.4,121.7,3.1,3.9,OK
tpch_sf1_q10,tpch,1,q10,cpu,313,22,29.2,81.65,1033,896,75.2,77.5,4377,26.2,37,1.7,121.9,3.2,2.7,OK
tpch_sf1_q11,tpch,1,q11,cpu,500,13,21.8,27.75,346,286,84.2,86.7,4339,42.2,48,1.1,121.6,3.1,1.6,OK
tpch_sf1_q12,tpch,1,q12,cpu,100,90,97.5,35.53,441,441,75.5,77.9,4319,27.6,43,6.8,122.3,3.0,11.0,OK
tpch_sf1_q13,tpch,1,q13,cpu,223,32,44.5,25.79,321,321,100.4,112.3,4361,40.9,58,3.2,121.2,2.7,3.9,OK
tpch_sf1_q14,tpch,1,q14,cpu,117,78,88.3,39.12,493,488,78.6,92.1,3985,30.6,47,6.1,121.9,2.9,9.5,OK
tpch_sf1_q15,tpch,1,q15,cpu,124,74,82.0,39.30,493,428,75.7,77.8,4399,28.8,44,5.6,121.6,3.0,9.0,OK
tpch_sf1_q16,tpch,1,q16,cpu,179,32,47.5,19.73,246,165,86.0,88.8,4363,47.8,58,2.8,121.7,2.7,3.9,OK
tpch_sf1_q17,tpch,1,q17,cpu,104,81,91.3,35.38,444,443,75.7,79.2,4385,32.2,49,6.1,121.4,2.9,9.8,OK
tpch_sf1_q18,tpch,1,q18,cpu,100,94,103.0,38.14,477,298,76.4,78.0,4327,31.5,41,7.2,119.8,3.2,11.3,OK
tpch_sf1_q19,tpch,1,q19,cpu,89,92,105.9,32.30,405,343,86.3,91.2,4379,35.1,56,7.9,120.5,3.0,11.1,OK
tpch_sf1_q20,tpch,1,q20,cpu,97,97,105.2,38.29,482,321,76.5,78.5,4383,29.8,45,7.4,119.6,3.0,11.6,OK
tpch_sf1_q21,tpch,1,q21,cpu,52,174,197.9,28.82,358,358,93.6,106.7,7225,40.1,90,16.3,119.3,2.6,20.8,OK
tpch_sf1_q22,tpch,1,q22,cpu,304,21,32.7,32.93,412,411,78.3,82.4,4343,39.8,79,1.6,120.1,2.8,2.5,OK
